#intial_mass winds winds_init cc cc_init
11 1.87507741E-05 1.87507741E-05 8.65974389E-05 8.96208126E-05
12 2.55461051E-05 2.55461051E-05 8.90742074E-05 9.31495802E-05
13 3.38000473E-05 3.38000473E-05 9.75642703E-05 9.69187534E-05
14 4.36404682E-05 4.36404682E-05 8.63554886E-05 9.66474322E-05
15 5.50900603E-05 5.50900603E-05 8.46129064E-05 9.49191364E-05
16 6.83145344E-05 6.83145344E-05 7.57767417E-05 9.43894155E-05
17 7.94364684E-05 7.94364684E-05 7.49819411E-05 9.71781974E-05
18 9.05751509E-05 9.05751509E-05 6.91541520E-05 9.68092466E-05
19 9.66591945E-05 9.66591945E-05 7.09665770E-05 1.03132530E-04
20 9.64519079E-05 9.64519079E-05 7.98306504E-05 1.12721184E-04
21 1.02331484E-04 1.02331484E-04 8.10055613E-05 1.17890977E-04
22 1.15509840E-04 1.15509840E-04 7.56668406E-05 1.16939926E-04
23 1.36732035E-04 1.36732035E-04 5.40752788E-05 1.00420297E-04
24 1.45096026E-04 1.45096026E-04 3.38515569E-05 1.06343879E-04
25 1.40948518E-04 1.40948518E-04 3.99751682E-05 1.22527993E-04
26 1.60838489E-04 1.60838489E-04 2.08535469E-05 1.12785714E-04
27 1.66738253E-04 1.66738253E-04 2.55577900E-05 1.18567653E-04
28 1.72770380E-04 1.72770380E-04 2.52136515E-05 1.23928174E-04
29 1.78606398E-04 1.78606398E-04 3.21687395E-05 1.30470673E-04
30 1.80043378E-04 1.80043378E-04 3.57710524E-05 1.40372441E-04
31 1.86610375E-04 1.86610375E-04 4.30868624E-05 1.44264179E-04
32 1.92564123E-04 1.92564123E-04 4.57732703E-05 1.49143523E-04
33 2.10820888E-04 2.10820888E-04 3.13403808E-05 1.41255244E-04
34 2.14551486E-04 2.14551486E-04 3.19289592E-05 1.50434529E-04
35 2.25630246E-04 2.25630230E-04 2.64298415E-05 1.51800479E-04
36 2.38983723E-04 2.38983500E-04 2.32569055E-05 1.47013950E-04
37 2.43510157E-04 2.43026079E-04 2.58001894E-05 1.54595386E-04
38 2.51256379E-04 2.49808534E-04 2.68509337E-05 1.58706790E-04
39 2.60337594E-04 2.57257606E-04 2.72111636E-05 1.62307641E-04
40 2.68661924E-04 2.64303193E-04 2.82319344E-05 1.67388207E-04
41 2.78145015E-04 2.71890726E-04 2.90098912E-05 1.76554967E-04
42 2.88573340E-04 2.79910933E-04 3.06965624E-05 1.78034556E-04
43 2.98165488E-04 2.87599787E-04 3.14763452E-05 1.82027436E-04
44 3.08517131E-04 2.95600182E-04 3.90906706E-05 1.88727562E-04
45 3.17737090E-04 3.03137042E-04 3.29941629E-05 1.91661544E-04
