#intial_mass winds winds_init cc cc_init
11 1.82799101E-98 1.68764235E-99 5.80244898E-05 8.06622050E-99
12 2.34086808E-98 2.29924848E-99 2.63356936E-05 8.38382326E-99
13 2.47171237E-98 3.04213526E-99 6.85529201E-05 8.72306346E-99
14 4.78236632E-98 3.92781128E-99 4.27539409E-05 8.69864350E-99
15 7.03794310E-98 4.95831895E-99 5.62862241E-05 8.54309018E-99
16 9.02845445E-98 6.14857288E-99 3.76873057E-05 8.49541324E-99
17 1.10529786E-97 7.14959005E-99 6.59774952E-05 8.74641442E-99
18 1.24800487E-97 8.15211465E-99 3.06631655E-05 8.71320742E-99
19 1.33288025E-97 8.69970215E-99 5.41350931E-05 9.28232746E-99
20 1.09406605E-97 8.68104555E-99 3.39986059E-05 1.01453434E-98
21 8.61982565E-98 9.21023017E-99 3.12978379E-05 1.06106449E-98
22 8.75359749E-98 1.03963333E-98 6.80725604E-05 1.05250466E-98
23 1.05400393E-97 1.23064131E-98 2.84531554E-05 9.03821597E-99
24 9.43079734E-98 1.30592047E-98 1.78065769E-05 9.57136132E-99
25 1.12348973E-97 1.26859129E-98 9.02879106E-05 1.10279942E-98
26 1.62067371E-97 1.44760874E-98 9.35639468E-08 1.01511514E-98
27 1.43030443E-97 1.50070890E-98 9.71149638E-08 1.06715483E-98
28 1.52267793E-97 1.55500038E-98 9.99147102E-08 1.11540160E-98
29 2.02321998E-97 1.60752681E-98 9.62009296E-08 1.17428663E-98
30 1.68841729E-97 1.62046018E-98 6.99343034E-07 1.26340638E-98
31 1.47876290E-97 1.67956570E-98 2.96880649E-08 1.29843353E-98
32 1.23652767E-97 1.73315174E-98 4.44249800E-08 1.34234952E-98
33 1.02042086E-80 1.89746970E-98 8.31743821E-08 1.27135194E-98
34 5.86822608E-80 1.93104653E-98 1.11287766E-07 1.35396907E-98
35 1.28439994E-74 2.03075953E-98 3.74389764E-08 1.36626315E-98
36 9.95055232E-79 2.15094413E-98 1.85488383E-07 1.32318253E-98
37 5.35477093E-79 2.18732891E-98 3.63764368E-08 1.39141839E-98
38 2.53697729E-76 2.24837363E-98 1.06797891E-07 1.42842262E-98
39 6.54441336E-78 2.31541816E-98 1.10090749E-07 1.46083167E-98
40 1.23052396E-76 2.37883118E-98 1.06470320E-07 1.50655875E-98
41 2.69644524E-78 2.44712192E-98 2.16998417E-07 1.58906313E-98
42 7.22988823E-78 2.51930689E-98 9.55390728E-07 1.60238001E-98
43 1.48084320E-77 2.58850955E-98 1.72675115E-07 1.63831748E-98
44 4.90560650E-78 2.66051621E-98 4.71723839E-07 1.69862121E-98
45 4.90864497E-78 2.72835087E-98 4.04992445E-07 1.72502818E-98
