#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.48660503E-42 7.09866643E-100 3.60321843E-43 7.18750744E-99 8.17158706E-07 1.82680375E-99
12 3.22753180E-40 8.75960607E-100 1.02612765E-42 7.61905068E-99 3.65409541E-06 2.16357052E-99
13 3.35620091E-38 1.07298574E-99 3.46902872E-42 8.02174168E-99 1.92641978E-06 2.54396355E-99
14 2.20130920E-36 1.29949309E-99 8.12891351E-42 8.39807501E-99 6.41121139E-06 2.77223864E-99
15 9.22072210E-35 1.55550801E-99 3.04963227E-42 8.74620705E-99 6.88572163E-06 3.17275405E-99
16 1.78276164E-33 1.79456973E-99 2.93740493E-43 9.14655215E-99 9.34156661E-06 3.49407386E-99
17 7.83216069E-32 2.14459495E-99 7.89330031E-43 9.43651509E-99 1.54232510E-05 3.86423242E-99
18 2.39669369E-30 2.45257377E-99 5.44818035E-43 9.88298393E-99 1.57620772E-05 4.10226105E-99
19 4.21063403E-29 2.73496214E-99 1.29598626E-42 1.03769915E-98 1.37638366E-05 4.35374529E-99
20 2.14883310E-34 2.11013489E-99 3.56588515E-42 1.09287532E-98 8.04529095E-06 5.49885516E-99
21 6.02053242E-33 2.58615079E-99 5.81992333E-41 1.11755483E-98 1.85296752E-05 5.70332139E-99
22 4.13284512E-42 2.45207030E-99 1.56797287E-41 1.03862290E-98 2.24540762E-05 7.48585472E-99
23 6.76071962E-43 2.72168790E-99 3.12226337E-42 1.08963776E-98 2.64219953E-05 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 9.67952544E-28 5.41751911E-99 5.72748895E-42 1.14196209E-98 3.94237941E-05 7.41740831E-99
27 1.91237859E-42 4.85670498E-99 2.38931202E-42 1.01555349E-98 2.93437603E-05 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.24727382E-32 7.56722468E-99 4.14784679E-43 1.04713238E-98 1.31912553E-05 1.04959921E-98
31 1.65098147E-40 6.81367439E-99 4.85013633E-41 1.06773913E-98 1.81736647E-05 1.18150622E-98
32 1.86623050E-25 9.40225550E-99 1.84392027E-43 1.10294432E-98 4.91020103E-05 9.70028696E-99
33 6.09645600E-18 1.01676048E-98 3.07466744E-43 1.10384737E-98 5.25817218E-05 9.91357055E-99
34 2.24186625E-18 1.08716292E-98 1.42085441E-43 1.06011313E-98 3.51616766E-05 1.07237028E-98
35 2.90006080E-17 1.17012532E-98 1.08792268E-43 1.10228789E-98 3.82223864E-05 1.04790556E-98
36 3.08945920E-17 1.23434934E-98 2.78848938E-38 1.11335896E-98 3.46670266E-05 1.07622416E-98
37 7.57499776E-17 1.36370997E-98 2.20999626E-43 1.04608066E-98 3.50585783E-05 1.11836019E-98
38 8.54750390E-17 1.43409828E-98 1.49347804E-43 1.03698631E-98 4.52978612E-05 1.17100176E-98
39 1.01463016E-16 1.51360687E-98 5.20327704E-44 1.02281929E-98 4.51610288E-05 1.20966291E-98
40 1.08128377E-16 1.58592756E-98 1.76893965E-43 1.00768488E-98 4.75319936E-05 1.24534330E-98
41 1.21217565E-16 1.66202907E-98 2.83796842E-43 9.91671168E-99 4.69581887E-05 1.27759928E-98
42 1.36496843E-16 1.74419302E-98 2.36920666E-43 9.73859850E-99 5.22286890E-05 1.34790534E-98
43 1.50472447E-16 1.82477564E-98 2.95314500E-43 9.51666572E-99 2.70204090E-05 1.33572075E-98
44 4.67840296E-16 1.96642076E-98 3.68654480E-43 9.09263158E-99 5.60517374E-05 1.38867220E-98
45 1.90841189E-16 2.04704505E-98 2.72887856E-43 8.87899365E-99 4.86656411E-05 1.44306289E-98
