#int_mass winds winds_init rlof rlof_init cc cc_init
11 5.62610956E-08 5.62610956E-08 5.69652128E-07 5.69652128E-07 1.47032536E-05 1.44784914E-07
12 6.94250167E-08 6.94250167E-08 6.03854461E-07 6.03854461E-07 7.44013230E-07 1.71475655E-07
13 8.50404142E-08 8.50404142E-08 6.35770085E-07 6.35770085E-07 1.01443988E-05 2.01624035E-07
14 1.02992450E-07 1.02992450E-07 6.65596709E-07 6.65596709E-07 1.42840404E-06 2.19716175E-07
15 1.23283134E-07 1.23283135E-07 6.93188216E-07 6.93188216E-07 1.80586214E-06 2.51459370E-07
16 1.42230177E-07 1.42230178E-07 7.24917913E-07 7.24917913E-07 1.24532685E-06 2.76925850E-07
17 1.69971723E-07 1.69971730E-07 7.47899177E-07 7.47899177E-07 1.62607604E-06 3.06263088E-07
18 1.94380817E-07 1.94380858E-07 7.83284452E-07 7.83284452E-07 2.16755557E-06 3.25128253E-07
19 2.16761625E-07 2.16761794E-07 8.22437446E-07 8.22437446E-07 2.41406695E-06 3.45059854E-07
20 1.67240568E-07 1.67240569E-07 8.66167803E-07 8.66167803E-07 2.77693133E-06 4.35816529E-07
21 2.04967619E-07 2.04967621E-07 8.85727764E-07 8.85727764E-07 3.14625324E-06 4.52021677E-07
22 1.94340955E-07 1.94340955E-07 8.23169579E-07 8.23169579E-07 4.66363386E-06 5.93297900E-07
23 2.15709732E-07 2.15709732E-07 8.63601845E-07 8.63601845E-07 4.74902151E-06 5.97623501E-07
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.29369270E-07 4.29370170E-07 9.05071942E-07 9.05071942E-07 5.16496210E-06 5.87873121E-07
27 3.84922360E-07 3.84922360E-07 8.04885719E-07 8.04885719E-07 5.88493250E-06 8.09512842E-07
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 5.99746943E-07 5.99746946E-07 8.29913835E-07 8.29913835E-07 8.12034330E-06 8.31868943E-07
31 5.40023666E-07 5.40023666E-07 8.46245899E-07 8.46245899E-07 1.10359632E-05 9.36412992E-07
32 7.45173073E-07 7.45183904E-07 8.74148077E-07 8.74148077E-07 6.61928043E-06 7.68804645E-07
33 8.11490235E-07 8.05842325E-07 8.74863797E-07 8.74863797E-07 7.03949684E-06 7.85708621E-07
34 8.64191153E-07 8.61640386E-07 8.40201846E-07 8.40201846E-07 8.03925187E-06 8.49916354E-07
35 9.55956324E-07 9.27392958E-07 8.73627814E-07 8.73627814E-07 7.75609195E-06 8.30526627E-07
36 1.01014517E-06 9.78294265E-07 8.82402286E-07 8.82402286E-07 8.04054307E-06 8.52970782E-07
37 1.15711096E-06 1.08082015E-06 8.29080288E-07 8.29080288E-07 8.57058798E-06 8.86366057E-07
38 1.22495445E-06 1.13660701E-06 8.21872480E-07 8.21872480E-07 9.98835153E-06 9.28087589E-07
39 1.30189894E-06 1.19962223E-06 8.10644284E-07 8.10644284E-07 1.02785965E-05 9.58728818E-07
40 1.37227316E-06 1.25694062E-06 7.98649382E-07 7.98649382E-07 1.07084980E-05 9.87007621E-07
41 1.44775517E-06 1.31725554E-06 7.85957574E-07 7.85957574E-07 1.11730401E-05 1.01257237E-06
42 1.52935979E-06 1.38237529E-06 7.71841059E-07 7.71841059E-07 1.16276367E-05 1.06829405E-06
43 1.61000172E-06 1.44624174E-06 7.54251585E-07 7.54251585E-07 1.17603862E-05 1.05863705E-06
44 1.74341429E-06 1.55850380E-06 7.20644391E-07 7.20644391E-07 1.22377094E-05 1.10060418E-06
45 1.82390927E-06 1.62240329E-06 7.03712332E-07 7.03712332E-07 1.24845696E-05 1.14371200E-06
