#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.76367944E-85 7.09866643E-100 1.77655483E-98 7.18750744E-99 6.34002818E-08 1.82680375E-99
12 8.06197905E-100 8.75960607E-100 2.32850553E-98 7.61905068E-99 5.48008671E-08 2.16357052E-99
13 9.78806857E-57 1.07298574E-99 2.24513023E-98 8.02174168E-99 8.93660672E-08 2.54396355E-99
14 7.57561713E-54 1.29949309E-99 1.94325730E-98 8.39807501E-99 3.70073787E-08 2.77223864E-99
15 7.64525126E-52 1.55550801E-99 1.65617207E-98 8.74620705E-99 1.30492644E-07 3.17275405E-99
16 2.10628739E-50 1.79456973E-99 1.99504313E-98 9.14655215E-99 1.40720706E-07 3.49407386E-99
17 5.39064151E-49 2.14459495E-99 2.08772371E-98 9.43651509E-99 1.34637416E-08 3.86423242E-99
18 6.06325694E-48 2.45257377E-99 2.40948059E-98 9.88298393E-99 9.14906361E-08 4.10226105E-99
19 5.33033139E-47 2.73496214E-99 2.86210774E-98 1.03769915E-98 1.28632635E-07 4.35374529E-99
20 7.02105589E-34 2.11013489E-99 3.56888478E-98 1.09287532E-98 3.24479465E-08 5.49885516E-99
21 1.90197095E-34 2.58615079E-99 2.53849890E-98 1.11755483E-98 2.18225340E-08 5.70332139E-99
22 2.31951472E-99 2.45207030E-99 1.75563703E-98 1.03862290E-98 5.14049278E-04 7.48585472E-99
23 2.37054835E-99 2.72168790E-99 1.63017590E-98 1.08963776E-98 1.07904687E-03 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.20667262E-42 5.41751911E-99 2.92734524E-98 1.14196209E-98 4.86277160E-08 7.41740831E-99
27 1.28630701E-78 4.85670498E-99 1.95795926E-98 1.01555349E-98 9.10248511E-04 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.58467222E-42 7.56722468E-99 1.80677447E-98 1.04713238E-98 2.83095063E-08 1.04959921E-98
31 5.69448792E-60 6.81367439E-99 1.95125076E-98 1.06773913E-98 4.58188053E-04 1.18150622E-98
32 2.16388498E-40 9.40225550E-99 2.61067890E-98 1.10294432E-98 2.01317902E-07 9.70028696E-99
33 5.77258593E-51 1.01676048E-98 3.82048115E-98 1.10384737E-98 6.71049637E-08 9.91357055E-99
34 4.17617150E-42 1.08716292E-98 1.44466287E-98 1.06011313E-98 6.32777113E-08 1.07237028E-98
35 4.41743220E-51 1.17012532E-98 2.81871676E-98 1.10228789E-98 6.35423774E-08 1.04790556E-98
36 1.05140540E-51 1.23434934E-98 2.62238424E-98 1.11335896E-98 5.09583060E-08 1.07622416E-98
37 6.43393874E-47 1.36370997E-98 2.31662172E-98 1.04608066E-98 4.16647512E-08 1.11836019E-98
38 6.67102027E-48 1.43409828E-98 2.42774604E-98 1.03698631E-98 1.55706104E-07 1.17100176E-98
39 2.26537254E-52 1.51360687E-98 2.33615970E-98 1.02281929E-98 1.76241844E-07 1.20966291E-98
40 2.72197141E-48 1.58592756E-98 1.67029897E-98 1.00768488E-98 1.75686230E-07 1.24534330E-98
41 1.99482946E-48 1.66202907E-98 1.37404002E-98 9.91671168E-99 1.94282539E-07 1.27759928E-98
42 2.66227847E-48 1.74419302E-98 1.20387919E-98 9.73859850E-99 2.13556003E-07 1.34790534E-98
43 7.89801789E-53 1.82477564E-98 1.18798360E-98 9.51666572E-99 1.96498423E-09 1.33572075E-98
44 2.09749997E-52 1.96642076E-98 1.67316415E-98 9.09263158E-99 2.00466617E-07 1.38867220E-98
45 2.73048337E-52 2.04704505E-98 1.51836075E-98 8.87899365E-99 2.71889736E-07 1.44306289E-98
