#intial_mass winds winds_init cc cc_init
11 1.95106259E-99 1.65376070E-99 1.56896032E-97 7.90428047E-99
12 6.38066540E-99 2.25308803E-99 1.81470509E-97 8.21550693E-99
13 1.17341995E-98 2.98106037E-99 1.98758630E-97 8.54793643E-99
14 1.77666788E-98 3.84895528E-99 2.14875848E-97 8.52400674E-99
15 2.66324172E-98 4.85877415E-99 2.30014211E-97 8.37157635E-99
16 3.24322425E-98 6.02513216E-99 2.50749367E-97 8.32485659E-99
17 3.60211857E-98 7.00605258E-99 2.91406922E-97 8.57081859E-99
18 4.05515723E-98 7.98845017E-99 3.19445797E-97 8.53827826E-99
19 4.16334753E-98 8.52504413E-99 3.29691932E-97 9.09597247E-99
20 4.38705612E-98 8.50676209E-99 3.57506789E-97 9.94166227E-99
21 4.24387984E-98 9.02532263E-99 3.50842985E-97 1.03976222E-98
22 4.64653969E-98 1.01876132E-98 3.84962539E-97 1.03137424E-98
23 4.92550249E-98 1.20593456E-98 3.43426202E-95 8.85676184E-99
24 5.30770817E-98 1.27970239E-98 7.03709117E-33 9.37920360E-99
25 5.27227942E-98 1.24312264E-98 4.49246414E-97 1.08065927E-98
26 6.60093954E-98 1.41854608E-98 7.56063220E-08 9.94735366E-99
27 5.97611146E-98 1.47058019E-98 4.26451574E-07 1.04573029E-98
28 6.50004852E-98 1.52378169E-98 1.94102450E-07 1.09300844E-98
29 7.03991413E-98 1.57525359E-98 1.67090638E-07 1.15071127E-98
30 5.42218780E-98 1.58792730E-98 3.64257865E-14 1.23804182E-98
31 7.19881055E-98 1.64584620E-98 8.12355209E-09 1.27236576E-98
32 1.03217033E-97 1.69835643E-98 1.00841509E-08 1.31540008E-98
33 1.04572877E-97 1.85937549E-98 6.79877288E-08 1.24582787E-98
34 1.13587638E-89 1.89227822E-98 2.22123930E-07 1.32678635E-98
35 3.04086166E-88 1.98998935E-98 5.73518872E-08 1.33883361E-98
36 8.26434673E-85 2.10776108E-98 1.85908973E-08 1.29661790E-98
37 1.98776514E-86 2.14341539E-98 5.98031736E-08 1.36348383E-98
38 4.79326428E-83 2.20323456E-98 5.13017496E-08 1.39974515E-98
39 2.74704466E-71 2.26893308E-98 5.28567326E-08 1.43150355E-98
40 5.75164109E-87 2.33107300E-98 1.96421610E-08 1.47631259E-98
41 1.23449964E-87 2.39799271E-98 6.54587402E-08 1.55716059E-98
42 3.30364737E-86 2.46872848E-98 2.02150391E-08 1.57021011E-98
43 1.25252832E-82 2.53654180E-98 6.57273684E-08 1.60542609E-98
44 4.18908082E-80 2.60710283E-98 3.44741093E-08 1.66451914E-98
45 3.85933967E-80 2.67357562E-98 6.18475139E-08 1.69039596E-98
