#intial_mass winds winds_init cc cc_init
11 2.48133904E-06 2.48133904E-06 1.09792680E-05 1.18597568E-05
12 3.38058298E-06 3.38058298E-06 1.14041659E-05 1.23267279E-05
13 4.47284876E-06 4.47284876E-06 1.50816426E-05 1.28255124E-05
14 5.77505743E-06 5.77505743E-06 1.14011661E-05 1.27896078E-05
15 7.29021194E-06 7.29021194E-06 1.08695949E-05 1.25608979E-05
16 9.04024123E-06 9.04024123E-06 1.03228092E-05 1.24907985E-05
17 1.05120359E-05 1.05120359E-05 1.02878293E-05 1.28598453E-05
18 1.19860469E-05 1.19860469E-05 9.88629560E-06 1.28110211E-05
19 1.27911643E-05 1.27911643E-05 1.02017809E-05 1.36477978E-05
20 1.27637335E-05 1.27637335E-05 1.14507554E-05 1.49166894E-05
21 1.35417932E-05 1.35417932E-05 1.20713740E-05 1.56008217E-05
22 1.52857197E-05 1.52857197E-05 1.13559153E-05 1.54749666E-05
23 1.80941083E-05 1.80941083E-05 8.86270020E-06 1.32888809E-05
24 1.92009371E-05 1.92009371E-05 7.59426865E-06 1.40727640E-05
25 1.86520864E-05 1.86520864E-05 8.65922492E-06 1.62144501E-05
26 2.12841784E-05 2.12841784E-05 7.35807042E-06 1.49252289E-05
27 2.20649096E-05 2.20649096E-05 8.09043503E-06 1.56903680E-05
28 2.28631567E-05 2.28631567E-05 8.27395712E-06 1.63997397E-05
29 2.36354524E-05 2.36354524E-05 9.00826909E-06 1.72655259E-05
30 2.38256116E-05 2.38256116E-05 9.94834706E-06 1.85758527E-05
31 2.46946396E-05 2.46946396E-05 9.80821705E-06 1.90908566E-05
32 2.54825146E-05 2.54825146E-05 1.04285294E-05 1.97365530E-05
33 2.78984801E-05 2.78984801E-05 8.06539333E-06 1.86926763E-05
34 2.83921599E-05 2.83921600E-05 8.18021501E-06 1.99073951E-05
35 2.98582379E-05 2.98582392E-05 8.52320159E-06 2.00881549E-05
36 3.16252958E-05 3.16253123E-05 8.24161989E-06 1.94547410E-05
37 3.21368386E-05 3.21602775E-05 8.40711586E-06 2.04580122E-05
38 3.29883194E-05 3.30578174E-05 8.57282272E-06 2.10020850E-05
39 3.39076851E-05 3.40435726E-05 8.70654187E-06 2.14785951E-05
40 3.47872296E-05 3.49759336E-05 8.91729203E-06 2.21509198E-05
41 3.57191434E-05 3.59800117E-05 9.13381362E-06 2.33639811E-05
42 3.66927967E-05 3.70413467E-05 9.33794217E-06 2.35597790E-05
43 3.76359525E-05 3.80588329E-05 9.53558475E-06 2.40881673E-05
44 3.86054178E-05 3.91175461E-05 1.00312598E-05 2.49748124E-05
45 3.95306774E-05 4.01149185E-05 9.82608592E-06 2.53630740E-05
