#intial_mass winds winds_init cc cc_init
11 2.24833744E-99 1.65376070E-99 3.68736345E-10 7.90428047E-99
12 3.39485396E-99 2.25308803E-99 1.55165980E-10 8.21550693E-99
13 4.78480844E-99 2.98106037E-99 1.03691408E-10 8.54793643E-99
14 8.87766586E-99 3.84895528E-99 6.77340243E-11 8.52400674E-99
15 6.32426627E-99 4.85877415E-99 3.86294015E-10 8.37157635E-99
16 1.07890251E-98 6.02513216E-99 1.06449065E-09 8.32485659E-99
17 1.40126628E-98 7.00605258E-99 9.35616465E-10 8.57081859E-99
18 1.83054052E-98 7.98845017E-99 3.98022190E-10 8.53827826E-99
19 2.11370274E-98 8.52504413E-99 9.26211728E-10 9.09597247E-99
20 2.56266767E-98 8.50676209E-99 1.10794362E-09 9.94166227E-99
21 2.42947769E-98 9.02532263E-99 2.01922532E-10 1.03976222E-98
22 2.69337774E-98 1.01876132E-98 1.40091748E-09 1.03137424E-98
23 4.66338946E-98 1.20593456E-98 9.73321787E-07 8.85676184E-99
24 4.76376524E-98 1.27970239E-98 8.06232668E-06 9.37920360E-99
25 3.33746147E-98 1.24312264E-98 3.36053304E-06 1.08065927E-98
26 4.43737146E-98 1.41854608E-98 1.03713871E-05 9.94735366E-99
27 3.57432337E-98 1.47058019E-98 9.36000192E-06 1.04573029E-98
28 4.08256586E-98 1.52378169E-98 2.17641379E-05 1.09300844E-98
29 3.50769247E-98 1.57525359E-98 5.40142784E-06 1.15071127E-98
30 4.10054696E-98 1.58792730E-98 7.71192683E-06 1.23804182E-98
31 4.51706673E-98 1.64584620E-98 5.17109531E-06 1.27236576E-98
32 4.46664717E-98 1.69835643E-98 7.44969714E-06 1.31540008E-98
33 2.72435736E-53 1.85937549E-98 8.55702079E-06 1.24582787E-98
34 1.41752840E-52 1.89227822E-98 3.31111957E-06 1.32678635E-98
35 1.72842337E-49 1.98998935E-98 9.39795309E-07 1.33883361E-98
36 3.79747641E-52 2.10776108E-98 3.25948207E-06 1.29661790E-98
37 4.85101035E-50 2.14341539E-98 1.23758545E-06 1.36348383E-98
38 1.78565774E-47 2.20323456E-98 1.16795649E-06 1.39974515E-98
39 3.18248586E-49 2.26893308E-98 1.16968336E-06 1.43150355E-98
40 4.97011666E-49 2.33107300E-98 4.80868791E-06 1.47631259E-98
41 3.85017987E-49 2.39799271E-98 1.50330144E-06 1.55716059E-98
42 4.17782198E-44 2.46872848E-98 1.62531742E-06 1.57021011E-98
43 2.76837825E-44 2.53654180E-98 1.61477646E-06 1.60542609E-98
44 3.39408492E-44 2.60710283E-98 7.46364483E-07 1.66451914E-98
45 4.13367242E-44 2.67357562E-98 1.27084149E-06 1.69039596E-98
