#intial_mass winds winds_init cc cc_init
11 1.65334549E-99 1.65376070E-99 5.74664035E-98 7.90428047E-99
12 2.26035970E-99 2.25308803E-99 6.55098147E-98 8.21550693E-99
13 4.25679187E-99 2.98106037E-99 7.69258355E-98 8.54793643E-99
14 1.02795561E-98 3.84895528E-99 8.38816361E-98 8.52400674E-99
15 1.19018781E-98 4.85877415E-99 9.49175332E-98 8.37157635E-99
16 1.35428111E-98 6.02513216E-99 1.06234689E-97 8.32485659E-99
17 1.62103354E-98 7.00605258E-99 1.17818709E-97 8.57081859E-99
18 1.83376152E-98 7.98845017E-99 1.31244505E-97 8.53827826E-99
19 2.14050030E-98 8.52504413E-99 1.39324779E-97 9.09597247E-99
20 2.04949790E-98 8.50676209E-99 1.40762292E-97 9.94166227E-99
21 2.08813375E-98 9.02532263E-99 1.47085696E-97 1.03976222E-98
22 2.54385850E-98 1.01876132E-98 1.50458065E-97 1.03137424E-98
23 2.67091907E-98 1.20593456E-98 1.48742385E-97 8.85676184E-99
24 2.80713200E-98 1.27970239E-98 2.02959625E-97 9.37920360E-99
25 2.84201236E-98 1.24312264E-98 1.72590304E-97 1.08065927E-98
26 3.85256411E-98 1.41854608E-98 4.95073423E-07 9.94735366E-99
27 3.30795960E-98 1.47058019E-98 4.18232363E-07 1.04573029E-98
28 5.11335715E-98 1.52378169E-98 1.11089604E-08 1.09300844E-98
29 3.77641964E-98 1.57525359E-98 1.28317832E-09 1.15071127E-98
30 5.65396203E-98 1.58792730E-98 1.17234305E-40 1.23804182E-98
31 4.18693706E-98 1.64584620E-98 2.16507932E-09 1.27236576E-98
32 4.46715054E-98 1.69835643E-98 3.52288923E-11 1.31540008E-98
33 5.44534531E-98 1.85937549E-98 1.70779562E-06 1.24582787E-98
34 4.76524931E-98 1.89227822E-98 3.08775977E-06 1.32678635E-98
35 4.71606346E-98 1.98998935E-98 2.31399083E-07 1.33883361E-98
36 5.66706356E-98 2.10776108E-98 3.34322938E-07 1.29661790E-98
37 5.70472952E-98 2.14341539E-98 4.04107816E-07 1.36348383E-98
38 5.51441881E-98 2.20323456E-98 2.40222016E-07 1.39974515E-98
39 5.45383703E-98 2.26893308E-98 2.12413812E-07 1.43150355E-98
40 5.48278880E-98 2.33107300E-98 4.76783526E-07 1.47631259E-98
41 5.46035991E-98 2.39799271E-98 2.04461154E-07 1.55716059E-98
42 5.82712683E-98 2.46872848E-98 3.77870073E-07 1.57021011E-98
43 6.04734174E-98 2.53654180E-98 2.63358503E-07 1.60542609E-98
44 6.67961694E-98 2.60710283E-98 5.70114809E-08 1.66451914E-98
45 7.40648946E-98 2.67357562E-98 2.59114431E-07 1.69039596E-98
