#intial_mass winds winds_init cc cc_init
11 6.29250819E-07 6.29250819E-07 6.59104735E-06 3.00755422E-06
12 8.57293010E-07 8.57293010E-07 9.69863727E-06 3.12597492E-06
13 1.13428423E-06 1.13428423E-06 1.27020069E-05 3.25246332E-06
14 1.46451555E-06 1.46451555E-06 1.22852266E-05 3.24335814E-06
15 1.84874850E-06 1.84874850E-06 1.52662300E-05 3.18535885E-06
16 2.29254411E-06 2.29254411E-06 1.75066579E-05 3.16758213E-06
17 2.66578129E-06 2.66578129E-06 2.05889707E-05 3.26116991E-06
18 3.03958053E-06 3.03958053E-06 2.25893206E-05 3.24878841E-06
19 3.24375287E-06 3.24375287E-06 2.54871912E-05 3.46098933E-06
20 3.23679661E-06 3.23679661E-06 2.62729071E-05 3.78277168E-06
21 3.43410728E-06 3.43410728E-06 2.95119149E-05 3.95626301E-06
22 3.87635525E-06 3.87635525E-06 3.05078566E-05 3.92434699E-06
23 4.58854364E-06 4.58854364E-06 2.83509094E-05 3.36997043E-06
24 4.86922794E-06 4.86922794E-06 3.18694683E-05 3.56875789E-06
25 4.73004313E-06 4.73004313E-06 3.64804271E-05 4.11187502E-06
26 5.39752388E-06 5.39752388E-06 4.16597682E-05 3.78493723E-06
27 5.59551203E-06 5.59551203E-06 4.15691000E-05 3.97897134E-06
28 5.79794211E-06 5.79794211E-06 4.49748987E-05 4.15886322E-06
29 5.99379106E-06 5.99379106E-06 4.45287807E-05 4.37842073E-06
30 6.04201416E-06 6.04201416E-06 4.98130385E-05 4.71071076E-06
31 6.26239379E-06 6.26239379E-06 4.87614728E-05 4.84131228E-06
32 6.46219358E-06 6.46219358E-06 4.93956875E-05 5.00505652E-06
33 7.07486614E-06 7.07486610E-06 4.85268746E-05 4.74033643E-06
34 7.20006001E-06 7.20005998E-06 4.99613026E-05 5.04838094E-06
35 7.57184948E-06 7.57184777E-06 5.68990441E-05 5.09422040E-06
36 8.01998867E-06 8.01996558E-06 5.52622137E-05 4.93359090E-06
37 8.32946568E-06 8.15562912E-06 6.20830764E-05 5.18801371E-06
38 8.90278538E-06 8.38323919E-06 6.36572568E-05 5.32598690E-06
39 9.62442880E-06 8.63322005E-06 6.49221073E-05 5.44682663E-06
40 1.02353912E-05 8.86966050E-06 6.48477702E-05 5.61732363E-06
41 1.09818413E-05 9.12428794E-06 6.75048828E-05 5.92494778E-06
42 1.18300762E-05 9.39343532E-06 6.79065899E-05 5.97460080E-06
43 1.25917229E-05 9.65146294E-06 6.93561918E-05 6.10859650E-06
44 1.34515404E-05 9.91994545E-06 7.30995520E-05 6.33344373E-06
45 1.42096561E-05 1.01728724E-05 7.22396108E-05 6.43190424E-06
