#intial_mass winds winds_init cc cc_init
11 1.65307834E-99 1.65376070E-99 1.27086387E-97 7.90428047E-99
12 2.25040168E-99 2.25308803E-99 1.51687152E-97 8.21550693E-99
13 2.97839303E-99 2.98106037E-99 1.82850239E-97 8.54793643E-99
14 3.83776740E-99 3.84895528E-99 2.07004166E-97 8.52400674E-99
15 4.84627669E-99 4.85877415E-99 2.30103263E-97 8.37157635E-99
16 6.02317350E-99 6.02513216E-99 2.76369457E-97 8.32485659E-99
17 8.73768541E-99 7.00605258E-99 3.16029997E-97 8.57081859E-99
18 1.31074978E-98 7.98845017E-99 3.41264723E-97 8.53827826E-99
19 1.52305142E-98 8.52504413E-99 3.70427701E-97 9.09597247E-99
20 1.35765270E-98 8.50676209E-99 3.81665138E-97 9.94166227E-99
21 1.07928427E-98 9.02532263E-99 3.83241579E-97 1.03976222E-98
22 1.62415831E-98 1.01876132E-98 4.13618984E-97 1.03137424E-98
23 1.56060432E-98 1.20593456E-98 2.66475384E-95 8.85676184E-99
24 2.10008020E-98 1.27970239E-98 1.63271016E-30 9.37920360E-99
25 1.92428782E-98 1.24312264E-98 4.47988776E-97 1.08065927E-98
26 5.68262780E-98 1.41854608E-98 1.38076300E-04 9.94735366E-99
27 4.99127205E-98 1.47058019E-98 1.17541388E-04 1.04573029E-98
28 5.35969523E-98 1.52378169E-98 5.64130003E-05 1.09300844E-98
29 3.29697820E-98 1.57525359E-98 1.27142536E-04 1.15071127E-98
30 3.58452552E-98 1.58792730E-98 1.82189970E-12 1.23804182E-98
31 3.21806892E-98 1.64584620E-98 3.92805549E-05 1.27236576E-98
32 3.73967344E-98 1.69835643E-98 1.91391540E-05 1.31540008E-98
33 7.48921658E-98 1.85937549E-98 2.41666109E-04 1.24582787E-98
34 4.48618525E-98 1.89227822E-98 3.36466911E-04 1.32678635E-98
35 2.78776451E-98 1.98998935E-98 1.46090264E-04 1.33883361E-98
36 5.92672463E-98 2.10776108E-98 1.03216500E-04 1.29661790E-98
37 3.80298704E-95 2.14341539E-98 9.24866535E-05 1.36348383E-98
38 9.05969497E-95 2.20323456E-98 3.81743773E-05 1.39974515E-98
39 5.88559612E-94 2.26893308E-98 4.35049623E-05 1.43150355E-98
40 7.35233742E-94 2.33107300E-98 1.60362931E-04 1.47631259E-98
41 1.71869722E-94 2.39799271E-98 3.47345642E-04 1.55716059E-98
42 1.20441620E-93 2.46872848E-98 2.86340205E-04 1.57021011E-98
43 6.72626675E-94 2.53654180E-98 3.41443247E-04 1.60542609E-98
44 7.90093579E-94 2.60710283E-98 2.60195619E-04 1.66451914E-98
45 7.21049289E-94 2.67357562E-98 3.16093859E-04 1.69039596E-98
