#intial_mass winds winds_init cc cc_init
11 1.60671101E-04 1.82441306E-04 9.53672425E-03 8.71992699E-04
12 2.18373716E-04 2.48558527E-04 7.50824391E-03 9.06326907E-04
13 2.87717409E-04 3.28867744E-04 1.02806374E-02 9.43000213E-04
14 3.70100317E-04 4.24613084E-04 1.49495258E-02 9.40360311E-04
15 4.64269371E-04 5.36015340E-04 1.83694325E-02 9.23544337E-04
16 5.72530830E-04 6.64686846E-04 1.72151384E-02 9.18390257E-04
17 6.55328761E-04 7.72901053E-04 2.24914813E-02 9.45524551E-04
18 7.36078096E-04 8.81278221E-04 2.57119580E-02 9.41934733E-04
19 7.64743113E-04 9.40474756E-04 2.78360970E-02 1.00345903E-03
20 7.36998141E-04 9.38457899E-04 2.84297159E-02 1.09675472E-03
21 7.59939239E-04 9.95665004E-04 2.98086871E-02 1.14705578E-03
22 8.56624177E-04 1.12388780E-03 2.98413504E-02 1.13780224E-03
23 1.01197029E-03 1.33037554E-03 2.99569207E-02 9.77069538E-04
24 1.05593465E-03 1.41175550E-03 2.97881130E-02 1.03470481E-03
25 1.03719386E-03 1.37140107E-03 3.18359310E-02 1.19217302E-03
26 1.15038444E-03 1.56492654E-03 3.38116609E-02 1.09738259E-03
27 1.17143002E-03 1.62233007E-03 3.40988832E-02 1.15363970E-03
28 1.16229011E-03 1.68102146E-03 3.39442647E-02 1.20579651E-03
29 1.19680767E-03 1.73780476E-03 3.48300736E-02 1.26945373E-03
30 1.18930904E-03 1.75178629E-03 3.42015111E-02 1.36579596E-03
31 1.23699561E-03 1.81568187E-03 3.02085745E-02 1.40366180E-03
32 1.24529579E-03 1.87361065E-03 3.27540738E-02 1.45113685E-03
33 1.27865594E-03 2.05124534E-03 2.66622394E-02 1.37438545E-03
34 1.29151740E-03 2.08754333E-03 2.61533581E-02 1.46369808E-03
35 1.31300250E-03 2.19533731E-03 1.24243387E-02 1.47698850E-03
36 1.32002648E-03 2.32526197E-03 1.12298526E-02 1.43041652E-03
37 2.11510399E-03 2.36459546E-03 1.69172785E-02 1.50418239E-03
38 3.68422462E-03 2.43058739E-03 1.50516840E-02 1.54418553E-03
39 6.02800413E-03 2.50306539E-03 1.60604781E-02 1.57922109E-03
40 7.89153655E-03 2.57161755E-03 1.98589006E-02 1.62865400E-03
41 1.04900188E-02 2.64544274E-03 1.83660903E-02 1.71784475E-03
42 1.36879561E-02 2.72347776E-03 2.07322562E-02 1.73224085E-03
43 1.63497208E-02 2.79828878E-03 1.99666704E-02 1.77109078E-03
44 1.95750133E-02 2.87613103E-03 2.65955677E-02 1.83628168E-03
45 2.20906167E-02 2.94946318E-03 2.00625377E-02 1.86482874E-03
