#intial_mass winds winds_init cc cc_init
11 3.61112827E-99 1.67100083E-99 3.43788550E-08 7.98668107E-99
12 4.88650802E-99 2.27657604E-99 5.44831098E-09 8.30115202E-99
13 5.87726257E-99 3.01213736E-99 3.87857022E-08 8.63704703E-99
14 4.54399531E-99 3.88907990E-99 2.53311257E-08 8.61286787E-99
15 5.81360571E-99 4.90942594E-99 1.85140062E-08 8.45884843E-99
16 9.76924123E-99 6.08794301E-99 5.43865051E-08 8.41164163E-99
17 1.92831191E-98 7.07908933E-99 1.83587513E-07 8.66016773E-99
18 3.19859818E-98 8.07172824E-99 1.25525437E-07 8.62728818E-99
19 4.30998728E-98 8.61391608E-99 4.91369865E-07 9.19079624E-99
20 3.70603430E-98 8.59544346E-99 1.45229254E-07 1.00453022E-98
21 3.28711829E-98 9.11940989E-99 2.27814392E-08 1.05060154E-98
22 4.14750416E-98 1.02938171E-98 2.19690905E-07 1.04212611E-98
23 6.47513410E-98 1.21850620E-98 5.63981880E-06 8.94909189E-99
24 5.75844467E-98 1.29304305E-98 1.34523257E-04 9.47698000E-99
25 5.02148971E-98 1.25608196E-98 2.48555628E-05 1.09192493E-98
26 8.33511759E-98 1.43333415E-98 1.60906024E-05 1.00510529E-98
27 9.91999887E-98 1.48591070E-98 1.91681444E-05 1.05663183E-98
28 1.02699402E-97 1.53966683E-98 4.89258342E-05 1.10440284E-98
29 7.12791861E-98 1.59167530E-98 5.95385773E-05 1.16270722E-98
30 8.12759422E-98 1.60448114E-98 3.86869843E-05 1.25094817E-98
31 8.31532427E-98 1.66300383E-98 3.79453954E-05 1.28562993E-98
32 9.92553832E-98 1.71606147E-98 1.79297984E-05 1.32911287E-98
33 1.27598341E-97 1.87875912E-98 1.28074640E-05 1.25881539E-98
34 1.08279193E-97 1.91200486E-98 2.03575793E-05 1.34061784E-98
35 1.16144404E-97 2.01073460E-98 2.30767589E-05 1.35279070E-98
36 9.21219923E-98 2.12973409E-98 3.02377869E-05 1.31013489E-98
37 3.08010016E-90 2.16576009E-98 9.71363893E-06 1.37769789E-98
38 4.44262003E-90 2.22620285E-98 2.07301101E-05 1.41433722E-98
39 4.46755920E-89 2.29258628E-98 2.22011018E-05 1.44642670E-98
40 6.73294855E-89 2.35537399E-98 1.63683653E-05 1.49170286E-98
41 1.54663254E-89 2.42299133E-98 2.73467746E-05 1.57339369E-98
42 1.27950913E-88 2.49446450E-98 2.32457632E-05 1.58657925E-98
43 7.46841404E-89 2.56298477E-98 3.16482668E-05 1.62216235E-98
44 6.23843329E-89 2.63428138E-98 4.78390518E-05 1.68187143E-98
45 8.35742049E-89 2.70144713E-98 3.51278149E-05 1.70801802E-98
