#intial_mass winds winds_init cc cc_init
11 1.98833973E-43 1.65376070E-99 4.68074806E-06 7.90428047E-99
12 3.06502837E-39 2.25308803E-99 2.06476205E-06 8.21550693E-99
13 5.76042780E-36 2.98106037E-99 8.83772151E-06 8.54793643E-99
14 7.54354775E-34 3.84895528E-99 4.08229912E-06 8.52400674E-99
15 3.11058238E-33 4.85877415E-99 4.02323853E-06 8.37157635E-99
16 1.17850784E-30 6.02513216E-99 6.77574043E-06 8.32485659E-99
17 6.61759665E-31 7.00605258E-99 1.06341419E-05 8.57081859E-99
18 2.37195264E-30 7.98845017E-99 2.02599659E-05 8.53827826E-99
19 4.29392368E-30 8.52504413E-99 1.31481241E-05 9.09597247E-99
20 2.07807100E-29 8.50676209E-99 1.40919886E-05 9.94166227E-99
21 2.75828791E-29 9.02532263E-99 1.59279474E-05 1.03976222E-98
22 6.38489580E-31 1.01876132E-98 1.86363245E-05 1.03137424E-98
23 2.52237840E-35 1.20593456E-98 1.94360458E-05 8.85676184E-99
24 1.21777753E-38 1.27970239E-98 1.78724350E-05 9.37920360E-99
25 1.85543724E-34 1.24312264E-98 2.21303756E-05 1.08065927E-98
26 1.72499048E-30 1.41854608E-98 2.22929143E-05 9.94735366E-99
27 1.33711636E-31 1.47058019E-98 2.19948220E-05 1.04573029E-98
28 5.42392528E-34 1.52378169E-98 2.71228185E-05 1.09300844E-98
29 7.06048295E-34 1.57525359E-98 2.42047271E-05 1.15071127E-98
30 9.57876386E-34 1.58792730E-98 3.12934771E-05 1.23804182E-98
31 2.98867016E-31 1.64584620E-98 3.01410022E-05 1.27236576E-98
32 1.44891014E-32 1.69835643E-98 3.62278029E-05 1.31540008E-98
33 1.90315514E-26 1.85937549E-98 2.72780037E-05 1.24582787E-98
34 2.80903268E-26 1.89227822E-98 2.83288107E-05 1.32678635E-98
35 1.04030542E-25 1.98998935E-98 4.09972750E-05 1.33883361E-98
36 2.93091704E-25 2.10776108E-98 4.25914151E-05 1.29661790E-98
37 4.28137306E-20 2.14341539E-98 5.06836892E-05 1.36348383E-98
38 1.52018450E-18 2.20323456E-98 5.35716965E-05 1.39974515E-98
39 1.55893792E-19 2.26893308E-98 5.43033275E-05 1.43150355E-98
40 7.61625218E-20 2.33107300E-98 5.48886184E-05 1.47631259E-98
41 5.92684128E-20 2.39799271E-98 5.40696973E-05 1.55716059E-98
42 1.13352788E-18 2.46872848E-98 5.74320394E-05 1.57021011E-98
43 2.30153618E-19 2.53654180E-98 5.36355050E-05 1.60542609E-98
44 8.42684625E-20 2.60710283E-98 5.69185560E-05 1.66451914E-98
45 1.21096338E-18 2.67357562E-98 5.18461313E-05 1.69039596E-98
