#intial_mass winds winds_init cc cc_init
11 6.04031111E-99 1.65376070E-99 2.88614959E-05 7.90428047E-99
12 1.14919553E-98 2.25308803E-99 8.06654543E-06 8.21550693E-99
13 1.85454000E-98 2.98106037E-99 7.06903841E-05 8.54793643E-99
14 3.34880121E-98 3.84895528E-99 3.06957841E-05 8.52400674E-99
15 5.17776782E-98 4.85877415E-99 2.03692709E-05 8.37157635E-99
16 7.52325155E-98 6.02513216E-99 3.73784844E-05 8.32485659E-99
17 9.54374523E-98 7.00605258E-99 1.20481645E-04 8.57081859E-99
18 1.15228781E-97 7.98845017E-99 4.09292340E-05 8.53827826E-99
19 1.55454341E-97 8.52504413E-99 2.29143218E-04 9.09597247E-99
20 1.37231551E-97 8.50676209E-99 5.06292121E-05 9.94166227E-99
21 1.02649632E-97 9.02532263E-99 1.34004606E-05 1.03976222E-98
22 8.34405412E-98 1.01876132E-98 6.60002836E-05 1.03137424E-98
23 9.21287559E-98 1.20593456E-98 1.40467057E-04 8.85676184E-99
24 1.97251469E-97 1.27970239E-98 2.69109201E-03 9.37920360E-99
25 6.66925175E-98 1.24312264E-98 9.46414189E-04 1.08065927E-98
26 3.23014255E-97 1.41854608E-98 8.15608482E-04 9.94735366E-99
27 3.02238420E-97 1.47058019E-98 6.41502636E-04 1.04573029E-98
28 2.35240329E-97 1.52378169E-98 5.93324846E-04 1.09300844E-98
29 2.48206928E-97 1.57525359E-98 6.54816106E-04 1.15071127E-98
30 1.76522550E-97 1.58792730E-98 2.06070643E-04 1.23804182E-98
31 2.64224746E-97 1.64584620E-98 1.83860603E-04 1.27236576E-98
32 1.82911317E-97 1.69835643E-98 1.32810226E-04 1.31540008E-98
33 2.37811646E-97 1.85937549E-98 1.09800226E-03 1.24582787E-98
34 2.60185210E-97 1.89227822E-98 2.04728498E-03 1.32678635E-98
35 3.01787920E-97 1.98998935E-98 7.52393263E-04 1.33883361E-98
36 2.75786163E-97 2.10776108E-98 6.60222962E-04 1.29661790E-98
37 3.99341131E-97 2.14341539E-98 3.03080705E-04 1.36348383E-98
38 4.21510515E-97 2.20323456E-98 1.95658159E-04 1.39974515E-98
39 4.02806249E-97 2.26893308E-98 2.23191372E-04 1.43150355E-98
40 4.18392389E-97 2.33107300E-98 1.03455426E-03 1.47631259E-98
41 4.15435673E-97 2.39799271E-98 1.79546102E-03 1.55716059E-98
42 4.33366486E-97 2.46872848E-98 1.41802345E-03 1.57021011E-98
43 4.37664180E-97 2.53654180E-98 1.60138312E-03 1.60542609E-98
44 4.50892320E-97 2.60710283E-98 1.72047170E-03 1.66451914E-98
45 4.67831521E-97 2.67357562E-98 1.77319675E-03 1.69039596E-98
