#intial_mass winds winds_init cc cc_init
11 2.73004541E-99 1.65376070E-99 9.54213435E-07 7.90428047E-99
12 3.45165231E-99 2.25308803E-99 3.74952066E-08 8.21550693E-99
13 5.20779916E-99 2.98106037E-99 8.51556891E-07 8.54793643E-99
14 9.01815586E-99 3.84895528E-99 3.93579472E-07 8.52400674E-99
15 1.01065910E-98 4.85877415E-99 1.23745838E-07 8.37157635E-99
16 1.26325740E-98 6.02513216E-99 3.56479717E-07 8.32485659E-99
17 1.13164931E-98 7.00605258E-99 4.22020066E-06 8.57081859E-99
18 1.83083196E-98 7.98845017E-99 5.24676427E-06 8.53827826E-99
19 1.68343396E-98 8.52504413E-99 1.79494641E-06 9.09597247E-99
20 2.07068000E-98 8.50676209E-99 1.71026329E-05 9.94166227E-99
21 2.00947260E-98 9.02532263E-99 1.31057049E-06 1.03976222E-98
22 2.38288833E-98 1.01876132E-98 1.27785155E-06 1.03137424E-98
23 3.64794090E-98 1.20593456E-98 1.44616735E-05 8.85676184E-99
24 3.25767401E-98 1.27970239E-98 2.46467346E-05 9.37920360E-99
25 3.28598275E-98 1.24312264E-98 5.54597894E-05 1.08065927E-98
26 3.76723377E-98 1.41854608E-98 1.16781453E-05 9.94735366E-99
27 3.09394853E-98 1.47058019E-98 2.93998217E-05 1.04573029E-98
28 3.83495771E-98 1.52378169E-98 8.99874054E-05 1.09300844E-98
29 2.85145884E-98 1.57525359E-98 3.73066988E-05 1.15071127E-98
30 3.54885565E-98 1.58792730E-98 4.06441640E-05 1.23804182E-98
31 2.94651420E-98 1.64584620E-98 2.04018114E-06 1.27236576E-98
32 4.33958617E-98 1.69835643E-98 4.57543729E-05 1.31540008E-98
33 4.17304056E-50 1.85937549E-98 3.83953421E-06 1.24582787E-98
34 1.23496568E-49 1.89227822E-98 3.00231169E-05 1.32678635E-98
35 6.42286905E-47 1.98998935E-98 1.14812479E-05 1.33883361E-98
36 3.86391398E-47 2.10776108E-98 9.07905634E-07 1.29661790E-98
37 4.49532227E-45 2.14341539E-98 1.53798727E-05 1.36348383E-98
38 4.38021131E-47 2.20323456E-98 2.12902685E-05 1.39974515E-98
39 2.24927951E-46 2.26893308E-98 1.79875467E-05 1.43150355E-98
40 9.87432749E-40 2.33107300E-98 6.48083918E-07 1.47631259E-98
41 1.57408198E-46 2.39799271E-98 2.76321017E-05 1.55716059E-98
42 4.50501465E-42 2.46872848E-98 5.43395527E-05 1.57021011E-98
43 4.83257625E-42 2.53654180E-98 3.32273384E-05 1.60542609E-98
44 6.47062583E-42 2.60710283E-98 9.20866776E-06 1.66451914E-98
45 2.03919635E-40 2.67357562E-98 1.56007953E-05 1.69039596E-98
