#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.15914487E-62 7.09866643E-100 3.26154295E-98 7.18750744E-99 2.07402265E-09 1.82680375E-99
12 5.93886611E-61 8.75960607E-100 3.52455937E-98 7.61905068E-99 4.35940910E-09 2.16357052E-99
13 3.33535708E-60 1.07298574E-99 3.98149632E-98 8.02174168E-99 5.22080939E-09 2.54396355E-99
14 1.74187322E-59 1.29949309E-99 4.39447334E-98 8.39807501E-99 7.76161051E-09 2.77223864E-99
15 1.45300655E-47 1.55550801E-99 4.77960770E-98 8.74620705E-99 5.17700695E-09 3.17275405E-99
16 2.56698694E-47 1.79456973E-99 5.73929587E-98 9.14655215E-99 6.17147660E-09 3.49407386E-99
17 4.22530005E-47 2.14459495E-99 6.14263450E-98 9.43651509E-99 1.83513001E-08 3.86423242E-99
18 5.57354414E-47 2.45257377E-99 5.14603227E-98 9.88298393E-99 2.18037823E-08 4.10226105E-99
19 1.00872384E-46 2.73496214E-99 4.69499235E-98 1.03769915E-98 1.96723114E-08 4.35374529E-99
20 1.97047682E-49 2.11013489E-99 5.45178858E-98 1.09287532E-98 5.64436779E-09 5.49885516E-99
21 9.23520006E-55 2.58615079E-99 6.58053760E-98 1.11755483E-98 9.12970674E-09 5.70332139E-99
22 3.35265159E-99 2.45207030E-99 5.05704982E-98 1.03862290E-98 1.96456573E-08 7.48585472E-99
23 4.62527804E-99 2.72168790E-99 5.47288203E-98 1.08963776E-98 2.63146858E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.68835708E-47 5.41751911E-99 6.07076447E-98 1.14196209E-98 3.10075971E-08 7.41740831E-99
27 1.08942849E-98 4.85670498E-99 6.44657857E-98 1.01555349E-98 2.95279054E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.30131133E-54 7.56722468E-99 8.49233833E-98 1.04713238E-98 4.51408513E-09 1.04959921E-98
31 2.36027065E-74 6.81367439E-99 4.90742979E-98 1.06773913E-98 2.39338173E-08 1.18150622E-98
32 1.19318957E-46 9.40225550E-99 7.04708741E-98 1.10294432E-98 1.38289381E-07 9.70028696E-99
33 1.95152975E-46 1.01676048E-98 4.56532731E-98 1.10384737E-98 1.36190328E-07 9.91357055E-99
34 1.87210629E-49 1.08716292E-98 4.79657545E-98 1.06011313E-98 6.84951941E-08 1.07237028E-98
35 3.08084302E-46 1.17012532E-98 5.81001285E-98 1.10228789E-98 7.48206690E-08 1.04790556E-98
36 3.72894983E-46 1.23434934E-98 1.23808125E-97 1.11335896E-98 5.71989477E-08 1.07622416E-98
37 7.25509305E-46 1.36370997E-98 7.63154099E-98 1.04608066E-98 5.28181800E-08 1.11836019E-98
38 8.79069254E-46 1.43409828E-98 6.55702266E-98 1.03698631E-98 7.81492439E-09 1.17100176E-98
39 7.90517211E-46 1.51360687E-98 6.76483875E-98 1.02281929E-98 9.30819653E-09 1.20966291E-98
40 8.87229308E-46 1.58592756E-98 6.60312909E-98 1.00768488E-98 1.11235072E-08 1.24534330E-98
41 1.01888738E-45 1.66202907E-98 7.14247538E-98 9.91671168E-99 1.15826906E-08 1.27759928E-98
42 1.22646582E-45 1.74419302E-98 6.62435245E-98 9.73859850E-99 1.28532516E-08 1.34790534E-98
43 1.32646453E-45 1.82477564E-98 6.62032157E-98 9.51666572E-99 2.22865073E-08 1.33572075E-98
44 1.36037126E-45 1.96642076E-98 7.24410249E-98 9.09263158E-99 2.18378256E-08 1.38867220E-98
45 1.47342904E-45 2.04704505E-98 6.73307667E-98 8.87899365E-99 1.82066303E-08 1.44306289E-98
