#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.02188527E-53 7.09866643E-100 5.09132623E-98 7.18750744E-99 2.67353959E-07 1.82680375E-99
12 5.14987538E-52 8.75960607E-100 6.76764250E-98 7.61905068E-99 6.95061708E-08 2.16357052E-99
13 3.07413962E-51 1.07298574E-99 7.21598665E-98 8.02174168E-99 4.82595269E-08 2.54396355E-99
14 1.64290341E-50 1.29949309E-99 5.65751631E-98 8.39807501E-99 2.36683795E-07 2.77223864E-99
15 2.30342559E-42 1.55550801E-99 5.89302747E-98 8.74620705E-99 1.94065383E-07 3.17275405E-99
16 3.93163555E-42 1.79456973E-99 6.57995207E-98 9.14655215E-99 1.50679060E-07 3.49407386E-99
17 6.60702176E-42 2.14459495E-99 8.36253715E-98 9.43651509E-99 3.79935107E-07 3.86423242E-99
18 9.10484448E-42 2.45257377E-99 7.09746629E-98 9.88298393E-99 3.87693045E-07 4.10226105E-99
19 1.66361335E-41 2.73496214E-99 7.37018018E-98 1.03769915E-98 3.62533063E-07 4.35374529E-99
20 5.47420249E-43 2.11013489E-99 7.55176220E-98 1.09287532E-98 1.78367911E-07 5.49885516E-99
21 1.53387184E-47 2.58615079E-99 8.91656359E-98 1.11755483E-98 3.65507147E-07 5.70332139E-99
22 7.77398862E-99 2.45207030E-99 7.67103962E-98 1.03862290E-98 4.63579274E-07 7.48585472E-99
23 9.38126436E-97 2.72168790E-99 9.14778506E-98 1.08963776E-98 4.11019612E-07 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 7.09428378E-42 5.41751911E-99 1.20140649E-97 1.14196209E-98 4.43941614E-07 7.41740831E-99
27 3.58276553E-98 4.85670498E-99 1.24888054E-97 1.01555349E-98 9.93509091E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.56110640E-47 7.56722468E-99 1.52426225E-97 1.04713238E-98 1.18488671E-07 1.04959921E-98
31 4.43314977E-59 6.81367439E-99 9.97541496E-98 1.06773913E-98 8.94920169E-07 1.18150622E-98
32 1.76678245E-41 9.40225550E-99 9.05090568E-98 1.10294432E-98 9.87222119E-07 9.70028696E-99
33 3.16836602E-41 1.01676048E-98 5.76896367E-98 1.10384737E-98 1.12237121E-06 9.91357055E-99
34 6.64736814E-43 1.08716292E-98 6.99979835E-98 1.06011313E-98 7.29841731E-07 1.07237028E-98
35 5.13618983E-41 1.17012532E-98 1.02317697E-97 1.10228789E-98 7.63376865E-07 1.04790556E-98
36 2.56915101E-38 1.23434934E-98 2.34046160E-97 1.11335896E-98 6.62936215E-07 1.07622416E-98
37 1.31456843E-40 1.36370997E-98 1.22990279E-97 1.04608066E-98 6.39856189E-07 1.11836019E-98
38 1.49858035E-40 1.43409828E-98 1.21331564E-97 1.03698631E-98 5.69694017E-07 1.17100176E-98
39 1.63266067E-40 1.51360687E-98 1.10063552E-97 1.02281929E-98 5.69700762E-07 1.20966291E-98
40 1.60863469E-40 1.58592756E-98 1.11626732E-97 1.00768488E-98 5.96992200E-07 1.24534330E-98
41 1.88448238E-40 1.66202907E-98 1.09760436E-97 9.91671168E-99 6.20518686E-07 1.27759928E-98
42 2.47463529E-40 1.74419302E-98 9.98372771E-98 9.73859850E-99 6.24780037E-07 1.34790534E-98
43 2.92976939E-40 1.82477564E-98 9.34821148E-98 9.51666572E-99 8.15624046E-07 1.33572075E-98
44 3.14001226E-40 1.96642076E-98 8.23861898E-98 9.09263158E-99 6.76663988E-07 1.38867220E-98
45 3.42557196E-40 2.04704505E-98 7.90588660E-98 8.87899365E-99 6.32782397E-07 1.44306289E-98
