#int_mass winds winds_init rlof rlof_init cc cc_init
11 6.66043772E-64 7.09866643E-100 3.05810395E-95 7.18750744E-99 6.07865218E-33 1.82680375E-99
12 1.93615134E-90 8.75960607E-100 1.37712829E-94 7.61905068E-99 1.31734955E-30 2.16357052E-99
13 4.58493639E-90 1.07298574E-99 1.16520157E-93 8.02174168E-99 4.18073713E-30 2.54396355E-99
14 2.60346662E-76 1.29949309E-99 1.80592180E-92 8.39807501E-99 6.20245251E-32 2.77223864E-99
15 1.56752098E-88 1.55550801E-99 1.02588422E-91 8.74620705E-99 1.74563131E-30 3.17275405E-99
16 2.28985901E-84 1.79456973E-99 2.37475553E-91 9.14655215E-99 4.58983909E-30 3.49407386E-99
17 6.37077402E-78 2.14459495E-99 5.84936235E-91 9.43651509E-99 2.17846816E-30 3.86423242E-99
18 1.78622581E-85 2.45257377E-99 1.08678124E-90 9.88298393E-99 2.10123978E-24 4.10226105E-99
19 9.37212489E-84 2.73496214E-99 3.69937882E-90 1.03769915E-98 3.79686864E-30 4.35374529E-99
20 2.57409407E-48 2.11013489E-99 6.52017589E-89 1.09287532E-98 4.58358959E-31 5.49885516E-99
21 8.70684389E-48 2.58615079E-99 1.03515885E-88 1.11755483E-98 5.35935672E-23 5.70332139E-99
22 6.31379762E-90 2.45207030E-99 4.16268683E-90 1.03862290E-98 2.57639594E-35 7.48585472E-99
23 1.00225330E-85 2.72168790E-99 5.15414414E-89 1.08963776E-98 5.13905164E-16 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.40750481E-80 5.41751911E-99 1.26617709E-89 1.14196209E-98 1.77708345E-26 7.41740831E-99
27 1.00138369E-85 4.85670498E-99 6.82162437E-89 1.01555349E-98 5.27032152E-29 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.42709965E-79 7.56722468E-99 1.26568090E-88 1.04713238E-98 8.58533519E-26 1.04959921E-98
31 2.98551651E-52 6.81367439E-99 1.62794658E-88 1.06773913E-98 3.33708921E-14 1.18150622E-98
32 4.17488028E-75 9.40225550E-99 2.56048146E-88 1.10294432E-98 6.41679946E-31 9.70028696E-99
33 1.32140719E-91 1.01676048E-98 6.34824089E-88 1.10384737E-98 3.92814576E-26 9.91357055E-99
34 1.40333407E-78 1.08716292E-98 6.86118541E-88 1.06011313E-98 2.95909732E-31 1.07237028E-98
35 2.54799742E-88 1.17012532E-98 2.80196063E-88 1.10228789E-98 2.63186666E-30 1.04790556E-98
36 9.65994494E-88 1.23434934E-98 7.39016897E-88 1.11335896E-98 1.46755046E-31 1.07622416E-98
37 2.16548073E-77 1.36370997E-98 5.92235351E-91 1.04608066E-98 1.58929719E-31 1.11836019E-98
38 3.30182490E-74 1.43409828E-98 5.90183659E-91 1.03698631E-98 4.65028923E-31 1.17100176E-98
39 3.70690764E-85 1.51360687E-98 5.71553661E-91 1.02281929E-98 5.80960665E-24 1.20966291E-98
40 1.49741586E-74 1.58592756E-98 5.40898170E-91 1.00768488E-98 3.17896527E-31 1.24534330E-98
41 1.24392783E-85 1.66202907E-98 5.11524088E-91 9.91671168E-99 5.35975009E-26 1.27759928E-98
42 2.53100571E-74 1.74419302E-98 4.81251748E-91 9.73859850E-99 5.77150416E-31 1.34790534E-98
43 2.71032416E-74 1.82477564E-98 4.39089080E-91 9.51666572E-99 1.91616455E-32 1.33572075E-98
44 3.25667176E-84 1.96642076E-98 3.87312349E-91 9.09263158E-99 3.15504698E-25 1.38867220E-98
45 1.03907235E-85 2.04704505E-98 3.60201822E-91 8.87899365E-99 3.31634800E-31 1.44306289E-98
