#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.62512513E-19 7.09866643E-100 1.02414931E-21 7.18750744E-99 1.22579272E-05 1.82680375E-99
12 3.04171192E-18 8.75960607E-100 8.77101053E-22 7.61905068E-99 1.88692761E-06 2.16357052E-99
13 3.72784069E-17 1.07298574E-99 7.93643870E-22 8.02174168E-99 1.14745299E-05 2.54396355E-99
14 3.42531292E-16 1.29949309E-99 6.74026815E-22 8.39807501E-99 8.56648889E-05 2.77223864E-99
15 2.44966660E-15 1.55550801E-99 7.64237600E-22 8.74620705E-99 1.47321243E-05 3.17275405E-99
16 1.17565141E-14 1.79456973E-99 7.41584195E-22 9.14655215E-99 6.61630082E-06 3.49407386E-99
17 8.47824226E-14 2.14459495E-99 6.97181236E-22 9.43651509E-99 1.71338700E-05 3.86423242E-99
18 5.06002372E-13 2.45257377E-99 1.42028438E-21 9.88298393E-99 1.07085630E-05 4.10226105E-99
19 2.25836483E-12 2.73496214E-99 1.53513052E-21 1.03769915E-98 1.02217427E-05 4.35374529E-99
20 4.19691184E-15 2.11013489E-99 2.32072596E-21 1.09287532E-98 5.56528737E-06 5.49885516E-99
21 2.50971528E-14 2.58615079E-99 4.70930727E-21 1.11755483E-98 5.70088777E-06 5.70332139E-99
22 1.82840111E-21 2.45207030E-99 4.64558560E-21 1.03862290E-98 7.31845695E-06 7.48585472E-99
23 1.45937832E-21 2.72168790E-99 3.94848417E-21 1.08963776E-98 6.51908729E-06 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.37591332E-11 5.41751911E-99 2.92654165E-21 1.14196209E-98 9.41019373E-06 7.41740831E-99
27 7.02550827E-21 4.85670498E-99 9.21475339E-21 1.01555349E-98 1.02984270E-05 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 3.44749608E-14 7.56722468E-99 4.34026747E-21 1.04713238E-98 9.72422160E-06 1.04959921E-98
31 2.73784879E-20 6.81367439E-99 1.12330518E-20 1.06773913E-98 1.28260382E-05 1.18150622E-98
32 2.03667317E-10 9.40225550E-99 3.67447166E-21 1.10294432E-98 3.31388463E-05 9.70028696E-99
33 6.95756222E-08 1.01676048E-98 3.67286362E-21 1.10384737E-98 2.14443256E-05 9.91357055E-99
34 2.79566955E-08 1.08716292E-98 4.58880058E-21 1.06011313E-98 1.29598365E-05 1.07237028E-98
35 3.48094954E-07 1.17012532E-98 5.76301655E-21 1.10228789E-98 1.33136390E-05 1.04790556E-98
36 3.75948037E-07 1.23434934E-98 1.95701140E-19 1.11335896E-98 1.10283715E-05 1.07622416E-98
37 9.00802205E-07 1.36370997E-98 3.32395508E-22 1.04608066E-98 1.10581465E-05 1.11836019E-98
38 1.01096655E-06 1.43409828E-98 3.42603603E-22 1.03698631E-98 1.07732038E-05 1.17100176E-98
39 1.13990431E-06 1.51360687E-98 3.25913855E-22 1.02281929E-98 1.08390571E-05 1.20966291E-98
40 1.24277530E-06 1.58592756E-98 3.19239143E-22 1.00768488E-98 1.10598280E-05 1.24534330E-98
41 1.36464542E-06 1.66202907E-98 3.14401030E-22 9.91671168E-99 1.14208063E-05 1.27759928E-98
42 1.49899440E-06 1.74419302E-98 3.07475495E-22 9.73859850E-99 1.13052803E-05 1.34790534E-98
43 1.62107234E-06 1.82477564E-98 3.00116311E-22 9.51666572E-99 2.93400930E-05 1.33572075E-98
44 1.84828435E-06 1.96642076E-98 3.19661710E-22 9.09263158E-99 1.17271206E-05 1.38867220E-98
45 1.96515256E-06 2.04704505E-98 3.14630250E-22 8.87899365E-99 1.19411634E-05 1.44306289E-98
