#intial_mass winds winds_init cc cc_init
11 1.65273396E-99 1.65376070E-99 2.15276140E-97 7.90428047E-99
12 2.41059719E-99 2.25308803E-99 1.36756138E-97 8.21550693E-99
13 3.20707377E-99 2.98106037E-99 1.64281046E-97 8.54793643E-99
14 4.18525601E-99 3.84895528E-99 1.87906288E-97 8.52400674E-99
15 5.70077781E-99 4.85877415E-99 2.10231521E-97 8.37157635E-99
16 6.61707664E-99 6.02513216E-99 2.46020240E-97 8.32485659E-99
17 7.73098081E-99 7.00605258E-99 4.80666691E-92 8.57081859E-99
18 9.21767270E-99 7.98845017E-99 2.04981073E-84 8.53827826E-99
19 9.41982333E-99 8.52504413E-99 7.79663975E-79 9.09597247E-99
20 8.53978302E-99 8.50676209E-99 7.88641798E-85 9.94166227E-99
21 1.00942751E-98 9.02532263E-99 1.86883766E-92 1.03976222E-98
22 1.65347665E-98 1.01876132E-98 1.20733020E-79 1.03137424E-98
23 1.20276768E-98 1.20593456E-98 4.93269522E-32 8.85676184E-99
24 1.46423934E-98 1.27970239E-98 1.70312507E-14 9.37920360E-99
25 1.59374898E-98 1.24312264E-98 2.59642278E-37 1.08065927E-98
26 2.03938952E-98 1.41854608E-98 5.82773725E-09 9.94735366E-99
27 2.06342190E-98 1.47058019E-98 2.24184253E-08 1.04573029E-98
28 7.17488598E-98 1.52378169E-98 4.62034732E-08 1.09300844E-98
29 2.32620277E-98 1.57525359E-98 2.24757528E-08 1.15071127E-98
30 7.02243847E-98 1.58792730E-98 3.78206697E-09 1.23804182E-98
31 2.73952419E-98 1.64584620E-98 1.76856004E-09 1.27236576E-98
32 2.57467394E-98 1.69835643E-98 4.24729654E-09 1.31540008E-98
33 3.30061557E-98 1.85937549E-98 8.25537591E-09 1.24582787E-98
34 3.32829067E-98 1.89227822E-98 4.34041675E-08 1.32678635E-98
35 1.43888117E-92 1.98998935E-98 1.48137011E-08 1.33883361E-98
36 2.28626307E-90 2.10776108E-98 9.69527283E-10 1.29661790E-98
37 3.32962430E-98 2.14341539E-98 1.01141312E-08 1.36348383E-98
38 2.86842590E-98 2.20323456E-98 9.18292470E-09 1.39974515E-98
39 2.66783560E-98 2.26893308E-98 9.26144372E-09 1.43150355E-98
40 3.03898929E-98 2.33107300E-98 1.12916117E-09 1.47631259E-98
41 2.81730273E-98 2.39799271E-98 1.10850819E-08 1.55716059E-98
42 3.11658679E-98 2.46872848E-98 4.79645358E-09 1.57021011E-98
43 3.43318515E-97 2.53654180E-98 1.14038607E-08 1.60542609E-98
44 4.15333947E-84 2.60710283E-98 8.69937385E-09 1.66451914E-98
45 3.66632111E-84 2.67357562E-98 1.19027012E-08 1.69039596E-98
