#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.21419024E-99 7.09866643E-100 7.58491177E-99 7.18750744E-99 3.88210890E-09 1.82680375E-99
12 1.23255780E-99 8.75960607E-100 1.02197068E-98 7.61905068E-99 2.82449431E-09 2.16357052E-99
13 1.40240177E-99 1.07298574E-99 1.20899620E-98 8.02174168E-99 9.94428320E-09 2.54396355E-99
14 1.49211009E-99 1.29949309E-99 1.27805869E-98 8.39807501E-99 4.24191482E-09 2.77223864E-99
15 1.77983798E-99 1.55550801E-99 1.63575434E-98 8.74620705E-99 4.27410475E-08 3.17275405E-99
16 2.11365261E-99 1.79456973E-99 1.65525161E-98 9.14655215E-99 9.72762004E-08 3.49407386E-99
17 2.33665029E-99 2.14459495E-99 1.99190133E-98 9.43651509E-99 5.10709839E-08 3.86423242E-99
18 2.51433199E-99 2.45257377E-99 2.63847698E-98 9.88298393E-99 7.53534298E-08 4.10226105E-99
19 2.65542822E-99 2.73496214E-99 3.05904495E-98 1.03769915E-98 5.94201919E-08 4.35374529E-99
20 3.19667486E-63 2.11013489E-99 2.92913723E-98 1.09287532E-98 1.05073058E-07 5.49885516E-99
21 3.23935637E-75 2.58615079E-99 2.69095489E-98 1.11755483E-98 1.02904491E-07 5.70332139E-99
22 2.51136830E-99 2.45207030E-99 1.92809884E-98 1.03862290E-98 5.94835888E-40 7.48585472E-99
23 2.85049533E-99 2.72168790E-99 1.91688129E-98 1.08963776E-98 9.81790484E-14 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 9.63918919E-99 5.41751911E-99 3.13334890E-98 1.14196209E-98 7.80819342E-08 7.41740831E-99
27 4.83623297E-99 4.85670498E-99 2.12599737E-98 1.01555349E-98 7.50532507E-30 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.13374724E-98 7.56722468E-99 1.98504431E-98 1.04713238E-98 4.44782625E-10 1.04959921E-98
31 7.14336457E-99 6.81367439E-99 1.80342951E-98 1.06773913E-98 2.42030230E-09 1.18150622E-98
32 1.00592933E-98 9.40225550E-99 2.20003235E-98 1.10294432E-98 1.02564974E-06 9.70028696E-99
33 8.15091200E-81 1.01676048E-98 2.91569848E-98 1.10384737E-98 1.05856864E-06 9.91357055E-99
34 6.32167636E-81 1.08716292E-98 2.71923641E-98 1.06011313E-98 7.45312904E-07 1.07237028E-98
35 7.01511095E-81 1.17012532E-98 2.14475648E-98 1.10228789E-98 7.35013681E-07 1.04790556E-98
36 3.78933357E-81 1.23434934E-98 2.65992231E-98 1.11335896E-98 5.36673911E-07 1.07622416E-98
37 1.20931794E-82 1.36370997E-98 3.01950299E-98 1.04608066E-98 2.73543767E-07 1.11836019E-98
38 4.28880538E-82 1.43409828E-98 3.10572920E-98 1.03698631E-98 6.43362621E-09 1.17100176E-98
39 3.36015572E-82 1.51360687E-98 3.07675488E-98 1.02281929E-98 2.75386812E-08 1.20966291E-98
40 2.66489870E-79 1.58592756E-98 3.39988803E-98 1.00768488E-98 6.44501837E-09 1.24534330E-98
41 2.33283402E-82 1.66202907E-98 3.40076469E-98 9.91671168E-99 6.42145984E-08 1.27759928E-98
42 1.65996096E-82 1.74419302E-98 2.98379095E-98 9.73859850E-99 3.52021112E-09 1.34790534E-98
43 1.20244298E-82 1.82477564E-98 2.62190718E-98 9.51666572E-99 9.91975704E-08 1.33572075E-98
44 6.63662761E-82 1.96642076E-98 2.36154642E-98 9.09263158E-99 9.99285862E-09 1.38867220E-98
45 5.90962497E-82 2.04704505E-98 1.86638973E-98 8.87899365E-99 1.07196157E-08 1.44306289E-98
