#int_mass winds winds_init rlof rlof_init cc cc_init
11 6.98343747E-06 6.98343747E-06 7.07083637E-05 7.07083637E-05 6.84027474E-03 1.79715019E-05
12 8.61741594E-06 8.61741594E-06 7.49537459E-05 7.49537459E-05 6.56356264E-04 2.12845040E-05
13 1.05556852E-05 1.05556852E-05 7.89152892E-05 7.89152892E-05 1.11653181E-02 2.50266871E-05
14 1.27839909E-05 1.27839909E-05 8.26175342E-05 8.26175342E-05 6.84386062E-04 2.72723833E-05
15 1.53025826E-05 1.53025826E-05 8.60423442E-05 8.60423442E-05 1.06097818E-03 3.12125238E-05
16 1.76543941E-05 1.76543941E-05 8.99808093E-05 8.99808093E-05 8.61329709E-04 3.43735638E-05
17 2.10978284E-05 2.10978286E-05 9.28333705E-05 9.28333705E-05 6.40205117E-04 3.80150635E-05
18 2.41276235E-05 2.41276241E-05 9.72255859E-05 9.72255859E-05 1.05053747E-03 4.03567118E-05
19 2.69056666E-05 2.69056693E-05 1.02085471E-04 1.02085471E-04 1.66177556E-03 4.28307321E-05
20 2.07588217E-05 2.07588217E-05 1.07513525E-04 1.07513525E-04 1.21143864E-03 5.40959510E-05
21 2.54417115E-05 2.54417115E-05 1.09941415E-04 1.09941415E-04 1.63682493E-03 5.61074234E-05
22 2.41226711E-05 2.41226711E-05 1.02176348E-04 1.02176348E-04 6.37148529E-04 7.36434073E-05
23 2.67750815E-05 2.67750815E-05 1.07195024E-04 1.07195024E-04 6.71246774E-04 7.41803248E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.32957781E-05 5.32957934E-05 1.12342521E-04 1.12342521E-04 1.49266886E-03 7.29700538E-05
27 4.77786861E-05 4.77786861E-05 9.99068543E-05 9.99068543E-05 2.42311625E-03 1.00481198E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 7.44438984E-05 7.44438985E-05 1.03013482E-04 1.03013482E-04 7.79772731E-04 1.03256161E-04
31 6.70307156E-05 6.70307156E-05 1.05040708E-04 1.05040708E-04 9.65615491E-04 1.16232745E-04
32 9.24961284E-05 9.24963358E-05 1.08504080E-04 1.08504080E-04 2.68999970E-03 9.54282725E-05
33 1.00507378E-04 1.00025594E-04 1.08592919E-04 1.08592919E-04 2.18232399E-03 9.75264871E-05
34 1.07154626E-04 1.06951557E-04 1.04290487E-04 1.04290487E-04 2.73133326E-03 1.05496305E-04
35 1.17540689E-04 1.15113128E-04 1.08439502E-04 1.08439502E-04 3.34990777E-03 1.03089545E-04
36 1.24088309E-04 1.21431279E-04 1.09528638E-04 1.09528638E-04 2.92495003E-03 1.05875438E-04
37 1.40514978E-04 1.34157358E-04 1.02910018E-04 1.02910018E-04 4.02098580E-03 1.10020643E-04
38 1.48312936E-04 1.41081931E-04 1.02015345E-04 1.02015345E-04 9.53003066E-04 1.15199350E-04
39 1.57148200E-04 1.48903727E-04 1.00621639E-04 1.00621639E-04 9.83918717E-04 1.19002708E-04
40 1.65138878E-04 1.56018402E-04 9.91327658E-05 9.91327658E-05 9.83479464E-04 1.22512829E-04
41 1.73650452E-04 1.63505022E-04 9.75573885E-05 9.75573885E-05 1.02779078E-03 1.25686067E-04
42 1.82853469E-04 1.71588044E-04 9.58051689E-05 9.58051689E-05 1.99580804E-03 1.32602549E-04
43 1.91859198E-04 1.79515500E-04 9.36218663E-05 9.36218663E-05 1.35604859E-03 1.31403869E-04
44 2.07461732E-04 1.93450087E-04 8.94503562E-05 8.94503562E-05 2.82093089E-03 1.36613060E-04
45 2.16442552E-04 2.01381644E-04 8.73486556E-05 8.73486556E-05 1.01919162E-03 1.41963840E-04
