#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.43729068E-08 2.48065959E-07 2.08688594E-06 2.51170547E-06 2.65056920E-06 6.38384447E-07
12 1.07758660E-07 3.06108211E-07 2.22256272E-06 2.66251011E-06 1.45872339E-05 7.56069046E-07
13 1.25198265E-07 3.74959493E-07 2.34234824E-06 2.80323222E-06 1.24833164E-05 8.88999032E-07
14 1.47009513E-07 4.54113463E-07 2.45390914E-06 2.93474352E-06 1.19697053E-06 9.68770746E-07
15 1.73061831E-07 5.43578981E-07 2.54923452E-06 3.05639977E-06 6.21921901E-06 1.10873258E-06
16 2.06742522E-07 6.27120130E-07 2.63367546E-06 3.19630209E-06 8.49029065E-06 1.22101918E-06
17 2.39806287E-07 7.49437953E-07 2.71101544E-06 3.29763089E-06 2.37963585E-06 1.35037268E-06
18 2.82658759E-07 8.57062478E-07 2.77224610E-06 3.45365135E-06 3.84322137E-06 1.43355281E-06
19 3.34419231E-07 9.55744315E-07 2.81687277E-06 3.62628441E-06 7.93878496E-06 1.52143506E-06
20 3.96466256E-07 7.37395738E-07 2.85511348E-06 3.81909994E-06 3.75059850E-06 1.92159865E-06
21 4.74236357E-07 9.03741546E-07 2.83727179E-06 3.90534356E-06 4.32150226E-06 1.99305025E-06
22 6.09260555E-07 8.56886538E-07 2.67022958E-06 3.62951252E-06 2.70806569E-06 2.61596421E-06
23 6.80982498E-07 9.51105572E-07 2.75096822E-06 3.80778614E-06 2.39514658E-06 2.63503661E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 8.55991457E-07 1.89317541E-06 2.82524506E-06 3.99063575E-06 2.24957349E-05 2.59204532E-06
27 1.10000388E-06 1.69719650E-06 2.48235952E-06 3.54889548E-06 1.32295307E-05 3.56929735E-06
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.34139520E-06 2.64439929E-06 2.40128547E-06 3.65924924E-06 6.87341124E-05 3.66786969E-06
31 1.46857067E-06 2.38106790E-06 2.47763088E-06 3.73126044E-06 9.72078355E-06 4.12882445E-06
32 1.49234356E-06 3.28565873E-06 2.51534773E-06 3.85428650E-06 2.80689773E-04 3.38980710E-06
33 2.63688603E-06 3.55311334E-06 2.57087903E-06 3.85744224E-06 1.57282726E-05 3.46433998E-06
34 2.07408380E-06 3.79913769E-06 2.45298910E-06 3.70461105E-06 1.51844001E-05 3.74744418E-06
35 6.78353586E-06 4.08905339E-06 2.39576702E-06 3.85199256E-06 1.52653967E-05 3.66195116E-06
36 6.34830951E-06 4.31348701E-06 2.24129163E-06 3.89068089E-06 1.29325896E-05 3.76091174E-06
37 1.34306484E-05 4.76554330E-06 2.27993354E-06 3.65557397E-06 1.39796747E-05 3.90815791E-06
38 1.42016979E-05 5.01151827E-06 2.18917429E-06 3.62379337E-06 1.51610146E-05 4.09211615E-06
39 1.51907477E-05 5.28936446E-06 2.08150557E-06 3.57428610E-06 1.49949874E-05 4.22721920E-06
40 1.56559522E-05 5.54209223E-06 1.98227639E-06 3.52139827E-06 1.54100452E-05 4.35190587E-06
41 1.62840166E-05 5.80803225E-06 1.87815255E-06 3.46543766E-06 1.43184237E-05 4.46462576E-06
42 1.70294431E-05 6.09515772E-06 1.75621337E-06 3.40319524E-06 1.49562633E-05 4.71031333E-06
43 1.74342583E-05 6.37675715E-06 1.63285625E-06 3.32563987E-06 1.21673255E-05 4.66773377E-06
44 1.96705493E-05 6.87174212E-06 1.49769999E-06 3.17745931E-06 1.37491137E-05 4.85277487E-06
45 1.99769650E-05 7.15348721E-06 1.36522001E-06 3.10280262E-06 1.21085628E-05 5.04284551E-06
