#int_mass winds winds_init rlof rlof_init cc cc_init
11 4.31063510E-05 4.31063510E-05 4.36458343E-04 4.36458343E-04 2.81414457E-03 1.10931884E-04
12 5.31923366E-05 5.31923366E-05 4.62663624E-04 4.62663624E-04 1.07666969E-02 1.31381903E-04
13 6.51566043E-05 6.51566043E-05 4.87116864E-04 4.87116864E-04 8.45069110E-03 1.54481108E-04
14 7.89111671E-05 7.89111671E-05 5.09969546E-04 5.09969546E-04 2.68689474E-03 1.68343016E-04
15 9.44575645E-05 9.44575647E-05 5.31109717E-04 5.31109717E-04 7.38352730E-03 1.92664145E-04
16 1.08974485E-04 1.08974486E-04 5.55420503E-04 5.55420503E-04 8.06853863E-03 2.12176154E-04
17 1.30229612E-04 1.30229620E-04 5.73028380E-04 5.73028380E-04 6.28419471E-03 2.34653876E-04
18 1.48931456E-04 1.48931503E-04 6.00140011E-04 6.00140011E-04 7.25811961E-03 2.49108064E-04
19 1.66079216E-04 1.66079417E-04 6.30138408E-04 6.30138408E-04 7.45700227E-03 2.64379338E-04
20 1.28137047E-04 1.28137047E-04 6.63643908E-04 6.63643908E-04 1.33888118E-02 3.33915649E-04
21 1.57042909E-04 1.57042911E-04 6.78630437E-04 6.78630437E-04 7.30301496E-03 3.46331774E-04
22 1.48900930E-04 1.48900930E-04 6.30699357E-04 6.30699357E-04 4.22548911E-03 4.54575355E-04
23 1.65273344E-04 1.65273344E-04 6.61677912E-04 6.61677912E-04 4.85727744E-03 4.57889561E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.28975366E-04 3.28976552E-04 6.93451637E-04 6.93451637E-04 9.59142473E-03 4.50418976E-04
27 2.94921351E-04 2.94921351E-04 6.16690556E-04 6.16690556E-04 2.18112395E-02 6.20235784E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.59516508E-04 4.59516511E-04 6.35866698E-04 6.35866698E-04 2.60558532E-03 6.37364670E-04
31 4.13757490E-04 4.13757490E-04 6.48380064E-04 6.48380064E-04 2.54022996E-03 7.17464648E-04
32 5.70931192E-04 5.70947981E-04 6.69758266E-04 6.69758266E-04 1.64910799E-02 5.89045815E-04
33 6.13424701E-04 6.17423492E-04 6.70306639E-04 6.70306639E-04 1.49201806E-02 6.01997370E-04
34 6.58587931E-04 6.60175074E-04 6.43749207E-04 6.43749207E-04 1.22477480E-02 6.51192308E-04
35 6.90572056E-04 7.10553642E-04 6.69359649E-04 6.69359649E-04 1.21774394E-02 6.36336210E-04
36 7.28047806E-04 7.49553408E-04 6.76082509E-04 6.76082509E-04 1.25595297E-02 6.53532562E-04
37 7.76558712E-04 8.28107102E-04 6.35228047E-04 6.35228047E-04 1.16486684E-02 6.79119487E-04
38 8.13188413E-04 8.70850102E-04 6.29705540E-04 6.29705540E-04 2.99127089E-03 7.11085857E-04
39 8.54293354E-04 9.19131355E-04 6.21102677E-04 6.21102677E-04 4.42827669E-03 7.34562676E-04
40 8.92619041E-04 9.63047788E-04 6.11912375E-04 6.11912375E-04 3.77805722E-03 7.56229442E-04
41 9.32176983E-04 1.00926011E-03 6.02188114E-04 6.02188114E-04 3.19915953E-03 7.75816746E-04
42 9.74708595E-04 1.05915382E-03 5.91372267E-04 5.91372267E-04 1.72127459E-02 8.18509806E-04
43 1.01706778E-03 1.10808727E-03 5.77895493E-04 5.77895493E-04 4.19011855E-03 8.11110767E-04
44 1.09017500E-03 1.19410067E-03 5.52146199E-04 5.52146199E-04 1.82357259E-02 8.43265306E-04
45 1.13287090E-03 1.24305943E-03 5.39173126E-04 5.39173126E-04 3.22462325E-02 8.76293827E-04
