#intial_mass winds winds_init cc cc_init
11 3.10949346E-98 1.65376070E-99 2.35015573E-05 7.90428047E-99
12 8.22004728E-98 2.25308803E-99 1.14290123E-05 8.21550693E-99
13 1.49283260E-93 2.98106037E-99 2.39939847E-05 8.54793643E-99
14 9.55699176E-85 3.84895528E-99 3.18705982E-05 8.52400674E-99
15 5.49423780E-78 4.85877415E-99 2.32954593E-05 8.37157635E-99
16 8.07585332E-74 6.02513216E-99 2.05349521E-05 8.32485659E-99
17 3.59693522E-69 7.00605258E-99 1.79500350E-05 8.57081859E-99
18 5.37005137E-66 7.98845017E-99 2.29568890E-05 8.53827826E-99
19 2.57479135E-62 8.52504413E-99 2.09046306E-05 9.09597247E-99
20 5.73942598E-58 8.50676209E-99 1.99715838E-05 9.94166227E-99
21 1.37130289E-56 9.02532263E-99 1.71437558E-05 1.03976222E-98
22 1.47228931E-61 1.01876132E-98 2.40622169E-05 1.03137424E-98
23 2.39757373E-80 1.20593456E-98 2.76937148E-05 8.85676184E-99
24 1.58541071E-76 1.27970239E-98 5.02273591E-05 9.37920360E-99
25 3.66365107E-68 1.24312264E-98 5.34147522E-05 1.08065927E-98
26 1.58591534E-59 1.41854608E-98 5.71343625E-05 9.94735366E-99
27 3.78537917E-60 1.47058019E-98 5.33068025E-05 1.04573029E-98
28 6.74704872E-68 1.52378169E-98 5.56874014E-05 1.09300844E-98
29 1.30661364E-68 1.57525359E-98 5.28707676E-05 1.15071127E-98
30 1.55659033E-61 1.58792730E-98 2.79327854E-05 1.23804182E-98
31 4.69791102E-63 1.64584620E-98 1.90860916E-05 1.27236576E-98
32 1.12862416E-60 1.69835643E-98 1.76196292E-05 1.31540008E-98
33 9.27356461E-40 1.85937549E-98 7.98889683E-05 1.24582787E-98
34 1.16721382E-39 1.89227822E-98 7.87115353E-05 1.32678635E-98
35 7.10204567E-40 1.98998935E-98 3.33777094E-05 1.33883361E-98
36 5.97633765E-40 2.10776108E-98 4.70277542E-05 1.29661790E-98
37 2.97350393E-26 2.14341539E-98 3.20436365E-05 1.36348383E-98
38 3.29050571E-26 2.20323456E-98 2.18271221E-05 1.39974515E-98
39 3.48167527E-26 2.26893308E-98 2.01686739E-05 1.43150355E-98
40 3.98351949E-26 2.33107300E-98 4.26013958E-05 1.47631259E-98
41 4.50064123E-26 2.39799271E-98 3.17451500E-05 1.55716059E-98
42 5.05518709E-26 2.46872848E-98 5.41219333E-05 1.57021011E-98
43 5.85052412E-26 2.53654180E-98 3.34517728E-05 1.60542609E-98
44 6.74498106E-26 2.60710283E-98 4.65455755E-05 1.66451914E-98
45 7.92349127E-26 2.67357562E-98 4.83778949E-05 1.69039596E-98
