#intial_mass winds winds_init cc cc_init
11 3.84289151E-05 3.84289151E-05 2.52769093E-04 1.83674049E-04
12 5.23556574E-05 5.23556574E-05 2.83047282E-04 1.90906108E-04
13 6.92717612E-05 6.92717612E-05 3.74803875E-04 1.98630869E-04
14 8.94392859E-05 8.94392859E-05 3.50351296E-04 1.98074807E-04
15 1.12904739E-04 1.12904739E-04 3.42913838E-04 1.94532738E-04
16 1.40007737E-04 1.40007737E-04 3.49423502E-04 1.93447098E-04
17 1.62801668E-04 1.62801668E-04 3.94008456E-04 1.99162588E-04
18 1.85629925E-04 1.85629925E-04 4.08283444E-04 1.98406439E-04
19 1.98098914E-04 1.98098914E-04 4.27122107E-04 2.11365740E-04
20 1.97674089E-04 1.97674089E-04 4.45130341E-04 2.31017278E-04
21 2.09724030E-04 2.09724030E-04 4.88244235E-04 2.41612550E-04
22 2.36732512E-04 2.36732512E-04 4.62021811E-04 2.39663411E-04
23 2.80226499E-04 2.80226499E-04 4.07810299E-04 2.05807134E-04
24 2.97368142E-04 2.97368142E-04 3.98825629E-04 2.17947264E-04
25 2.88868001E-04 2.88868001E-04 3.90665009E-04 2.51115917E-04
26 3.29631652E-04 3.29631652E-04 5.15877410E-04 2.31149531E-04
27 3.41722967E-04 3.41722967E-04 5.40964607E-04 2.42999369E-04
28 3.54085555E-04 3.54085555E-04 5.16132251E-04 2.53985528E-04
29 3.66046227E-04 3.66046227E-04 5.57868831E-04 2.67394104E-04
30 3.68991255E-04 3.68991255E-04 5.66759309E-04 2.87687355E-04
31 3.82450038E-04 3.82450038E-04 4.94357649E-04 2.95663308E-04
32 3.94651991E-04 3.94651991E-04 4.98553265E-04 3.05663317E-04
33 4.32068455E-04 4.32068455E-04 3.90347479E-04 2.89496622E-04
34 4.39714158E-04 4.39714158E-04 3.87013311E-04 3.08309178E-04
35 4.62419602E-04 4.62419574E-04 4.42107676E-04 3.11108635E-04
36 4.89786943E-04 4.89786532E-04 3.98583331E-04 3.01298847E-04
37 5.04555848E-04 4.98071627E-04 4.80318762E-04 3.16836677E-04
38 5.31414360E-04 5.11971979E-04 4.83866226E-04 3.25262824E-04
39 5.65352033E-04 5.27238536E-04 4.85486105E-04 3.32642615E-04
40 5.94546928E-04 5.41678168E-04 4.87141337E-04 3.43055021E-04
41 6.30088955E-04 5.57228495E-04 5.06197629E-04 3.61841906E-04
42 6.70511655E-04 5.73665569E-04 5.34733862E-04 3.64874260E-04
43 7.06556125E-04 5.89423548E-04 5.40024714E-04 3.73057499E-04
44 7.47044717E-04 6.05820017E-04 6.59852592E-04 3.86789122E-04
45 7.82176461E-04 6.21266492E-04 5.70705375E-04 3.92802194E-04
