#intial_mass winds winds_init cc cc_init
11 1.31070236E-07 1.31070236E-07 4.29986059E-06 6.26460595E-07
12 1.78570443E-07 1.78570443E-07 1.42684822E-06 6.51127118E-07
13 2.36266522E-07 2.36266522E-07 7.73694011E-06 6.77474106E-07
14 3.05052285E-07 3.05052285E-07 2.04544610E-06 6.75577537E-07
15 3.85086354E-07 3.85086354E-07 2.26209089E-06 6.63496535E-07
16 4.77527068E-07 4.77527068E-07 3.13099224E-06 6.59793720E-07
17 5.55270766E-07 5.55270766E-07 3.15882237E-06 6.79287651E-07
18 6.33131538E-07 6.33131538E-07 1.22023799E-05 6.76708640E-07
19 6.75659757E-07 6.75659757E-07 3.90245804E-06 7.20909177E-07
20 6.74210798E-07 6.74210798E-07 4.02151099E-06 7.87935054E-07
21 7.15309763E-07 7.15309763E-07 4.36823592E-06 8.24072551E-07
22 8.07428110E-07 8.07428110E-07 5.01411545E-06 8.17424584E-07
23 9.55773885E-07 9.55773885E-07 5.30546242E-06 7.01950331E-07
24 1.01423922E-06 1.01423922E-06 7.42217190E-06 7.43356905E-07
25 9.85247620E-07 9.85247620E-07 6.15304567E-06 8.56485864E-07
26 1.12428099E-06 1.12428099E-06 6.90511742E-06 7.88386131E-07
27 1.16552107E-06 1.16552107E-06 7.10170151E-06 8.28802599E-07
28 1.20768638E-06 1.20768638E-06 7.48931598E-06 8.66273304E-07
29 1.24848087E-06 1.24848087E-06 7.88027194E-06 9.12006188E-07
30 1.25852554E-06 1.25852554E-06 9.00116428E-06 9.81220771E-07
31 1.30442966E-06 1.30442966E-06 1.00976794E-05 1.00842451E-06
32 1.34604710E-06 1.34604710E-06 1.07665301E-05 1.04253173E-06
33 1.47366415E-06 1.47366415E-06 9.77686648E-06 9.87391671E-07
34 1.49974150E-06 1.49974150E-06 1.01604713E-05 1.05155601E-06
35 1.57718327E-06 1.57718329E-06 1.12611941E-05 1.06110418E-06
36 1.67052405E-06 1.67052430E-06 1.13923166E-05 1.02764574E-06
37 1.70662954E-06 1.69878243E-06 1.24067417E-05 1.08064092E-06
38 1.76965326E-06 1.74619263E-06 1.27467261E-05 1.10938014E-06
39 1.84159364E-06 1.79826257E-06 1.31166973E-05 1.13455054E-06
40 1.90667693E-06 1.84751210E-06 1.82710491E-05 1.17006433E-06
41 1.97954194E-06 1.90054989E-06 1.40741043E-05 1.23414111E-06
42 2.05815830E-06 1.95661214E-06 2.42150726E-05 1.24448362E-06
43 2.13232697E-06 2.01035818E-06 1.46265356E-05 1.27239435E-06
44 2.21170268E-06 2.06628193E-06 1.49551603E-05 1.31922906E-06
45 2.28582824E-06 2.11896552E-06 1.60818475E-05 1.33973796E-06
