#intial_mass winds winds_init cc cc_init
11 5.97025647E-44 1.65376070E-99 3.70538764E-06 7.90428047E-99
12 2.30720300E-43 2.25308803E-99 4.18443050E-06 8.21550693E-99
13 1.01517550E-42 2.98106037E-99 4.99856959E-06 8.54793643E-99
14 2.99493594E-42 3.84895528E-99 8.07041048E-06 8.52400674E-99
15 1.38479427E-42 4.85877415E-99 1.32750054E-05 8.37157635E-99
16 1.62192563E-43 6.02513216E-99 1.49277249E-05 8.32485659E-99
17 4.85305306E-43 7.00605258E-99 1.62700278E-05 8.57081859E-99
18 3.69246174E-43 7.98845017E-99 4.55725906E-06 8.53827826E-99
19 8.96269204E-43 8.52504413E-99 2.56431325E-06 9.09597247E-99
20 2.30603129E-42 8.50676209E-99 1.94431563E-05 9.94166227E-99
21 3.79029135E-41 9.02532263E-99 4.41061511E-06 1.03976222E-98
22 3.10986573E-42 1.01876132E-98 1.39387662E-05 1.03137424E-98
23 2.64901584E-42 1.20593456E-98 2.22600694E-05 8.85676184E-99
24 4.86822292E-42 1.27970239E-98 3.18392829E-05 9.37920360E-99
25 4.70381289E-42 1.24312264E-98 2.98439669E-05 1.08065927E-98
26 5.96178630E-42 1.41854608E-98 9.39647517E-06 9.94735366E-99
27 4.56725754E-43 1.47058019E-98 9.16103807E-06 1.04573029E-98
28 8.03831167E-41 1.52378169E-98 1.35350171E-05 1.09300844E-98
29 2.40277017E-42 1.57525359E-98 5.81767383E-06 1.15071127E-98
30 5.30756446E-42 1.58792730E-98 7.89112626E-06 1.23804182E-98
31 2.20605497E-41 1.64584620E-98 1.00963854E-05 1.27236576E-98
32 5.89083647E-42 1.69835643E-98 2.15137161E-05 1.31540008E-98
33 8.12998836E-34 1.85937549E-98 7.36181437E-06 1.24582787E-98
34 4.25923709E-34 1.89227822E-98 9.58922000E-06 1.32678635E-98
35 1.01033029E-30 1.98998935E-98 5.87115435E-05 1.33883361E-98
36 1.49352712E-28 2.10776108E-98 2.49632095E-05 1.29661790E-98
37 7.06407759E-18 2.14341539E-98 4.43577836E-05 1.36348383E-98
38 2.12029346E-17 2.20323456E-98 5.85015819E-05 1.39974515E-98
39 3.66008463E-17 2.26893308E-98 6.30126569E-05 1.43150355E-98
40 4.97528788E-17 2.33107300E-98 3.35687358E-05 1.47631259E-98
41 6.51797879E-17 2.39799271E-98 5.34234091E-05 1.55716059E-98
42 8.25635854E-17 2.46872848E-98 5.96323714E-05 1.57021011E-98
43 1.00370858E-16 2.53654180E-98 6.68911380E-05 1.60542609E-98
44 1.20789372E-16 2.60710283E-98 1.12731945E-04 1.66451914E-98
45 1.41520167E-16 2.67357562E-98 7.41992726E-05 1.69039596E-98
