#intial_mass winds winds_init cc cc_init
11 1.00423917E-04 1.00423917E-04 6.46205983E-03 4.79984081E-04
12 1.36817816E-04 1.36817816E-04 3.29470886E-03 4.98883177E-04
13 1.81023628E-04 1.81023628E-04 1.24461287E-02 5.19069817E-04
14 2.33726178E-04 2.33726178E-04 7.18674907E-03 5.17616697E-04
15 2.95047001E-04 2.95047001E-04 4.13638865E-03 5.08360426E-04
16 3.65873597E-04 3.65873597E-04 7.22098062E-03 5.05523389E-04
17 4.25439574E-04 4.25439574E-04 1.15466434E-02 5.20459327E-04
18 4.85095251E-04 4.85095251E-04 6.30234219E-03 5.18483329E-04
19 5.17679692E-04 5.17679692E-04 1.49101496E-02 5.52349073E-04
20 5.16569523E-04 5.16569523E-04 6.72573041E-03 6.03703228E-04
21 5.48058892E-04 5.48058892E-04 3.44268237E-03 6.31391200E-04
22 6.18638495E-04 6.18638495E-04 8.26764363E-03 6.26297633E-04
23 7.32298654E-04 7.32298654E-04 5.75546130E-03 5.37823109E-04
24 7.77093855E-04 7.77093855E-04 2.73008158E-02 5.69548164E-04
25 7.54880958E-04 7.54880958E-04 2.81836837E-02 6.56225761E-04
26 8.61406098E-04 8.61406098E-04 1.15485908E-02 6.04048836E-04
27 8.93003587E-04 8.93003587E-04 1.10975456E-02 6.35015286E-04
28 9.25309976E-04 9.25309976E-04 1.09208241E-02 6.63724741E-04
29 9.56566064E-04 9.56566064E-04 1.10105234E-02 6.98764545E-04
30 9.64262125E-04 9.64262125E-04 5.82178161E-03 7.51795650E-04
31 9.99433132E-04 9.99433132E-04 3.84974517E-03 7.72638717E-04
32 1.03131975E-03 1.03131975E-03 3.65162411E-03 7.98771123E-04
33 1.12909789E-03 1.12909789E-03 1.14948677E-02 7.56523695E-04
34 1.14907793E-03 1.14907793E-03 1.48813476E-02 8.05685389E-04
35 1.20841257E-03 1.20841260E-03 6.07654070E-03 8.13001038E-04
36 1.27992865E-03 1.27992898E-03 7.87259761E-03 7.87365722E-04
37 1.29892947E-03 1.30157991E-03 3.78195097E-03 8.27969778E-04
38 1.32997260E-03 1.33790485E-03 3.16540006E-03 8.49989309E-04
39 1.36242448E-03 1.37780000E-03 3.24578039E-03 8.69274463E-04
40 1.39425979E-03 1.41553420E-03 9.22381555E-03 8.96484563E-04
41 1.42699718E-03 1.45617091E-03 2.13820417E-02 9.45579170E-04
42 1.46053228E-03 1.49912490E-03 1.88138754E-02 9.53503436E-04
43 1.49365287E-03 1.54030426E-03 1.99560754E-02 9.74888189E-04
44 1.52696342E-03 1.58315214E-03 2.08776125E-02 1.01077219E-03
45 1.55940150E-03 1.62351747E-03 2.19454732E-02 1.02648579E-03
