#intial_mass winds winds_init cc cc_init
11 6.13541532E-07 6.13541532E-07 1.04491875E-04 2.93247043E-06
12 8.35890635E-07 8.35890635E-07 1.44310587E-05 3.04793476E-06
13 1.10596675E-06 1.10596675E-06 9.25505048E-05 3.17126536E-06
14 1.42795383E-06 1.42795383E-06 3.17787530E-05 3.16238750E-06
15 1.80259438E-06 1.80259438E-06 1.70622434E-05 3.10583617E-06
16 2.23531060E-06 2.23531060E-06 4.02824354E-05 3.08850324E-06
17 2.59922989E-06 2.59922989E-06 2.68957079E-05 3.17975459E-06
18 2.96369721E-06 2.96369721E-06 3.18461568E-04 3.16768220E-06
19 3.16277237E-06 3.16277237E-06 2.73501801E-05 3.37458551E-06
20 3.15598977E-06 3.15598977E-06 3.79564240E-05 3.68833454E-06
21 3.34837458E-06 3.34837458E-06 2.05707124E-05 3.85749465E-06
22 3.77958180E-06 3.77958180E-06 2.22662157E-05 3.82637542E-06
23 4.47399035E-06 4.47399035E-06 3.50948194E-05 3.28583890E-06
24 4.74766735E-06 4.74766735E-06 1.69060676E-04 3.47966363E-06
25 4.61195730E-06 4.61195730E-06 6.69815805E-05 4.00922180E-06
26 5.26277435E-06 5.26277435E-06 8.09832876E-05 3.69044604E-06
27 5.45581972E-06 5.45581972E-06 8.34516129E-05 3.87963606E-06
28 5.65319612E-06 5.65319612E-06 8.43248943E-05 4.05503694E-06
29 5.84415569E-06 5.84415569E-06 9.03259521E-05 4.26911318E-06
30 5.89117490E-06 5.89117490E-06 4.29843149E-05 4.59310757E-06
31 6.10605273E-06 6.10605273E-06 4.27831763E-05 4.72044861E-06
32 6.30086451E-06 6.30086451E-06 4.31019507E-05 4.88010497E-06
33 6.89824162E-06 6.89824162E-06 6.57706523E-05 4.62199364E-06
34 7.02031003E-06 7.02031003E-06 8.07443018E-05 4.92234779E-06
35 7.38281614E-06 7.38281611E-06 4.89266940E-05 4.96704286E-06
36 7.81974699E-06 7.81974663E-06 6.33173433E-05 4.81042349E-06
37 7.99401949E-06 7.95202333E-06 4.99252067E-05 5.05849462E-06
38 8.29966899E-06 8.17395109E-06 4.93943905E-05 5.19302330E-06
39 8.65608470E-06 8.41769117E-06 5.08861300E-05 5.31084626E-06
40 8.97607684E-06 8.64822887E-06 8.51494911E-05 5.47708679E-06
41 9.34067698E-06 8.89649951E-06 1.91384193E-04 5.77703108E-06
42 9.73902639E-06 9.15892762E-06 5.82234437E-04 5.82544451E-06
43 1.01096375E-05 9.41051356E-06 1.42177954E-04 5.95609500E-06
44 1.05104142E-05 9.67229338E-06 5.56101824E-04 6.17532891E-06
45 1.08774082E-05 9.91890596E-06 5.01001592E-04 6.27133135E-06
