#intial_mass winds winds_init cc cc_init
11 2.28503742E-07 2.28503742E-07 1.92216344E-06 1.09215177E-06
12 3.11314114E-07 3.11314114E-07 2.72813688E-06 1.13515461E-06
13 4.11899650E-07 4.11899650E-07 3.19768277E-06 1.18108712E-06
14 5.31818592E-07 5.31818592E-07 3.83336077E-06 1.17778070E-06
15 6.71347480E-07 6.71347480E-07 4.77153760E-06 1.15671906E-06
16 8.32505724E-07 8.32505724E-07 5.91143368E-06 1.15026369E-06
17 9.68041649E-07 9.68041649E-07 7.42581880E-06 1.18424880E-06
18 1.10378168E-06 1.10378168E-06 8.49402216E-06 1.17975263E-06
19 1.17792404E-06 1.17792404E-06 9.97189421E-06 1.25681046E-06
20 1.17539797E-06 1.17539797E-06 1.04804698E-05 1.37366128E-06
21 1.24704862E-06 1.24704862E-06 1.20426762E-05 1.43666226E-06
22 1.40764486E-06 1.40764486E-06 1.31029356E-05 1.42507240E-06
23 1.66626623E-06 1.66626623E-06 1.33435691E-05 1.22375821E-06
24 1.76819286E-06 1.76819286E-06 1.38766144E-05 1.29594513E-06
25 1.71764982E-06 1.71764982E-06 1.62828181E-05 1.49317061E-06
26 1.96003623E-06 1.96003623E-06 2.19429638E-05 1.37444767E-06
27 2.03193290E-06 2.03193290E-06 2.28173299E-05 1.44490847E-06
28 2.10544258E-06 2.10544258E-06 2.46526450E-05 1.51023373E-06
29 2.17656242E-06 2.17656242E-06 2.56902190E-05 1.58996300E-06
30 2.19407398E-06 2.19407398E-06 2.92590773E-05 1.71062954E-06
31 2.27410179E-06 2.27410179E-06 3.20062010E-05 1.75805568E-06
32 2.34665633E-06 2.34665633E-06 3.34570470E-05 1.81751714E-06
33 2.56913989E-06 2.56913989E-06 3.21109593E-05 1.72138769E-06
34 2.61460232E-06 2.61460232E-06 3.43259328E-05 1.83324980E-06
35 2.74961194E-06 2.74961192E-06 3.91410753E-05 1.84989576E-06
36 2.91234004E-06 2.91233971E-06 3.76012157E-05 1.79156538E-06
37 2.99974206E-06 2.96160405E-06 4.21165969E-05 1.88395551E-06
38 3.15824261E-06 3.04425750E-06 4.37368356E-05 1.93405857E-06
39 3.34629559E-06 3.13503460E-06 4.49346055E-05 1.97793985E-06
40 3.50965752E-06 3.22089468E-06 4.51412394E-05 2.03985348E-06
41 3.69969543E-06 3.31335912E-06 4.77724118E-05 2.15156294E-06
42 3.90888628E-06 3.41109628E-06 4.80281944E-05 2.16959375E-06
43 4.10305633E-06 3.50479544E-06 4.99884361E-05 2.21825243E-06
44 4.31623565E-06 3.60229115E-06 4.97720831E-05 2.29990260E-06
45 4.51304432E-06 3.69413807E-06 5.29141011E-05 2.33565717E-06
