#intial_mass winds winds_init cc cc_init
11 6.62988289E-99 1.65376070E-99 2.05355902E-06 7.90428047E-99
12 9.37352087E-99 2.25308803E-99 5.31476437E-06 8.21550693E-99
13 1.18517247E-98 2.98106037E-99 2.97894832E-06 8.54793643E-99
14 1.47223806E-98 3.84895528E-99 2.51714154E-06 8.52400674E-99
15 1.42005105E-98 4.85877415E-99 4.31218014E-06 8.37157635E-99
16 2.14296861E-98 6.02513216E-99 5.23930193E-06 8.32485659E-99
17 2.25842483E-98 7.00605258E-99 3.69404788E-06 8.57081859E-99
18 3.08580049E-98 7.98845017E-99 3.46396289E-06 8.53827826E-99
19 3.67181499E-98 8.52504413E-99 1.01283068E-06 9.09597247E-99
20 2.96468567E-98 8.50676209E-99 1.62961810E-06 9.94166227E-99
21 2.89394744E-98 9.02532263E-99 7.33015987E-07 1.03976222E-98
22 3.74677045E-98 1.01876132E-98 1.88547721E-06 1.03137424E-98
23 4.24119708E-98 1.20593456E-98 5.54174046E-06 8.85676184E-99
24 8.24802962E-98 1.27970239E-98 1.26288529E-05 9.37920360E-99
25 4.73756356E-98 1.24312264E-98 1.37416890E-05 1.08065927E-98
26 9.00179377E-84 1.41854608E-98 5.81360999E-06 9.94735366E-99
27 5.38759553E-98 1.47058019E-98 4.23750368E-06 1.04573029E-98
28 4.61084427E-98 1.52378169E-98 6.18913542E-06 1.09300844E-98
29 3.31255050E-98 1.57525359E-98 2.81591172E-06 1.15071127E-98
30 5.43215631E-98 1.58792730E-98 2.76927832E-06 1.23804182E-98
31 3.65486757E-98 1.64584620E-98 3.42404039E-06 1.27236576E-98
32 5.66257542E-98 1.69835643E-98 5.18346571E-06 1.31540008E-98
33 2.60856698E-51 1.85937549E-98 5.08300854E-06 1.24582787E-98
34 9.52168321E-52 1.89227822E-98 3.78575967E-06 1.32678635E-98
35 7.72928249E-49 1.98998935E-98 9.36346971E-07 1.33883361E-98
36 1.67015220E-48 2.10776108E-98 4.00741559E-06 1.29661790E-98
37 3.15532677E-50 2.14341539E-98 2.21320256E-06 1.36348383E-98
38 1.25509378E-49 2.20323456E-98 2.23135268E-06 1.39974515E-98
39 1.59652421E-46 2.26893308E-98 2.50597805E-06 1.43150355E-98
40 2.82570892E-46 2.33107300E-98 6.01828098E-06 1.47631259E-98
41 9.02925994E-47 2.39799271E-98 2.97923349E-06 1.55716059E-98
42 2.32335868E-43 2.46872848E-98 3.29770020E-06 1.57021011E-98
43 9.01828465E-44 2.53654180E-98 3.86652805E-06 1.60542609E-98
44 1.11102065E-43 2.60710283E-98 2.09180933E-06 1.66451914E-98
45 1.34963445E-43 2.67357562E-98 3.03799676E-06 1.69039596E-98
