#intial_mass winds winds_init cc cc_init
11 4.85080708E-04 4.85080708E-04 5.47939333E-02 2.31848173E-03
12 6.60875262E-04 6.60875262E-04 3.29375678E-02 2.40977061E-03
13 8.74403944E-04 8.74403944E-04 6.01674183E-02 2.50727875E-03
14 1.12897468E-03 1.12897468E-03 4.95736467E-02 2.50025970E-03
15 1.42517452E-03 1.42517452E-03 3.79610683E-02 2.45554885E-03
16 1.76729038E-03 1.76729038E-03 5.26564291E-02 2.44184502E-03
17 2.05501373E-03 2.05501373E-03 4.66492494E-02 2.51399054E-03
18 2.34317037E-03 2.34317037E-03 9.94633160E-02 2.50444582E-03
19 2.50056399E-03 2.50056399E-03 4.37152165E-02 2.66802856E-03
20 2.49520150E-03 2.49520150E-03 4.87585058E-02 2.91608609E-03
21 2.64730556E-03 2.64730556E-03 2.91882722E-02 3.04982815E-03
22 2.98822837E-03 2.98822837E-03 4.04488820E-02 3.02522454E-03
23 3.53724449E-03 3.53724449E-03 5.35693518E-02 2.59786335E-03
24 3.75362012E-03 3.75362012E-03 1.90651063E-01 2.75110584E-03
25 3.64632449E-03 3.64632449E-03 1.54221755E-01 3.16978729E-03
26 4.16087611E-03 4.16087611E-03 1.00870180E-01 2.91775549E-03
27 4.31350243E-03 4.31350243E-03 9.93005858E-02 3.06733368E-03
28 4.46955296E-03 4.46955296E-03 9.67140649E-02 3.20600983E-03
29 4.62053020E-03 4.62053020E-03 9.49937264E-02 3.37526367E-03
30 4.65770472E-03 4.65770472E-03 4.82502695E-02 3.63142143E-03
31 4.82759230E-03 4.82759230E-03 3.61333325E-02 3.73210033E-03
32 4.98161519E-03 4.98161519E-03 3.52442257E-02 3.85832849E-03
33 5.45391591E-03 5.45391591E-03 9.77067547E-02 3.65425945E-03
34 5.55042614E-03 5.55042614E-03 1.19854308E-01 3.89172668E-03
35 5.83703218E-03 5.83703218E-03 5.41029786E-02 3.92706368E-03
36 6.18247994E-03 6.18247996E-03 6.20689786E-02 3.80323663E-03
37 6.28532215E-03 6.28706110E-03 3.79317988E-02 3.99936764E-03
38 6.45732179E-03 6.46252254E-03 3.58922142E-02 4.10572925E-03
39 6.64547139E-03 6.65522931E-03 3.68413179E-02 4.19888292E-03
40 6.82411508E-03 6.83749797E-03 6.20563071E-02 4.33031669E-03
41 7.01575268E-03 7.03378672E-03 1.14520281E-01 4.56745987E-03
42 7.21784606E-03 7.24126869E-03 1.65596373E-01 4.60573669E-03
43 7.41197939E-03 7.44017859E-03 1.07604033E-01 4.70903212E-03
44 7.61339828E-03 7.64714803E-03 1.79364916E-01 4.88236372E-03
45 7.80347515E-03 7.84212587E-03 1.89027142E-01 4.95826556E-03
