#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.63292481E-57 1.10066943E-97 1.11444533E-96 1.11444450E-96 7.72691350E-06 2.83251378E-97
12 2.21707423E-53 1.35820309E-97 1.18135623E-96 1.18135657E-96 1.33184021E-06 3.35468072E-97
13 1.11426341E-52 1.66369644E-97 1.24379391E-96 1.24379501E-96 6.68072956E-06 3.94449147E-97
14 3.58981861E-52 2.01490285E-97 1.30214600E-96 1.30214662E-96 6.85620264E-05 4.29843882E-97
15 1.64637884E-42 2.41186163E-97 1.35612518E-96 1.35612553E-96 1.44424688E-05 4.91944992E-97
16 2.52626648E-42 2.78253397E-97 1.41819986E-96 1.41820023E-96 5.79369488E-06 5.41766589E-97
17 4.71530955E-42 3.32525853E-97 1.46315918E-96 1.46315985E-96 1.56739208E-05 5.99160780E-97
18 7.07364727E-42 3.80278889E-97 1.53238613E-96 1.53238618E-96 9.50362133E-06 6.36067829E-97
19 1.35758342E-41 4.24064050E-97 1.60898378E-96 1.60898352E-96 9.85739030E-06 6.75061212E-97
20 3.07474188E-43 3.27182719E-97 1.69453615E-96 1.69453583E-96 1.91763472E-06 8.52613918E-97
21 8.81653801E-48 4.00990406E-97 1.73280352E-96 1.73280215E-96 2.48327609E-06 8.84317018E-97
22 3.80202079E-97 3.80200824E-97 1.61041839E-96 1.61041584E-96 5.34834618E-06 1.16070414E-96
23 1.79616537E-96 4.22005839E-97 1.68951852E-96 1.68951590E-96 4.25875812E-06 1.16916657E-96
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.96687621E-42 8.40002521E-97 1.77064857E-96 1.77064632E-96 7.33916030E-06 1.15009132E-96
27 7.53047949E-97 7.53046614E-97 1.57464880E-96 1.57464603E-96 8.66067431E-06 1.58369835E-96
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 5.98356160E-47 1.17332079E-96 1.62361279E-96 1.62361003E-96 1.00409672E-06 1.62743492E-96
31 5.19735758E-59 1.05648057E-96 1.65556471E-96 1.65556142E-96 1.02861550E-05 1.83196069E-96
32 7.60765898E-42 1.45784780E-96 1.71015153E-96 1.71014812E-96 2.85957102E-05 1.50405847E-96
33 8.30883476E-40 1.57651750E-96 1.71155146E-96 1.71154832E-96 1.78230914E-05 1.53712873E-96
34 2.04806457E-43 1.68567858E-96 1.64374047E-96 1.64373708E-96 7.37612042E-06 1.66274215E-96
35 4.35259909E-41 1.81431426E-96 1.70913456E-96 1.70913030E-96 8.15403858E-06 1.62480887E-96
36 1.28509116E-38 1.91389553E-96 1.72630143E-96 1.72629632E-96 4.36346496E-06 1.66871771E-96
37 1.46310202E-40 2.11447305E-96 1.62198153E-96 1.62197931E-96 4.13087139E-06 1.73405088E-96
38 1.56900274E-40 2.22361222E-96 1.60788049E-96 1.60787825E-96 3.78659584E-06 1.81567321E-96
39 1.70141647E-40 2.34689266E-96 1.58591472E-96 1.58591186E-96 4.00029588E-06 1.87561848E-96
40 1.78365161E-40 2.45902805E-96 1.56244799E-96 1.56244551E-96 4.48802542E-06 1.93094199E-96
41 2.14404877E-40 2.57702572E-96 1.53761842E-96 1.53761577E-96 5.06892278E-06 1.98095584E-96
42 3.43828489E-40 2.70442338E-96 1.51000203E-96 1.50999879E-96 4.98086922E-06 2.08996749E-96
43 2.88998361E-40 2.82936913E-96 1.47559018E-96 1.47558745E-96 2.69492096E-05 2.07107493E-96
44 3.24099058E-40 3.04899412E-96 1.40984318E-96 1.40983969E-96 5.69773682E-06 2.15317772E-96
45 3.65315980E-40 3.17400450E-96 1.37671793E-96 1.37671449E-96 6.42620191E-06 2.23751212E-96
