#intial_mass winds winds_init cc cc_init
11 1.10486710E-98 1.65376070E-99 6.15543316E-05 7.90428047E-99
12 1.72693020E-98 2.25308803E-99 1.91878352E-05 8.21550693E-99
13 2.66822582E-98 2.98106037E-99 6.59710859E-05 8.54793643E-99
14 4.21015695E-98 3.84895528E-99 1.36975192E-05 8.52400674E-99
15 6.45786626E-98 4.85877415E-99 5.24683606E-05 8.37157635E-99
16 9.00008944E-98 6.02513216E-99 3.65553688E-05 8.32485659E-99
17 1.16732267E-97 7.00605258E-99 1.20872854E-04 8.57081859E-99
18 1.39299845E-97 7.98845017E-99 4.65495152E-05 8.53827826E-99
19 1.49765673E-97 8.52504413E-99 1.65126061E-04 9.09597247E-99
20 1.15436803E-97 8.50676209E-99 5.59367717E-05 9.94166227E-99
21 1.02059150E-97 9.02532263E-99 3.94194986E-05 1.03976222E-98
22 1.16712780E-97 1.01876132E-98 2.21035028E-04 1.03137424E-98
23 1.54369399E-97 1.20593456E-98 8.58368819E-04 8.85676184E-99
24 1.54734127E-97 1.27970239E-98 4.07625482E-03 9.37920360E-99
25 1.83758117E-97 1.24312264E-98 2.16282299E-03 1.08065927E-98
26 3.00760080E-97 1.41854608E-98 2.25196684E-03 9.94735366E-99
27 2.84783889E-97 1.47058019E-98 2.35952539E-03 1.04573029E-98
28 3.02920037E-97 1.52378169E-98 2.38596128E-03 1.09300844E-98
29 2.76555561E-97 1.57525359E-98 2.30629757E-03 1.15071127E-98
30 2.82028420E-97 1.58792730E-98 1.27504397E-03 1.23804182E-98
31 2.69128180E-97 1.64584620E-98 1.03078203E-03 1.27236576E-98
32 2.77749508E-97 1.69835643E-98 1.08021132E-03 1.31540008E-98
33 3.18967933E-97 1.85937549E-98 2.62225558E-03 1.24582787E-98
34 3.11668037E-97 1.89227822E-98 3.59332145E-03 1.32678635E-98
35 3.74492969E-97 1.98998935E-98 1.75784887E-03 1.33883361E-98
36 3.41917040E-97 2.10776108E-98 1.37971961E-03 1.29661790E-98
37 4.01061992E-97 2.14341539E-98 1.23131897E-03 1.36348383E-98
38 3.82958590E-97 2.20323456E-98 1.15163042E-03 1.39974515E-98
39 4.11325074E-97 2.26893308E-98 1.13039327E-03 1.43150355E-98
40 4.21389223E-97 2.33107300E-98 2.07220980E-03 1.47631259E-98
41 4.30227197E-97 2.39799271E-98 3.30560017E-03 1.55716059E-98
42 4.44904668E-97 2.46872848E-98 3.00091338E-03 1.57021011E-98
43 4.53289567E-97 2.53654180E-98 3.20820166E-03 1.60542609E-98
44 4.70312932E-97 2.60710283E-98 3.20948797E-03 1.66451914E-98
45 4.83011264E-97 2.67357562E-98 3.52490834E-03 1.69039596E-98
