#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.42864042E-71 7.09866643E-100 1.42019973E-98 7.18750744E-99 3.40834872E-08 1.82680375E-99
12 9.16522556E-70 8.75960607E-100 2.33181205E-98 7.61905068E-99 8.48388919E-08 2.16357052E-99
13 5.34439093E-69 1.07298574E-99 2.79585105E-98 8.02174168E-99 1.37903266E-07 2.54396355E-99
14 3.07264934E-68 1.29949309E-99 2.50626990E-98 8.39807501E-99 3.77209770E-09 2.77223864E-99
15 1.94571937E-49 1.55550801E-99 3.17621165E-98 8.74620705E-99 9.96240386E-08 3.17275405E-99
16 3.29495707E-49 1.79456973E-99 3.49137303E-98 9.14655215E-99 1.14997940E-07 3.49407386E-99
17 5.56878220E-49 2.14459495E-99 3.12943024E-98 9.43651509E-99 3.64771234E-09 3.86423242E-99
18 7.76306953E-49 2.45257377E-99 3.50131289E-98 9.88298393E-99 6.56835177E-09 4.10226105E-99
19 1.42149926E-48 2.73496214E-99 4.33688651E-98 1.03769915E-98 1.35309934E-08 4.35374529E-99
20 1.39539048E-53 2.11013489E-99 4.63797981E-98 1.09287532E-98 4.57875497E-08 5.49885516E-99
21 1.08423102E-61 2.58615079E-99 4.73837784E-98 1.11755483E-98 3.99062609E-08 5.70332139E-99
22 3.46870942E-99 2.45207030E-99 3.89757813E-98 1.03862290E-98 2.79229739E-08 7.48585472E-99
23 7.43462399E-99 2.72168790E-99 4.40676980E-98 1.08963776E-98 6.58204682E-08 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.79157436E-49 5.41751911E-99 5.53876944E-98 1.14196209E-98 7.72212756E-08 7.41740831E-99
27 6.05682957E-99 4.85670498E-99 3.78499089E-98 1.01555349E-98 9.78860987E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.46006945E-55 7.56722468E-99 3.40170756E-98 1.04713238E-98 2.35868854E-08 1.04959921E-98
31 3.02884807E-94 6.81367439E-99 3.71404831E-98 1.06773913E-98 4.64262384E-08 1.18150622E-98
32 1.42419706E-48 9.40225550E-99 4.79644806E-98 1.10294432E-98 3.50472236E-07 9.70028696E-99
33 2.65590305E-48 1.01676048E-98 5.49068341E-98 1.10384737E-98 2.39040617E-07 9.91357055E-99
34 5.04763799E-54 1.08716292E-98 5.63668305E-98 1.06011313E-98 1.60731541E-07 1.07237028E-98
35 4.34572454E-48 1.17012532E-98 4.22699337E-98 1.10228789E-98 1.82450291E-07 1.04790556E-98
36 5.44409829E-48 1.23434934E-98 2.59661135E-98 1.11335896E-98 2.01917361E-07 1.07622416E-98
37 1.14352326E-47 1.36370997E-98 3.85329650E-98 1.04608066E-98 1.81803697E-07 1.11836019E-98
38 1.28422483E-47 1.43409828E-98 2.68046096E-98 1.03698631E-98 2.18303967E-08 1.17100176E-98
39 1.23246732E-47 1.51360687E-98 2.41654321E-98 1.02281929E-98 2.57576624E-08 1.20966291E-98
40 1.39605982E-47 1.58592756E-98 2.60399662E-98 1.00768488E-98 2.65341263E-08 1.24534330E-98
41 1.64773521E-47 1.66202907E-98 2.72946912E-98 9.91671168E-99 2.63034978E-08 1.27759928E-98
42 1.80917345E-47 1.74419302E-98 2.34425914E-98 9.73859850E-99 2.70289610E-08 1.34790534E-98
43 2.00959652E-47 1.82477564E-98 2.10076241E-98 9.51666572E-99 6.96888538E-09 1.33572075E-98
44 2.07891696E-47 1.96642076E-98 2.05788348E-98 9.09263158E-99 2.88393177E-08 1.38867220E-98
45 2.37868533E-47 2.04704505E-98 1.84271568E-98 8.87899365E-99 3.45229196E-08 1.44306289E-98
