#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.13286817E-99 7.09866643E-100 1.19360973E-97 7.18750744E-99 2.30872005E-06 1.82680375E-99
12 8.45490099E-99 8.75960607E-100 1.32083263E-97 7.61905068E-99 5.39748277E-06 2.16357052E-99
13 1.10364833E-98 1.07298574E-99 1.10816082E-97 8.02174168E-99 5.23574083E-06 2.54396355E-99
14 1.25851584E-98 1.29949309E-99 1.16382146E-97 8.39807501E-99 2.60255815E-06 2.77223864E-99
15 1.38488130E-98 1.55550801E-99 1.38483468E-97 8.74620705E-99 5.81577722E-06 3.17275405E-99
16 1.59681011E-98 1.79456973E-99 1.51023282E-97 9.14655215E-99 6.90678886E-06 3.49407386E-99
17 1.82144569E-98 2.14459495E-99 1.66639436E-97 9.43651509E-99 5.71903732E-06 3.86423242E-99
18 2.03697344E-98 2.45257377E-99 2.00209914E-97 9.88298393E-99 6.36088169E-06 4.10226105E-99
19 2.07323929E-98 2.73496214E-99 2.16976963E-97 1.03769915E-98 5.99768870E-06 4.35374529E-99
20 1.78406884E-98 2.11013489E-99 2.11901389E-97 1.09287532E-98 7.82471045E-06 5.49885516E-99
21 2.15407490E-98 2.58615079E-99 1.95548296E-97 1.11755483E-98 6.29166939E-06 5.70332139E-99
22 2.56531049E-98 2.45207030E-99 1.69930033E-97 1.03862290E-98 3.87303422E-06 7.48585472E-99
23 2.32401138E-98 2.72168790E-99 1.71702506E-97 1.08963776E-98 5.67063926E-06 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.91835198E-98 5.41751911E-99 2.64251111E-97 1.14196209E-98 9.44644788E-06 7.41740831E-99
27 6.36903107E-98 4.85670498E-99 1.84771110E-97 1.01555349E-98 1.50252640E-05 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 9.34888958E-98 7.56722468E-99 1.65536963E-97 1.04713238E-98 3.46520604E-06 1.04959921E-98
31 1.07745077E-97 6.81367439E-99 1.91132192E-97 1.06773913E-98 2.95991041E-06 1.18150622E-98
32 1.23701257E-97 9.40225550E-99 2.44752920E-97 1.10294432E-98 1.45897040E-05 9.70028696E-99
33 1.40874283E-97 1.01676048E-98 2.34485057E-97 1.10384737E-98 1.39607477E-05 9.91357055E-99
34 1.47707763E-97 1.08716292E-98 2.39008070E-97 1.06011313E-98 1.08147723E-05 1.07237028E-98
35 1.65750521E-97 1.17012532E-98 2.35223790E-97 1.10228789E-98 1.07119351E-05 1.04790556E-98
36 1.69828983E-97 1.23434934E-98 2.52682106E-97 1.11335896E-98 1.08596920E-05 1.07622416E-98
37 1.81847467E-97 1.36370997E-98 2.42752171E-97 1.04608066E-98 1.01482731E-05 1.11836019E-98
38 1.85824340E-97 1.43409828E-98 2.34071982E-97 1.03698631E-98 3.45580400E-06 1.17100176E-98
39 1.98451089E-97 1.51360687E-98 2.48489522E-97 1.02281929E-98 5.47118320E-06 1.20966291E-98
40 2.13115037E-97 1.58592756E-98 2.42790383E-97 1.00768488E-98 5.27657467E-06 1.24534330E-98
41 2.47138343E-97 1.66202907E-98 2.35275807E-97 9.91671168E-99 4.67849284E-06 1.27759928E-98
42 2.56406409E-97 1.74419302E-98 2.30723400E-97 9.73859850E-99 1.03221163E-05 1.34790534E-98
43 2.51447623E-97 1.82477564E-98 2.32175426E-97 9.51666572E-99 6.12579591E-06 1.33572075E-98
44 2.94463485E-97 1.96642076E-98 2.14814591E-97 9.09263158E-99 1.11352967E-05 1.38867220E-98
45 3.01529551E-97 2.04704505E-98 2.21230218E-97 8.87899365E-99 1.62169390E-05 1.44306289E-98
