#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.07114305E-06 2.07114305E-06 2.09706375E-05 2.09706375E-05 3.23771220E-05 5.32997560E-06
12 2.55574725E-06 2.55574725E-06 2.22297301E-05 2.22297301E-05 9.46355784E-05 6.31254346E-06
13 3.13059781E-06 3.13059781E-06 2.34046418E-05 2.34046418E-05 7.17007263E-05 7.42239753E-06
14 3.79146718E-06 3.79146718E-06 2.45026511E-05 2.45026511E-05 2.09345030E-04 8.08842455E-06
15 4.53842938E-06 4.53842934E-06 2.55183789E-05 2.55183789E-05 2.26406207E-04 9.25698869E-06
16 5.23592818E-06 5.23592798E-06 2.66864461E-05 2.66864461E-05 2.57489431E-04 1.01944877E-05
17 6.25718088E-06 6.25717939E-06 2.75324567E-05 2.75324567E-05 3.24161358E-04 1.12744812E-05
18 7.15576328E-06 7.15575406E-06 2.88350969E-05 2.88350969E-05 3.43309375E-04 1.19689656E-05
19 7.97970720E-06 7.97966476E-06 3.02764384E-05 3.02764384E-05 3.86691818E-04 1.27027089E-05
20 6.15663703E-06 6.15663697E-06 3.18862867E-05 3.18862867E-05 5.78081426E-04 1.60437397E-05
21 7.54548559E-06 7.54548519E-06 3.26063487E-05 3.26063487E-05 5.90738113E-04 1.66403008E-05
22 7.15428510E-06 7.15428510E-06 3.03033905E-05 3.03033905E-05 6.85739091E-04 2.18411108E-05
23 7.94093514E-06 7.94093514E-06 3.17918259E-05 3.17918259E-05 7.16345791E-04 2.20003493E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.58066557E-05 1.58064295E-05 3.33184670E-05 3.33184670E-05 7.67609152E-04 2.16414080E-05
27 1.41701696E-05 1.41701696E-05 2.96303057E-05 2.96303057E-05 6.80515970E-04 2.98006442E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.20785203E-05 2.20785199E-05 3.05516672E-05 3.05516672E-05 1.04556216E-03 3.06236407E-05
31 1.98799232E-05 1.98799232E-05 3.11529004E-05 3.11529004E-05 1.02880153E-03 3.44722270E-05
32 2.74349163E-05 2.74324992E-05 3.21800650E-05 3.21800650E-05 8.99160582E-04 2.83020510E-05
33 3.07805039E-05 2.96655213E-05 3.22064128E-05 3.22064128E-05 9.27940298E-04 2.89243380E-05
34 3.21723966E-05 3.17196186E-05 3.09304003E-05 3.09304003E-05 1.04359473E-03 3.12880211E-05
35 3.96072549E-05 3.41401719E-05 3.21609125E-05 3.21609125E-05 1.01766894E-03 3.05742260E-05
36 4.19408225E-05 3.60140047E-05 3.24839277E-05 3.24839277E-05 1.05507021E-03 3.14004640E-05
37 5.34477602E-05 3.97882963E-05 3.05209818E-05 3.05209818E-05 1.10109853E-03 3.26298462E-05
38 5.72712982E-05 4.18419813E-05 3.02556403E-05 3.02556403E-05 1.21444840E-03 3.41657434E-05
39 6.16660806E-05 4.41617643E-05 2.98422961E-05 2.98422961E-05 1.21755763E-03 3.52937408E-05
40 6.56091977E-05 4.62718296E-05 2.94007270E-05 2.94007270E-05 1.24024623E-03 3.63347700E-05
41 7.00052872E-05 4.84922061E-05 2.89335027E-05 2.89335027E-05 1.26293492E-03 3.72758868E-05
42 7.48030785E-05 5.08894634E-05 2.84138307E-05 2.84138307E-05 1.28023120E-03 3.93271723E-05
43 7.95454632E-05 5.32405828E-05 2.77663083E-05 2.77663083E-05 1.30625148E-03 3.89716686E-05
44 8.69104179E-05 5.73732928E-05 2.65291247E-05 2.65291247E-05 1.30215488E-03 4.05166068E-05
45 9.16825615E-05 5.97256284E-05 2.59058038E-05 2.59058038E-05 1.31336143E-03 4.21035375E-05
