#intial_mass winds winds_init cc cc_init
11 1.65376070E-99 1.65376070E-99 2.07742983E-97 7.90428047E-99
12 2.25308803E-99 2.25308803E-99 2.34983934E-97 8.21550693E-99
13 2.98106037E-99 2.98106037E-99 2.82652413E-97 8.54793643E-99
14 3.84895755E-99 3.84895528E-99 3.02030663E-97 8.52400674E-99
15 4.88707999E-99 4.85877415E-99 3.28253560E-97 8.37157635E-99
16 1.32996142E-98 6.02513216E-99 3.71207393E-97 8.32485659E-99
17 3.60283003E-98 7.00605258E-99 3.90169481E-97 8.57081859E-99
18 6.15571653E-98 7.98845017E-99 3.96017692E-97 8.53827826E-99
19 7.26110291E-98 8.52504413E-99 4.26942224E-97 9.09597247E-99
20 7.22839442E-98 8.50676209E-99 4.46169582E-97 9.94166227E-99
21 7.72499484E-98 9.02532263E-99 4.22219410E-97 1.03976222E-98
22 1.18266977E-97 1.01876132E-98 4.95717774E-97 1.03137424E-98
23 1.20003513E-97 1.20593456E-98 3.98632146E-58 8.85676184E-99
24 1.42685896E-97 1.27970239E-98 2.95804779E-18 9.37920360E-99
25 1.60906477E-97 1.24312264E-98 1.63758120E-73 1.08065927E-98
26 2.26432325E-97 1.41854608E-98 2.39461380E-03 9.94735366E-99
27 2.46364920E-97 1.47058019E-98 2.07645761E-03 1.04573029E-98
28 1.93882952E-97 1.52378169E-98 1.68432459E-03 1.09300844E-98
29 2.43427395E-97 1.57525359E-98 1.66930637E-03 1.15071127E-98
30 1.87285718E-97 1.58792730E-98 5.79287373E-08 1.23804182E-98
31 2.57149453E-97 1.64584620E-98 5.40511178E-04 1.27236576E-98
32 2.57607193E-97 1.69835643E-98 3.40363413E-04 1.31540008E-98
33 3.23125557E-97 1.85937549E-98 3.11826563E-03 1.24582787E-98
34 3.36525570E-97 1.89227822E-98 4.86776828E-03 1.32678635E-98
35 3.33689783E-97 1.98998935E-98 1.77998253E-03 1.33883361E-98
36 3.64901790E-97 2.10776108E-98 1.21626160E-03 1.29661790E-98
37 3.46939258E-97 2.14341539E-98 1.00765724E-03 1.36348383E-98
38 3.58323551E-97 2.20323456E-98 6.54940365E-04 1.39974515E-98
39 3.52466411E-97 2.26893308E-98 7.98512226E-04 1.43150355E-98
40 3.64816529E-97 2.33107300E-98 2.13183548E-03 1.47631259E-98
41 3.69011221E-97 2.39799271E-98 3.93587281E-03 1.55716059E-98
42 3.72043910E-97 2.46872848E-98 3.55025451E-03 1.57021011E-98
43 4.03140122E-97 2.53654180E-98 3.62458872E-03 1.60542609E-98
44 4.08338471E-97 2.60710283E-98 3.69797735E-03 1.66451914E-98
45 4.11488565E-97 2.67357562E-98 4.23254663E-03 1.69039596E-98
