#intial_mass winds winds_init cc cc_init
11 1.66687430E-99 1.65376070E-99 1.51909449E-97 7.90428047E-99
12 3.50661772E-99 2.25308803E-99 1.60542153E-97 8.21550693E-99
13 1.41199618E-98 2.98106037E-99 1.90718480E-97 8.54793643E-99
14 1.75655938E-98 3.84895528E-99 1.93322409E-97 8.52400674E-99
15 2.15306256E-98 4.85877415E-99 2.13472491E-97 8.37157635E-99
16 2.48003741E-98 6.02513216E-99 2.40011701E-97 8.32485659E-99
17 2.58506514E-98 7.00605258E-99 2.70425370E-97 8.57081859E-99
18 2.87685232E-98 7.98845017E-99 3.09045307E-97 8.53827826E-99
19 2.33698456E-98 8.52504413E-99 3.15859691E-97 9.09597247E-99
20 2.30714991E-98 8.50676209E-99 3.23160058E-97 9.94166227E-99
21 2.02649272E-98 9.02532263E-99 3.38953894E-97 1.03976222E-98
22 3.20386700E-98 1.01876132E-98 3.49169433E-97 1.03137424E-98
23 4.14675945E-98 1.20593456E-98 4.04455631E-46 8.85676184E-99
24 3.67240917E-98 1.27970239E-98 9.65655348E-18 9.37920360E-99
25 3.31893946E-98 1.24312264E-98 2.22130560E-56 1.08065927E-98
26 5.04686790E-98 1.41854608E-98 1.21661851E-07 9.94735366E-99
27 6.07544804E-98 1.47058019E-98 2.77866313E-07 1.04573029E-98
28 4.07818126E-98 1.52378169E-98 3.39519527E-07 1.09300844E-98
29 4.44792917E-98 1.57525359E-98 1.86645113E-07 1.15071127E-98
30 5.41250679E-98 1.58792730E-98 6.37036086E-10 1.23804182E-98
31 6.78518123E-98 1.64584620E-98 1.83612586E-08 1.27236576E-98
32 5.86438341E-98 1.69835643E-98 2.48904603E-08 1.31540008E-98
33 3.62302912E-60 1.85937549E-98 8.68478863E-08 1.24582787E-98
34 1.72994923E-58 1.89227822E-98 2.09576014E-07 1.32678635E-98
35 1.14448690E-55 1.98998935E-98 6.88377787E-08 1.33883361E-98
36 1.32330567E-54 2.10776108E-98 2.25726747E-08 1.29661790E-98
37 2.51080249E-58 2.14341539E-98 5.97006659E-08 1.36348383E-98
38 8.94009801E-59 2.20323456E-98 5.04545960E-08 1.39974515E-98
39 2.32085918E-56 2.26893308E-98 5.01706243E-08 1.43150355E-98
40 4.01621743E-56 2.33107300E-98 2.24704207E-08 1.47631259E-98
41 5.31012683E-56 2.39799271E-98 6.53637031E-08 1.55716059E-98
42 9.14568891E-50 2.46872848E-98 6.63998256E-08 1.57021011E-98
43 1.28102994E-49 2.53654180E-98 6.49489031E-08 1.60542609E-98
44 1.53778894E-49 2.60710283E-98 3.88155633E-08 1.66451914E-98
45 1.88815700E-49 2.67357562E-98 5.86919020E-08 1.69039596E-98
