#intial_mass winds winds_init cc cc_init
11 1.67881605E-99 1.67273014E-99 1.69788307E-18 7.99494641E-99
12 2.29028888E-99 2.27893204E-99 1.75282202E-19 8.30974280E-99
13 3.02997561E-99 3.01525459E-99 1.90915208E-19 8.64598543E-99
14 3.92027570E-99 3.89310467E-99 6.02765605E-20 8.62178124E-99
15 5.09846445E-99 4.91450666E-99 2.29302486E-19 8.46760241E-99
16 6.98820467E-99 6.09424336E-99 2.34473520E-18 8.42034676E-99
17 1.10176965E-98 7.08641541E-99 3.26566127E-17 8.66913006E-99
18 1.39533083E-98 8.08008159E-99 2.23828464E-16 8.63621648E-99
19 1.61691338E-98 8.62283054E-99 3.07311468E-15 9.20030771E-99
20 1.76881433E-98 8.60433880E-99 1.50796700E-16 1.00556980E-98
21 3.00656199E-98 9.12884748E-99 8.15128118E-18 1.05168880E-98
22 3.60099831E-98 1.03044701E-98 3.18191461E-15 1.04320460E-98
23 5.19512009E-98 1.21976722E-98 1.38122217E-08 8.95835322E-99
24 5.07011038E-98 1.29438120E-98 7.78622178E-06 9.48678763E-99
25 4.89237546E-98 1.25738187E-98 5.04353300E-09 1.09305496E-98
26 7.00014367E-98 1.43481750E-98 2.35759183E-05 1.00614547E-98
27 7.23409494E-98 1.48744846E-98 2.32679097E-05 1.05772533E-98
28 7.50655366E-98 1.54126021E-98 2.19494365E-05 1.10554578E-98
29 5.66021191E-98 1.59332251E-98 2.14876469E-05 1.16391049E-98
30 5.01021235E-98 1.60614160E-98 7.71970384E-06 1.25224277E-98
31 5.67778225E-98 1.66472486E-98 8.82594290E-06 1.28696042E-98
32 7.96178280E-98 1.71783741E-98 7.76772556E-06 1.33048836E-98
33 1.03000573E-97 1.88070343E-98 2.66971660E-05 1.26011812E-98
34 6.34308432E-98 1.91398358E-98 3.46360971E-05 1.34200524E-98
35 6.72575190E-98 2.01281549E-98 1.71956897E-05 1.35419069E-98
36 7.68033550E-98 2.13193813E-98 2.03001353E-05 1.31149073E-98
37 2.17567231E-88 2.16800141E-98 1.03297356E-05 1.37912365E-98
38 3.98614700E-88 2.22850673E-98 1.13882257E-05 1.41580091E-98
39 1.49201777E-87 2.29495885E-98 1.12148693E-05 1.44792359E-98
40 3.31578527E-87 2.35781154E-98 2.34727659E-05 1.49324661E-98
41 1.76971494E-87 2.42549886E-98 4.51647420E-05 1.57502198E-98
42 7.46833226E-87 2.49704599E-98 3.92562282E-05 1.58822119E-98
43 1.31318464E-86 2.56563717E-98 4.19316457E-05 1.62384111E-98
44 2.04252404E-87 2.63700757E-98 4.15077357E-05 1.68361199E-98
45 2.14062406E-87 2.70424284E-98 4.38223862E-05 1.70978563E-98
