#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.23370663E-06 2.23370663E-06 2.26166184E-05 2.26166184E-05 5.79760618E-05 5.74832425E-06
12 2.75634731E-06 2.75634731E-06 2.39745369E-05 2.39745369E-05 2.07175027E-04 6.80801366E-06
13 3.37631777E-06 3.37631776E-06 2.52416672E-05 2.52416672E-05 1.93703610E-04 8.00497994E-06
14 4.08905864E-06 4.08905863E-06 2.64258590E-05 2.64258590E-05 4.40411399E-04 8.72328328E-06
15 4.89464979E-06 4.89464970E-06 2.75213110E-05 2.75213110E-05 4.33745743E-04 9.98356777E-06
16 5.64689529E-06 5.64689486E-06 2.87810596E-05 2.87810596E-05 4.99820223E-04 1.09946509E-05
17 6.74830712E-06 6.74830406E-06 2.96934734E-05 2.96934734E-05 7.11107443E-04 1.21594128E-05
18 7.71742543E-06 7.71740767E-06 3.10983576E-05 3.10983576E-05 7.22561163E-04 1.29084072E-05
19 8.60606455E-06 8.60598695E-06 3.26528296E-05 3.26528296E-05 7.56297270E-04 1.36997418E-05
20 6.63987025E-06 6.63987010E-06 3.43890345E-05 3.43890345E-05 8.98001618E-04 1.73030094E-05
21 8.13772963E-06 8.13772871E-06 3.51656140E-05 3.51656140E-05 9.41897186E-04 1.79463945E-05
22 7.71582342E-06 7.71582342E-06 3.26818972E-05 3.26818972E-05 9.62775884E-04 2.35554149E-05
23 8.56421745E-06 8.56421745E-06 3.42871595E-05 3.42871595E-05 1.01363427E-03 2.37271521E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.70475309E-05 1.70470728E-05 3.59336264E-05 3.59336264E-05 1.33446320E-03 2.33400375E-05
27 1.52823832E-05 1.52823832E-05 3.19559821E-05 3.19559821E-05 1.44178305E-03 3.21396905E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.38114594E-05 2.38114582E-05 3.29496611E-05 3.29496611E-05 1.74387273E-03 3.30272837E-05
31 2.14402941E-05 2.14402941E-05 3.35980850E-05 3.35980850E-05 1.43155024E-03 3.71779447E-05
32 2.95922169E-05 2.95856702E-05 3.47058714E-05 3.47058714E-05 1.51217195E-03 3.05234729E-05
33 3.84665542E-05 3.19939617E-05 3.47342873E-05 3.47342873E-05 1.54634261E-03 3.11946032E-05
34 3.70505913E-05 3.42092847E-05 3.33581209E-05 3.33581209E-05 1.61064935E-03 3.37438112E-05
35 6.94222822E-05 3.68198268E-05 3.46852157E-05 3.46852157E-05 1.59240930E-03 3.29739904E-05
36 7.48848178E-05 3.88407363E-05 3.50335842E-05 3.50335842E-05 1.62660905E-03 3.38650797E-05
37 1.29489298E-04 4.29112712E-05 3.29165671E-05 3.29165671E-05 1.69086044E-03 3.51909559E-05
38 1.44598005E-04 4.51261495E-05 3.26303991E-05 3.26303991E-05 1.78495331E-03 3.68474053E-05
39 1.62074282E-04 4.76280118E-05 3.21846116E-05 3.21846116E-05 1.79701574E-03 3.80639390E-05
40 1.77942289E-04 4.99036957E-05 3.17083838E-05 3.17083838E-05 1.83086305E-03 3.91866784E-05
41 1.96224978E-04 5.22983491E-05 3.12044872E-05 3.12044872E-05 1.85630559E-03 4.02016632E-05
42 2.16152866E-04 5.48837665E-05 3.06440262E-05 3.06440262E-05 1.89965950E-03 4.24139537E-05
43 2.35998443E-04 5.74194248E-05 2.99456799E-05 2.99456799E-05 1.90209400E-03 4.20305465E-05
44 2.64052437E-04 6.18765104E-05 2.86113900E-05 2.86113900E-05 1.93269653E-03 4.36967467E-05
45 2.83624256E-04 6.44134803E-05 2.79391448E-05 2.79391448E-05 1.95711828E-03 4.54082352E-05
