#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.97825627E-05 7.83118125E-05 6.50796735E-04 7.92918980E-04 2.62616679E-03 2.01531251E-04
12 3.40226130E-05 9.66351406E-05 6.93226442E-04 8.40526420E-04 4.52279846E-03 2.38683040E-04
13 3.95451496E-05 1.18370766E-04 7.30761249E-04 8.84950908E-04 7.51869600E-03 2.80647638E-04
14 4.64524262E-05 1.43358841E-04 7.65678209E-04 9.26467643E-04 5.64989819E-03 3.05830728E-04
15 5.47037967E-05 1.71602163E-04 7.95597495E-04 9.64873239E-04 9.13650435E-03 3.50015207E-04
16 6.53199069E-05 1.97975225E-04 8.22309433E-04 1.00903893E-03 9.95000913E-03 3.85462903E-04
17 7.58361858E-05 2.36589674E-04 8.46455941E-04 1.04102736E-03 9.29521675E-03 4.26298443E-04
18 8.93950040E-05 2.70565604E-04 8.65732179E-04 1.09028138E-03 1.52023056E-02 4.52557535E-04
19 1.05792360E-04 3.01718421E-04 8.79897414E-04 1.14477982E-03 2.19128410E-02 4.80301037E-04
20 1.25086710E-04 2.32788073E-04 8.92187010E-04 1.20564966E-03 1.67793704E-02 6.06628468E-04
21 1.49252147E-04 2.85301694E-04 8.86826734E-04 1.23287586E-03 1.73992845E-02 6.29184988E-04
22 1.91393776E-04 2.70510061E-04 8.35680877E-04 1.14579890E-03 2.37855193E-02 8.25832369E-04
23 2.13845255E-04 3.00254019E-04 8.60471750E-04 1.20207801E-03 1.97400177E-02 8.31853326E-04
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.69894148E-04 5.97655552E-04 8.82834076E-04 1.25980170E-03 2.39227409E-02 8.18281426E-04
27 3.45624755E-04 5.35787071E-04 7.76707488E-04 1.12034895E-03 3.22135806E-02 1.12678961E-03
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 4.22411637E-04 8.34809025E-04 7.51195167E-04 1.15518647E-03 1.89928407E-02 1.15790786E-03
31 4.62965928E-04 7.51678074E-04 7.74183069E-04 1.17791965E-03 2.68451099E-02 1.30342642E-03
32 4.71547241E-04 1.03724788E-03 7.85160905E-04 1.21675768E-03 1.12232390E-02 1.07012643E-03
33 2.51131685E-03 1.12168048E-03 8.01906818E-04 1.21775392E-03 1.33611290E-02 1.09365567E-03
34 1.25248467E-03 1.19934778E-03 7.64045072E-04 1.16950672E-03 1.45730720E-02 1.18302869E-03
35 1.06009375E-02 1.29087112E-03 7.45261019E-04 1.21603351E-03 1.53998798E-02 1.15603944E-03
36 1.11285531E-02 1.36172245E-03 6.97145219E-04 1.22824701E-03 1.53410435E-02 1.18728025E-03
37 2.64504661E-02 1.50443186E-03 7.07152394E-04 1.15402623E-03 1.59872115E-02 1.23376432E-03
38 2.87813689E-02 1.58208357E-03 6.78148068E-04 1.14399343E-03 1.19274385E-02 1.29183800E-03
39 3.16751150E-02 1.66979669E-03 6.44122422E-04 1.12836450E-03 1.46247537E-02 1.33448861E-03
40 3.33996224E-02 1.74958019E-03 6.12672021E-04 1.11166837E-03 1.45341830E-02 1.37385088E-03
41 3.56532885E-02 1.83353465E-03 5.79331568E-04 1.09400219E-03 1.45998183E-02 1.40943536E-03
42 3.83007519E-02 1.92417714E-03 5.40693811E-04 1.07435292E-03 1.48992550E-02 1.48699634E-03
43 4.02700191E-02 2.01307512E-03 5.01417682E-04 1.04986951E-03 1.65989837E-02 1.47355442E-03
44 4.63656701E-02 2.16933666E-03 4.58442380E-04 1.00309046E-03 1.43437675E-02 1.53196995E-03
45 4.81684698E-02 2.25828062E-03 4.16217592E-04 9.79522129E-04 1.61807862E-02 1.59197325E-03
