#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.18292442E-06 2.18292055E-06 2.21024039E-05 2.21024017E-05 2.18209222E-03 5.61762902E-06
12 2.69368612E-06 2.69367836E-06 2.34294488E-05 2.34294462E-05 9.26493356E-05 6.65322508E-06
13 3.29956705E-06 3.29955302E-06 2.46677699E-05 2.46677668E-05 2.22873990E-03 7.82297686E-06
14 3.99611165E-06 3.99608885E-06 2.58250383E-05 2.58250345E-05 1.85619267E-03 8.52494869E-06
15 4.78339802E-06 4.78336381E-06 2.68955845E-05 2.68955801E-05 3.87158361E-04 9.75657906E-06
16 5.51855070E-06 5.51850575E-06 2.81266927E-05 2.81266867E-05 2.11671317E-04 1.07446740E-05
17 6.59493722E-06 6.59487306E-06 2.90183623E-05 2.90183557E-05 5.00285662E-04 1.18829536E-05
18 7.54202240E-06 7.54194290E-06 3.03913074E-05 3.03912981E-05 2.79885811E-04 1.26149187E-05
19 8.41040804E-06 8.41031924E-06 3.19104411E-05 3.19104273E-05 2.58220271E-04 1.33882613E-05
20 6.48894599E-06 6.48890447E-06 3.36071784E-05 3.36071575E-05 2.09989989E-04 1.69096042E-05
21 7.95277033E-06 7.95270743E-06 3.43661086E-05 3.43660805E-05 1.91084946E-04 1.75383611E-05
22 7.54040589E-06 7.54039467E-06 3.19388654E-05 3.19388340E-05 1.46019025E-04 2.30198535E-05
23 8.36951215E-06 8.36949942E-06 3.35076342E-05 3.35075987E-05 1.39514016E-04 2.31876861E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.66596670E-05 1.66594866E-05 3.51166721E-05 3.51166312E-05 2.41274687E-04 2.28093730E-05
27 1.49349559E-05 1.49349194E-05 3.12294709E-05 3.12294234E-05 3.72120614E-04 3.14089550E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 2.32702912E-05 2.32700754E-05 3.22005620E-05 3.22005099E-05 1.26745597E-04 3.22763678E-05
31 2.09528938E-05 2.09528226E-05 3.28342515E-05 3.28341911E-05 1.87707801E-04 3.63326584E-05
32 2.89132421E-05 2.89130036E-05 3.39168471E-05 3.39167907E-05 9.06428823E-04 2.98294842E-05
33 3.11952692E-05 3.12665396E-05 3.39446175E-05 3.39445605E-05 5.16208846E-04 3.04853554E-05
34 3.34028302E-05 3.34314945E-05 3.25997402E-05 3.25996829E-05 4.25497574E-04 3.29766041E-05
35 3.56237669E-05 3.59826826E-05 3.38966713E-05 3.38966046E-05 4.44473097E-04 3.22242862E-05
36 3.75689308E-05 3.79576443E-05 3.42371446E-05 3.42370525E-05 3.34690064E-04 3.30951154E-05
37 4.10024828E-05 4.19356306E-05 3.21682067E-05 3.21681684E-05 3.58609209E-04 3.43908461E-05
38 4.30491912E-05 4.41001510E-05 3.18885483E-05 3.18885068E-05 1.44256072E-04 3.60096342E-05
39 4.53563746E-05 4.65451303E-05 3.14528989E-05 3.14528548E-05 1.45855332E-04 3.71985085E-05
40 4.74676197E-05 4.87690737E-05 3.09875014E-05 3.09874547E-05 1.50551389E-04 3.82957210E-05
41 4.96745187E-05 5.11092817E-05 3.04950642E-05 3.04950148E-05 1.59604291E-04 3.92876289E-05
42 5.20543419E-05 5.36359165E-05 2.99473486E-05 2.99472965E-05 1.96812028E-04 4.14496202E-05
43 5.43961983E-05 5.61139234E-05 2.92648827E-05 2.92648280E-05 6.69350390E-04 4.10749303E-05
44 5.85136471E-05 6.04696717E-05 2.79609308E-05 2.79608748E-05 2.47650376E-04 4.27032473E-05
45 6.08616872E-05 6.29489604E-05 2.73039731E-05 2.73039139E-05 1.79990117E-04 4.43758231E-05
