#intial_mass winds winds_init cc cc_init
11 2.81501255E-05 2.81501255E-05 1.10914074E-03 1.34545758E-04
12 3.83518068E-05 3.83518068E-05 5.74062307E-04 1.39843420E-04
13 5.07432689E-05 5.07432689E-05 1.61873268E-03 1.45501997E-04
14 6.55164767E-05 6.55164767E-05 1.50140026E-03 1.45094668E-04
15 8.27054981E-05 8.27054981E-05 9.34819963E-04 1.42500016E-04
16 1.02559111E-04 1.02559111E-04 1.50505698E-03 1.41704757E-04
17 1.19256226E-04 1.19256226E-04 2.61746018E-03 1.45891494E-04
18 1.35978486E-04 1.35978486E-04 1.55458582E-03 1.45337596E-04
19 1.45112326E-04 1.45112326E-04 2.22883326E-03 1.54830603E-04
20 1.44801132E-04 1.44801132E-04 1.65138488E-03 1.69225838E-04
21 1.53628010E-04 1.53628010E-04 8.81415560E-04 1.76987136E-04
22 1.73412387E-04 1.73412387E-04 1.68773029E-03 1.75559343E-04
23 2.05272803E-04 2.05272803E-04 1.21286212E-03 1.50758787E-04
24 2.17829478E-04 2.17829478E-04 4.28133964E-03 1.59651731E-04
25 2.11602915E-04 2.11602915E-04 5.71606024E-03 1.83948585E-04
26 2.41463293E-04 2.41463293E-04 7.22558345E-04 1.69322717E-04
27 2.50320478E-04 2.50320478E-04 7.61562986E-04 1.78003014E-04
28 2.59376378E-04 2.59376378E-04 7.38703745E-04 1.86050646E-04
29 2.68137864E-04 2.68137864E-04 8.34572270E-04 1.95872757E-04
30 2.70295170E-04 2.70295170E-04 1.29213531E-03 2.10738064E-04
31 2.80154059E-04 2.80154059E-04 8.40161404E-04 2.16580645E-04
32 2.89092290E-04 2.89092290E-04 7.65901563E-04 2.23905897E-04
33 3.16500770E-04 3.16500770E-04 9.29874777E-04 2.12063396E-04
34 3.22101436E-04 3.22101436E-04 9.96427513E-04 2.25844056E-04
35 3.38733708E-04 3.38733711E-04 9.01625619E-04 2.27894727E-04
36 3.58780639E-04 3.58780681E-04 1.07227872E-03 2.20708816E-04
37 3.65497845E-04 3.64849717E-04 8.62892156E-04 2.32090659E-04
38 3.76967408E-04 3.75032067E-04 1.00467294E-03 2.38263019E-04
39 3.89704785E-04 3.86215195E-04 1.00556549E-03 2.43668897E-04
40 4.01529339E-04 3.96792581E-04 9.07211200E-04 2.51296241E-04
41 4.14433800E-04 4.08183578E-04 9.07963226E-04 2.65058095E-04
42 4.28163384E-04 4.20224139E-04 1.03204822E-03 2.67279370E-04
43 4.41284849E-04 4.31767246E-04 8.98781819E-04 2.73273793E-04
44 4.55088464E-04 4.43778063E-04 1.05142063E-03 2.83332545E-04
45 4.68118169E-04 4.55092985E-04 1.09932654E-03 2.87737268E-04
