#intial_mass winds winds_init cc cc_init
11 1.85695025E-99 1.65376070E-99 2.16345833E-34 7.90428047E-99
12 2.80530192E-99 2.25308803E-99 4.66543822E-39 8.21550693E-99
13 4.29765887E-99 2.98106037E-99 3.22369009E-37 8.54793643E-99
14 6.66712044E-99 3.84895528E-99 1.01648687E-38 8.52400674E-99
15 1.71437921E-98 4.85877415E-99 3.99635657E-38 8.37157635E-99
16 4.14387774E-98 6.02513216E-99 1.14911418E-35 8.32485659E-99
17 5.43789163E-98 7.00605258E-99 2.27660452E-34 8.57081859E-99
18 5.92732234E-98 7.98845017E-99 1.92470471E-31 8.53827826E-99
19 4.90232684E-98 8.52504413E-99 6.68571300E-30 9.09597247E-99
20 3.88515321E-98 8.50676209E-99 2.46288160E-31 9.94166227E-99
21 4.57624053E-98 9.02532263E-99 6.15336290E-34 1.03976222E-98
22 3.99988713E-98 1.01876132E-98 5.23449332E-30 1.03137424E-98
23 4.30377774E-98 1.20593456E-98 2.19445486E-15 8.85676184E-99
24 3.26118010E-98 1.27970239E-98 5.92065637E-10 9.37920360E-99
25 2.63368447E-98 1.24312264E-98 1.44352526E-15 1.08065927E-98
26 2.28754801E-98 1.41854608E-98 6.86061145E-09 9.94735366E-99
27 2.49946486E-98 1.47058019E-98 2.20086697E-08 1.04573029E-98
28 2.30577242E-98 1.52378169E-98 9.37583634E-08 1.09300844E-98
29 2.56570270E-98 1.57525359E-98 2.37087190E-08 1.15071127E-98
30 2.82547717E-98 1.58792730E-98 3.98606394E-08 1.23804182E-98
31 2.21476090E-98 1.64584620E-98 2.38667034E-09 1.27236576E-98
32 2.14238391E-98 1.69835643E-98 4.88619019E-09 1.31540008E-98
33 2.88589857E-98 1.85937549E-98 9.01128283E-09 1.24582787E-98
34 2.37381242E-98 1.89227822E-98 1.99145286E-08 1.32678635E-98
35 3.17327675E-98 1.98998935E-98 6.69448294E-09 1.33883361E-98
36 3.32227821E-98 2.10776108E-98 7.20470214E-10 1.29661790E-98
37 2.65350447E-98 2.14341539E-98 4.27418000E-09 1.36348383E-98
38 3.00000100E-98 2.20323456E-98 4.00855165E-09 1.39974515E-98
39 2.91563949E-98 2.26893308E-98 4.07825784E-09 1.43150355E-98
40 2.81482751E-98 2.33107300E-98 3.12005591E-09 1.47631259E-98
41 8.64281571E-98 2.39799271E-98 4.86698527E-09 1.55716059E-98
42 2.80730684E-98 2.46872848E-98 5.64849360E-09 1.57021011E-98
43 2.84612343E-98 2.53654180E-98 5.10235496E-09 1.60542609E-98
44 2.86695487E-98 2.60710283E-98 3.86887350E-09 1.66451914E-98
45 2.87624253E-98 2.67357562E-98 5.39859900E-09 1.69039596E-98
