#intial_mass winds winds_init cc cc_init
11 7.13043283E-99 1.65376070E-99 4.74040180E-20 7.90428047E-99
12 1.76848617E-98 2.25308803E-99 4.54975849E-21 8.21550693E-99
13 2.96125711E-98 2.98106037E-99 3.82591910E-21 8.54793643E-99
14 4.90749166E-98 3.84895528E-99 1.14766245E-21 8.52400674E-99
15 6.08066677E-98 4.85877415E-99 6.66110050E-21 8.37157635E-99
16 6.87834168E-98 6.02513216E-99 6.74584366E-20 8.32485659E-99
17 9.03744035E-98 7.00605258E-99 1.09401051E-18 8.57081859E-99
18 1.07610832E-97 7.98845017E-99 1.01136398E-17 8.53827826E-99
19 1.19658240E-97 8.52504413E-99 1.36261223E-16 9.09597247E-99
20 1.25287889E-97 8.50676209E-99 7.18543658E-18 9.94166227E-99
21 1.23512458E-97 9.02532263E-99 3.34180454E-19 1.03976222E-98
22 1.28134349E-97 1.01876132E-98 1.79376224E-16 1.03137424E-98
23 1.46918303E-97 1.20593456E-98 3.63376261E-09 8.85676184E-99
24 1.59214449E-97 1.27970239E-98 2.67825566E-06 9.37920360E-99
25 1.79503097E-97 1.24312264E-98 8.72914501E-10 1.08065927E-98
26 2.86414272E-97 1.41854608E-98 1.01131785E-05 9.94735366E-99
27 2.54480560E-97 1.47058019E-98 1.01259204E-05 1.04573029E-98
28 2.79832920E-97 1.52378169E-98 9.67280484E-06 1.09300844E-98
29 2.31135484E-97 1.57525359E-98 9.27075613E-06 1.15071127E-98
30 2.78796077E-97 1.58792730E-98 3.49801230E-06 1.23804182E-98
31 2.26117975E-97 1.64584620E-98 4.09462072E-06 1.27236576E-98
32 2.90370271E-97 1.69835643E-98 4.05308667E-06 1.31540008E-98
33 3.29991707E-97 1.85937549E-98 1.18589065E-05 1.24582787E-98
34 3.40692403E-97 1.89227822E-98 1.47262010E-05 1.32678635E-98
35 3.40966109E-97 1.98998935E-98 7.62652383E-06 1.33883361E-98
36 3.33181972E-97 2.10776108E-98 8.24483697E-06 1.29661790E-98
37 3.79107958E-97 2.14341539E-98 4.93964989E-06 1.36348383E-98
38 3.77375474E-97 2.20323456E-98 5.74717504E-06 1.39974515E-98
39 4.00845598E-97 2.26893308E-98 5.48216615E-06 1.43150355E-98
40 4.13295524E-97 2.33107300E-98 9.92043345E-06 1.47631259E-98
41 4.25713573E-97 2.39799271E-98 1.64955201E-05 1.55716059E-98
42 4.27406030E-97 2.46872848E-98 1.55584614E-05 1.57021011E-98
43 4.30635410E-97 2.53654180E-98 1.52230080E-05 1.60542609E-98
44 4.44415688E-97 2.60710283E-98 1.66742984E-05 1.66451914E-98
45 4.50948141E-97 2.67357562E-98 1.78003412E-05 1.69039596E-98
