#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.00061146E-99 7.09866643E-100 8.10961351E-99 7.18750744E-99 8.37063485E-05 1.82680375E-99
12 2.44722418E-99 8.75960607E-100 9.97656640E-99 7.61905068E-99 1.65175056E-04 2.16357052E-99
13 1.69980951E-99 1.07298574E-99 1.05572484E-98 8.02174168E-99 1.12898406E-04 2.54396355E-99
14 1.50929427E-99 1.29949309E-99 1.25794973E-98 8.39807501E-99 7.00099263E-05 2.77223864E-99
15 1.51225795E-99 1.55550801E-99 2.55141762E-98 8.74620705E-99 1.16346617E-04 3.17275405E-99
16 1.73070633E-99 1.79456973E-99 3.14133501E-98 9.14655215E-99 1.66323989E-04 3.49407386E-99
17 2.34406056E-99 2.14459495E-99 3.72034249E-98 9.43651509E-99 1.64908791E-04 3.86423242E-99
18 1.88769551E-99 2.45257377E-99 6.20879085E-98 9.88298393E-99 1.46986131E-04 4.10226105E-99
19 1.86592021E-99 2.73496214E-99 6.95115812E-98 1.03769915E-98 1.38060337E-04 4.35374529E-99
20 1.72334072E-83 2.11013489E-99 6.59439223E-98 1.09287532E-98 1.72629622E-04 5.49885516E-99
21 4.22900497E-99 2.58615079E-99 5.58487700E-98 1.11755483E-98 1.48834433E-04 5.70332139E-99
22 2.44285478E-99 2.45207030E-99 2.40432532E-98 1.03862290E-98 1.31638948E-09 7.48585472E-99
23 2.84175800E-99 2.72168790E-99 2.05644007E-98 1.08963776E-98 4.76899731E-05 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.36645880E-99 5.41751911E-99 8.31249795E-98 1.14196209E-98 1.75319773E-04 7.41740831E-99
27 4.85259029E-99 4.85670498E-99 2.16875172E-98 1.01555349E-98 2.15176113E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 7.85978719E-99 7.56722468E-99 5.19587553E-98 1.04713238E-98 7.40156117E-05 1.04959921E-98
31 8.29700899E-99 6.81367439E-99 3.99905862E-98 1.06773913E-98 3.12202792E-05 1.18150622E-98
32 7.96617371E-99 9.40225550E-99 3.22782451E-98 1.10294432E-98 2.85745155E-04 9.70028696E-99
33 2.99351748E-90 1.01676048E-98 6.30608377E-98 1.10384737E-98 2.23376758E-04 9.91357055E-99
34 1.69798271E-90 1.08716292E-98 5.49303055E-98 1.06011313E-98 1.68749316E-04 1.07237028E-98
35 2.03558764E-90 1.17012532E-98 3.15381359E-98 1.10228789E-98 1.55430598E-04 1.04790556E-98
36 8.10028390E-91 1.23434934E-98 2.13473419E-98 1.11335896E-98 1.83040376E-04 1.07622416E-98
37 3.12687814E-92 1.36370997E-98 2.48980529E-98 1.04608066E-98 1.70937447E-04 1.11836019E-98
38 5.95558029E-92 1.43409828E-98 1.72020704E-98 1.03698631E-98 1.16421440E-04 1.17100176E-98
39 2.71868340E-92 1.51360687E-98 1.61390233E-98 1.02281929E-98 1.46434564E-04 1.20966291E-98
40 8.31746980E-93 1.58592756E-98 1.57551982E-98 1.00768488E-98 1.29068279E-04 1.24534330E-98
41 1.49482511E-92 1.66202907E-98 1.39322710E-98 9.91671168E-99 1.07582491E-04 1.27759928E-98
42 1.41438077E-92 1.74419302E-98 1.63739820E-98 9.73859850E-99 2.48605172E-04 1.34790534E-98
43 8.61850949E-93 1.82477564E-98 1.40656541E-98 9.51666572E-99 5.15040223E-05 1.33572075E-98
44 2.12608037E-92 1.96642076E-98 2.03123778E-98 9.09263158E-99 2.45579272E-04 1.38867220E-98
45 2.25778264E-92 2.04704505E-98 1.69445330E-98 8.87899365E-99 3.54814391E-04 1.44306289E-98
