#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.33108692E-06 1.33108692E-06 1.34774570E-05 1.34774570E-05 4.63870423E-06 3.42548084E-06
12 1.64253345E-06 1.64253345E-06 1.42866535E-05 1.42866535E-05 3.63245034E-06 4.05695978E-06
13 2.01197972E-06 2.01197972E-06 1.50417484E-05 1.50417484E-05 5.29703004E-06 4.77024332E-06
14 2.43670875E-06 2.43670875E-06 1.57474195E-05 1.57474195E-05 3.54237396E-06 5.19828708E-06
15 2.91676809E-06 2.91676809E-06 1.64002097E-05 1.64002097E-05 4.22373213E-06 5.94930254E-06
16 3.36503809E-06 3.36503810E-06 1.71509058E-05 1.71509058E-05 3.66839528E-06 6.55181656E-06
17 4.02137823E-06 4.02137827E-06 1.76946219E-05 1.76946219E-05 3.83665512E-06 7.24590921E-06
18 4.59887602E-06 4.59887628E-06 1.85318057E-05 1.85318057E-05 4.77516615E-06 7.69224204E-06
19 5.12838776E-06 5.12838909E-06 1.94581303E-05 1.94581303E-05 5.03183146E-06 8.16380580E-06
20 3.95676144E-06 3.95676144E-06 2.04927512E-05 2.04927512E-05 5.13874428E-06 1.03110271E-05
21 4.84934956E-06 4.84934957E-06 2.09555223E-05 2.09555223E-05 5.40697310E-06 1.06944263E-05
22 4.59793221E-06 4.59793221E-06 1.94754519E-05 1.94754519E-05 8.03441075E-06 1.40368947E-05
23 5.10349825E-06 5.10349825E-06 2.04320429E-05 2.04320429E-05 7.69661019E-06 1.41392345E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.01585028E-05 1.01585120E-05 2.14131881E-05 2.14131881E-05 5.20273711E-06 1.39085493E-05
27 9.10691684E-06 9.10691684E-06 1.90428722E-05 1.90428722E-05 9.14372929E-06 1.91523458E-05
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.41894733E-05 1.41894733E-05 1.96350149E-05 1.96350149E-05 8.42739332E-06 1.96812710E-05
31 1.27764742E-05 1.27764742E-05 2.00214169E-05 2.00214169E-05 1.19419794E-05 2.21546892E-05
32 1.76302175E-05 1.76303810E-05 2.06815573E-05 2.06815573E-05 8.11293938E-06 1.81892264E-05
33 1.89608536E-05 1.90655046E-05 2.06984906E-05 2.06984906E-05 8.08297897E-06 1.85891593E-05
34 2.03436623E-05 2.03856366E-05 1.98784200E-05 1.98784200E-05 8.92102017E-06 2.01082565E-05
35 2.14167239E-05 2.19412833E-05 2.06692483E-05 2.06692483E-05 8.57683361E-06 1.96495130E-05
36 2.25789004E-05 2.31455624E-05 2.08768445E-05 2.08768445E-05 8.83775899E-06 2.01805216E-05
37 2.42137093E-05 2.55712327E-05 1.96152939E-05 1.96152939E-05 8.89537187E-06 2.09706237E-05
38 2.53677671E-05 2.68910997E-05 1.94447637E-05 1.94447637E-05 9.35186963E-06 2.19577176E-05
39 2.66648837E-05 2.83819831E-05 1.91791147E-05 1.91791147E-05 9.73315304E-06 2.26826616E-05
40 2.78666194E-05 2.97380846E-05 1.88953261E-05 1.88953261E-05 1.01045498E-05 2.33517126E-05
41 2.91110594E-05 3.11650813E-05 1.85950493E-05 1.85950493E-05 1.05041567E-05 2.39565516E-05
42 3.04507786E-05 3.27057560E-05 1.82610653E-05 1.82610653E-05 1.09510301E-05 2.52748765E-05
43 3.17797035E-05 3.42167788E-05 1.78449141E-05 1.78449141E-05 1.15768913E-05 2.50464005E-05
44 3.40949472E-05 3.68727983E-05 1.70497982E-05 1.70497982E-05 1.15042724E-05 2.60393050E-05
45 3.54327302E-05 3.83846026E-05 1.66492009E-05 1.66492009E-05 1.16693186E-05 2.70591972E-05
