#int_mass winds winds_init rlof rlof_init cc cc_init
11 9.01928265E-23 8.89729621E-76 4.75018777E-17 9.00864737E-75 6.74757621E-16 2.28967148E-75
12 1.54836118E-21 1.09790776E-75 2.50223053E-16 9.54953320E-75 2.19066512E-13 2.71176677E-75
13 1.48216188E-19 1.34485428E-75 1.18767542E-15 1.00542563E-74 5.96416577E-14 3.18854217E-75
14 3.21937964E-18 1.62875310E-75 9.66352687E-15 1.05259434E-74 4.38292631E-17 3.47465663E-75
15 2.56456760E-17 1.94963599E-75 5.76680803E-14 1.09622836E-74 1.07234179E-15 3.97665292E-75
16 5.21501910E-15 2.24927014E-75 2.15923700E-13 1.14640665E-74 6.77334953E-16 4.37938737E-75
17 1.11470447E-15 2.68798326E-75 7.31831167E-13 1.18274990E-74 1.28254081E-18 4.84333513E-75
18 6.20349414E-15 3.07399643E-75 2.16748402E-12 1.23870922E-74 1.53602036E-17 5.14167443E-75
19 5.59531976E-14 3.42793517E-75 1.08494023E-11 1.30062692E-74 4.19703337E-18 5.45687868E-75
20 1.21671978E-12 2.64479186E-75 2.06774470E-10 1.36978340E-74 6.75713015E-18 6.89213159E-75
21 1.60998072E-12 3.24141864E-75 3.34523381E-10 1.40071611E-74 2.55152840E-16 7.14840461E-75
22 1.54628050E-15 3.07336539E-75 1.27778133E-11 1.30178474E-74 8.68810537E-10 9.38258862E-75
23 1.96866130E-14 3.41129755E-75 1.73028271E-10 1.36572552E-74 4.44552057E-10 9.45099495E-75
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 3.04642154E-13 6.79018696E-75 3.83148709E-11 1.43130756E-74 4.19870144E-18 9.29679956E-75
27 3.21447821E-15 6.08727614E-75 2.04905467E-10 1.27287010E-74 9.87109119E-10 1.28018757E-74
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 6.39052387E-12 9.48457575E-75 4.26473298E-10 1.31245031E-74 4.32555246E-18 1.31554217E-74
31 4.65382510E-14 8.54009411E-75 4.68204296E-10 1.33827832E-74 3.63139799E-10 1.48087123E-74
32 2.73475395E-13 1.17845588E-74 7.17705711E-10 1.38240365E-74 4.07505928E-19 1.21581042E-74
33 4.17496938E-13 1.27438291E-74 1.72276576E-09 1.38353551E-74 3.36196220E-18 1.24254287E-74
34 8.38496917E-13 1.36262361E-74 1.92431168E-09 1.32872007E-74 2.55586402E-19 1.34408288E-74
35 2.38374412E-12 1.46660668E-74 8.30731703E-10 1.38158089E-74 5.34522177E-20 1.31341939E-74
36 4.76822706E-12 1.54710351E-74 2.19812625E-09 1.39545710E-74 2.01533497E-20 1.34891324E-74
37 1.91238807E-12 1.70924098E-74 2.22768980E-12 1.31113211E-74 7.51015116E-21 1.40172552E-74
38 1.91328238E-12 1.79746398E-74 2.25647654E-12 1.29973347E-74 5.17721110E-20 1.46770519E-74
39 2.01226294E-12 1.89711811E-74 2.19633332E-12 1.28197687E-74 1.10349616E-16 1.51616213E-74
40 2.05287436E-12 1.98776311E-74 2.08843422E-12 1.26300777E-74 7.25980299E-20 1.56088307E-74
41 2.10959627E-12 2.08314690E-74 1.98488057E-12 1.24293657E-74 1.30573371E-17 1.60131192E-74
42 2.14227396E-12 2.18612920E-74 1.87333079E-12 1.22061230E-74 2.89641429E-19 1.68943184E-74
43 2.10930659E-12 2.28712949E-74 1.71459397E-12 1.19279578E-74 1.92757371E-20 1.67415997E-74
44 1.98869016E-12 2.46466405E-74 1.47477009E-12 1.13964837E-74 1.26600469E-17 1.74052803E-74
45 1.98459476E-12 2.56571659E-74 1.37345176E-12 1.11287151E-74 3.25556013E-19 1.80870001E-74
