#int_mass winds winds_init rlof rlof_init cc cc_init
11 5.34017992E-07 5.34017992E-07 5.40701317E-06 5.40701317E-06 1.38947990E-05 1.37426667E-06
12 6.58967046E-07 6.58967046E-07 5.73165423E-06 5.73165423E-06 1.71774834E-05 1.62760935E-06
13 8.07184978E-07 8.07184978E-07 6.03459034E-06 6.03459034E-06 2.02114943E-05 1.91377116E-06
14 9.77581776E-07 9.77581771E-07 6.31769811E-06 6.31769811E-06 3.50257392E-05 2.08549778E-06
15 1.17017653E-06 1.17017650E-06 6.57959065E-06 6.57959065E-06 4.81968889E-05 2.38679724E-06
16 1.35001784E-06 1.35001769E-06 6.88076199E-06 6.88076199E-06 5.81065930E-05 2.62851949E-06
17 1.61333552E-06 1.61333442E-06 7.09889511E-06 7.09889511E-06 7.13146864E-05 2.90698212E-06
18 1.84502708E-06 1.84502051E-06 7.43476438E-06 7.43476438E-06 8.21445545E-05 3.08604613E-06
19 2.05748480E-06 2.05745545E-06 7.80639602E-06 7.80639602E-06 9.91474358E-05 3.27523252E-06
20 1.58741089E-06 1.58741083E-06 8.22147499E-06 8.22147499E-06 1.54710905E-04 4.13667499E-06
21 1.94550807E-06 1.94550775E-06 8.40713385E-06 8.40713385E-06 1.71117899E-04 4.29049071E-06
22 1.84464176E-06 1.84464176E-06 7.81334527E-06 7.81334527E-06 2.06222652E-04 5.63145366E-06
23 2.04746951E-06 2.04746951E-06 8.19711948E-06 8.19711948E-06 2.16068299E-04 5.67251132E-06
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 4.07566618E-06 4.07548757E-06 8.59074455E-06 8.59074455E-06 2.34481301E-04 5.57996285E-06
27 3.65359869E-06 3.65359869E-06 7.63979888E-06 7.63979888E-06 2.48744871E-04 7.68371852E-06
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 5.69266704E-06 5.69266660E-06 7.87736028E-06 7.87736028E-06 3.79238592E-04 7.89591773E-06
31 5.12578630E-06 5.12578630E-06 8.03238065E-06 8.03238065E-06 3.67421945E-04 8.88822694E-06
32 7.07577547E-06 7.07312233E-06 8.29722200E-06 8.29722200E-06 3.13210314E-04 7.29732523E-06
33 8.27960266E-06 7.64887877E-06 8.30401546E-06 8.30401546E-06 3.25645589E-04 7.45777406E-06
34 8.42928693E-06 8.17850174E-06 7.97501181E-06 7.97501181E-06 3.60001871E-04 8.06721979E-06
35 1.19514664E-05 8.80261075E-06 8.29228378E-06 8.29228378E-06 3.53913921E-04 7.88317676E-06
36 1.26746512E-05 9.28575480E-06 8.37556915E-06 8.37556915E-06 3.65665299E-04 8.09621176E-06
37 1.84116892E-05 1.02589080E-05 7.86944842E-06 7.86944842E-06 3.79672556E-04 8.41319239E-06
38 1.99138920E-05 1.07884247E-05 7.80103349E-06 7.80103349E-06 4.22329108E-04 8.80920403E-06
39 2.16579733E-05 1.13865514E-05 7.69445792E-06 7.69445792E-06 4.23297210E-04 9.10004386E-06
40 2.31030129E-05 1.19306050E-05 7.58060494E-06 7.58060494E-06 4.30758664E-04 9.36846006E-06
41 2.47528931E-05 1.25031009E-05 7.46013707E-06 7.46013707E-06 4.36567839E-04 9.61111509E-06
42 2.65671725E-05 1.31212033E-05 7.32614621E-06 7.32614621E-06 4.45865035E-04 1.01400131E-05
43 2.82553729E-05 1.37274097E-05 7.15919077E-06 7.15919077E-06 4.34203481E-04 1.00483509E-05
44 3.13658490E-05 1.47929766E-05 6.84019866E-06 6.84019866E-06 4.54158753E-04 1.04466937E-05
45 3.30113816E-05 1.53994965E-05 6.67948326E-06 6.67948326E-06 4.54441897E-04 1.08558637E-05
