#int_mass winds winds_init rlof rlof_init cc cc_init
11 7.39800370E-83 7.09866643E-100 2.10082483E-98 7.18750744E-99 4.44444963E-07 1.82680375E-99
12 8.17695412E-75 8.75960607E-100 1.41206947E-98 7.61905068E-99 5.21182154E-06 2.16357052E-99
13 2.80820180E-74 1.07298574E-99 1.60590798E-98 8.02174168E-99 2.48130032E-06 2.54396355E-99
14 5.10758481E-73 1.29949309E-99 1.48537180E-98 8.39807501E-99 2.72212211E-06 2.77223864E-99
15 7.22164427E-50 1.55550801E-99 1.34160498E-98 8.74620705E-99 1.49306268E-05 3.17275405E-99
16 1.21760714E-49 1.79456973E-99 1.63615481E-98 9.14655215E-99 1.44011337E-05 3.49407386E-99
17 2.08977680E-49 2.14459495E-99 1.65059495E-98 9.43651509E-99 6.03672598E-06 3.86423242E-99
18 2.96713230E-49 2.45257377E-99 1.91266172E-98 9.88298393E-99 8.23480387E-06 4.10226105E-99
19 5.47310816E-49 2.73496214E-99 2.19012512E-98 1.03769915E-98 1.10360304E-05 4.35374529E-99
20 2.82667947E-55 2.11013489E-99 1.91304819E-98 1.09287532E-98 3.45381157E-05 5.49885516E-99
21 9.26956783E-65 2.58615079E-99 1.88718668E-98 1.11755483E-98 2.43389747E-05 5.70332139E-99
22 3.05293934E-99 2.45207030E-99 1.44198704E-98 1.03862290E-98 1.60739958E-08 7.48585472E-99
23 6.56799074E-99 2.72168790E-99 1.62615379E-98 1.08963776E-98 1.14673001E-05 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 2.31873755E-49 5.41751911E-99 2.39018764E-98 1.14196209E-98 2.86174277E-05 7.41740831E-99
27 5.63835887E-99 4.85670498E-99 1.88502573E-98 1.01555349E-98 1.23843211E-06 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 9.28757268E-56 7.56722468E-99 1.66384078E-98 1.04713238E-98 1.55845095E-05 1.04959921E-98
31 1.05240084E-98 6.81367439E-99 2.37809992E-98 1.06773913E-98 1.77820939E-05 1.18150622E-98
32 5.85880742E-49 9.40225550E-99 1.79982509E-98 1.10294432E-98 4.06368098E-05 9.70028696E-99
33 1.13598158E-48 1.01676048E-98 1.83318636E-98 1.10384737E-98 5.35562518E-05 9.91357055E-99
34 1.47353589E-52 1.08716292E-98 1.88400851E-98 1.06011313E-98 7.78356408E-05 1.07237028E-98
35 1.88061245E-48 1.17012532E-98 2.02788247E-98 1.10228789E-98 7.54968481E-05 1.04790556E-98
36 2.37143743E-48 1.23434934E-98 1.78344647E-98 1.11335896E-98 8.32183315E-05 1.07622416E-98
37 4.93724695E-48 1.36370997E-98 1.91883590E-98 1.04608066E-98 8.78063534E-05 1.11836019E-98
38 5.46428235E-48 1.43409828E-98 1.66008214E-98 1.03698631E-98 2.13181909E-05 1.17100176E-98
39 5.36578994E-48 1.51360687E-98 1.77184864E-98 1.02281929E-98 2.43682866E-05 1.20966291E-98
40 6.08407126E-48 1.58592756E-98 1.91635781E-98 1.00768488E-98 2.47305026E-05 1.24534330E-98
41 7.24942183E-48 1.66202907E-98 1.93673589E-98 9.91671168E-99 2.44191276E-05 1.27759928E-98
42 7.86246948E-48 1.74419302E-98 2.29010060E-98 9.73859850E-99 2.14308997E-05 1.34790534E-98
43 8.82983496E-48 1.82477564E-98 2.07571936E-98 9.51666572E-99 1.77107864E-05 1.33572075E-98
44 9.18780714E-48 1.96642076E-98 1.86232716E-98 9.09263158E-99 2.33186076E-05 1.38867220E-98
45 1.07268484E-47 2.04704505E-98 1.86442642E-98 8.87899365E-99 3.10721981E-05 1.44306289E-98
