#intial_mass winds winds_init cc cc_init
11 3.53802999E-99 1.65376070E-99 1.61055354E-08 7.90428047E-99
12 7.56496107E-99 2.25308803E-99 1.84713999E-09 8.21550693E-99
13 1.21909818E-98 2.98106037E-99 1.98777921E-08 8.54793643E-99
14 1.66659854E-98 3.84895528E-99 3.44996345E-09 8.52400674E-99
15 2.34688342E-98 4.85877415E-99 1.84784689E-08 8.37157635E-99
16 3.13946439E-98 6.02513216E-99 4.43961007E-08 8.32485659E-99
17 3.45569017E-98 7.00605258E-99 9.15564990E-09 8.57081859E-99
18 3.67709078E-98 7.98845017E-99 8.86298441E-09 8.53827826E-99
19 4.08135453E-98 8.52504413E-99 5.57929064E-09 9.09597247E-99
20 3.69990706E-98 8.50676209E-99 2.22449405E-08 9.94166227E-99
21 3.59381002E-98 9.02532263E-99 5.65654162E-09 1.03976222E-98
22 4.35422607E-98 1.01876132E-98 3.68910736E-09 1.03137424E-98
23 7.85419125E-98 1.20593456E-98 1.62194288E-07 8.85676184E-99
24 8.17929295E-98 1.27970239E-98 4.37762369E-07 9.37920360E-99
25 5.78752877E-98 1.24312264E-98 7.60625287E-07 1.08065927E-98
26 5.62745727E-98 1.41854608E-98 2.23925729E-07 9.94735366E-99
27 5.10288496E-98 1.47058019E-98 2.43337091E-07 1.04573029E-98
28 6.70490489E-98 1.52378169E-98 6.86688923E-07 1.09300844E-98
29 6.87769281E-98 1.57525359E-98 2.45739322E-07 1.15071127E-98
30 9.78652637E-98 1.58792730E-98 4.05015090E-07 1.23804182E-98
31 6.30608268E-98 1.64584620E-98 9.62060623E-08 1.27236576E-98
32 7.32327763E-98 1.69835643E-98 2.38524484E-07 1.31540008E-98
33 4.99513731E-88 1.85937549E-98 1.07508762E-07 1.24582787E-98
34 2.55524915E-91 1.89227822E-98 1.18505656E-07 1.32678635E-98
35 1.21238863E-82 1.98998935E-98 3.48453006E-08 1.33883361E-98
36 1.70872457E-92 2.10776108E-98 1.73841555E-08 1.29661790E-98
37 1.13474980E-86 2.14341539E-98 2.72395604E-08 1.36348383E-98
38 8.48140407E-85 2.20323456E-98 2.52429122E-08 1.39974515E-98
39 5.76193477E-90 2.26893308E-98 2.58288108E-08 1.43150355E-98
40 1.22293009E-88 2.33107300E-98 1.11332488E-07 1.47631259E-98
41 3.53520448E-68 2.39799271E-98 3.23280890E-08 1.55716059E-98
42 8.10917582E-89 2.46872848E-98 6.45148460E-08 1.57021011E-98
43 1.16926913E-88 2.53654180E-98 3.46620335E-08 1.60542609E-98
44 7.20855562E-76 2.60710283E-98 2.25925012E-08 1.66451914E-98
45 6.33184625E-76 2.67357562E-98 3.39913256E-08 1.69039596E-98
