#intial_mass winds winds_init cc cc_init
11 3.02016557E-99 1.65400692E-99 5.74192099E-11 7.90545733E-99
12 5.80530605E-99 2.25342349E-99 9.22992186E-12 8.21673014E-99
13 6.64401178E-99 2.98150422E-99 7.36972846E-11 8.54920913E-99
14 1.03523199E-98 3.84952835E-99 4.55676236E-11 8.52527587E-99
15 1.19814338E-98 4.85949757E-99 5.74905332E-12 8.37282280E-99
16 2.34650157E-98 6.02602924E-99 1.71013696E-11 8.32609608E-99
17 3.12643239E-98 7.00709571E-99 3.10036879E-11 8.57209470E-99
18 3.32045062E-98 7.98963957E-99 7.25568117E-11 8.53954953E-99
19 3.59149694E-98 8.52631342E-99 1.58945020E-10 9.09732677E-99
20 4.13700623E-98 8.50802866E-99 1.24337200E-10 9.94314248E-99
21 4.35295224E-98 9.02666641E-99 2.63978899E-10 1.03991703E-98
22 5.39839023E-98 1.01891301E-98 2.89985546E-10 1.03152780E-98
23 5.59335381E-98 1.20611412E-98 2.73000297E-08 8.85808052E-99
24 8.35840477E-98 1.27989293E-98 3.20953016E-07 9.38060006E-99
25 6.08112629E-98 1.24330773E-98 8.15694113E-08 1.08082017E-98
26 7.20088159E-98 1.41875729E-98 6.53003868E-07 9.94883472E-99
27 6.95315533E-98 1.47079914E-98 1.76071868E-06 1.04588599E-98
28 1.34876708E-97 1.52400857E-98 1.18645397E-06 1.09317117E-98
29 6.26188134E-98 1.57548812E-98 1.78386979E-06 1.15088260E-98
30 1.38304282E-97 1.58816373E-98 1.08082081E-06 1.23822615E-98
31 8.35039210E-98 1.64609125E-98 1.60954920E-07 1.27255520E-98
32 5.98269243E-98 1.69860930E-98 1.54658250E-07 1.31559593E-98
33 2.22946492E-51 1.85965233E-98 2.76623148E-07 1.24601336E-98
34 3.46408039E-51 1.89255996E-98 3.58560497E-07 1.32698390E-98
35 5.55995713E-49 1.99028563E-98 1.16975270E-07 1.33903295E-98
36 2.40738728E-51 2.10807491E-98 1.13952822E-07 1.29681095E-98
37 1.69518616E-48 2.14373452E-98 1.30587341E-07 1.36368684E-98
38 1.80355833E-48 2.20356259E-98 1.14653996E-07 1.39995356E-98
39 3.20037169E-48 2.26927090E-98 1.13595300E-07 1.43171668E-98
40 6.12387410E-42 2.33142007E-98 1.24184606E-07 1.47653240E-98
41 2.58829967E-48 2.39834975E-98 1.42138472E-07 1.55739244E-98
42 8.35146534E-44 2.46909604E-98 1.30573192E-07 1.57044390E-98
43 1.34430492E-43 2.53691947E-98 1.50725338E-07 1.60566512E-98
44 1.72144225E-43 2.60749100E-98 8.21397968E-08 1.66476697E-98
45 3.26820524E-43 2.67397369E-98 1.27716134E-07 1.69064765E-98
