#int_mass winds winds_init rlof rlof_init cc cc_init
11 2.09120606E-99 7.15909225E-100 1.87420162E-98 7.24868950E-99 1.87046139E-07 1.84235401E-99
12 1.73306169E-99 8.83417027E-100 3.09869632E-98 7.68390616E-99 1.77195488E-07 2.18198743E-99
13 1.84188115E-99 1.08211929E-99 3.17875670E-98 8.09002498E-99 5.65684269E-07 2.56561847E-99
14 1.87645616E-99 1.31055474E-99 3.46084649E-98 8.46956176E-99 3.81389687E-08 2.79583670E-99
15 2.31420848E-99 1.56874893E-99 4.48140981E-98 8.82065720E-99 1.81670013E-07 3.19976141E-99
16 2.65986347E-99 1.80984561E-99 5.97693393E-98 9.22441015E-99 2.34150802E-07 3.52381639E-99
17 2.71613588E-99 2.16285034E-99 6.36279515E-98 9.51684133E-99 1.55618381E-07 3.89712584E-99
18 2.68872009E-99 2.47345076E-99 5.92925072E-98 9.96711064E-99 1.74417554E-07 4.13718063E-99
19 2.78301711E-99 2.75824290E-99 7.59688262E-98 1.04653233E-98 1.85783846E-07 4.39080558E-99
20 1.08541523E-70 2.12809695E-99 7.64750203E-98 1.10217818E-98 2.74705841E-07 5.54566294E-99
21 2.70168479E-99 2.60816483E-99 6.86464680E-98 1.12706777E-98 1.98013474E-07 5.75186965E-99
22 2.63927877E-99 2.47294300E-99 6.83075988E-98 1.04746395E-98 7.25797786E-08 7.54957640E-99
23 2.94449129E-99 2.74485566E-99 6.98612537E-98 1.09891306E-98 1.08215630E-07 7.60461865E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 7.22140184E-99 5.46363454E-99 6.31535563E-98 1.15168278E-98 2.22110862E-07 7.48054736E-99
27 5.53178446E-99 4.89804660E-99 6.37925876E-98 1.02419817E-98 3.44105009E-07 1.03008607E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.30619942E-98 7.63163900E-99 5.88175821E-98 1.05604586E-98 7.12204582E-08 1.05853369E-98
31 1.45744526E-98 6.87167428E-99 6.94719146E-98 1.07682803E-98 1.62068191E-06 1.19156353E-98
32 1.59711852E-98 9.48229012E-99 5.29449131E-98 1.11233289E-98 9.15959018E-07 9.78285850E-99
33 2.44123346E-80 1.02541543E-98 6.37736082E-98 1.11324363E-98 6.40284140E-07 9.99795762E-99
34 1.11043058E-80 1.09641715E-98 8.51968770E-98 1.06913711E-98 5.62417300E-07 1.08149859E-98
35 1.47264725E-80 1.18008575E-98 8.00690851E-98 1.11167087E-98 5.41471328E-07 1.05682562E-98
36 6.75962768E-81 1.24485647E-98 1.02491044E-97 1.12283618E-98 5.09317915E-07 1.08538528E-98
37 1.38552396E-82 1.37531825E-98 7.23582544E-98 1.05498519E-98 5.24482028E-07 1.12787998E-98
38 4.09463236E-82 1.44630572E-98 6.50849035E-98 1.04581342E-98 1.37775496E-07 1.18096965E-98
39 3.01906483E-82 1.52649111E-98 5.81912794E-98 1.03152581E-98 3.31804062E-07 1.21995990E-98
40 1.98748760E-82 1.59942741E-98 5.83846180E-98 1.01626258E-98 1.87194680E-07 1.25594401E-98
41 1.52933412E-82 1.67617672E-98 4.37632814E-98 1.00011255E-98 1.16546259E-07 1.28847456E-98
42 1.04298917E-82 1.75904008E-98 4.57683067E-98 9.82149616E-99 2.38656469E-07 1.35937909E-98
43 6.80513597E-83 1.84030863E-98 4.16209919E-98 9.59767422E-99 1.93750796E-06 1.34709078E-98
44 4.00196989E-82 1.98315948E-98 3.62834004E-98 9.17003058E-99 2.56902525E-07 1.40049296E-98
45 3.40363253E-82 2.06447007E-98 3.42460437E-98 8.95457411E-99 2.65905459E-07 1.45534665E-98
