#intial_mass winds winds_init cc cc_init
11 1.66489768E-99 1.65376070E-99 7.55247325E-98 7.90428047E-99
12 4.80618208E-99 2.25308803E-99 7.21700307E-98 8.21550693E-99
13 9.05354282E-99 2.98106037E-99 9.03852705E-98 8.54793643E-99
14 8.56098155E-99 3.84895528E-99 1.01576209E-97 8.52400674E-99
15 8.38122793E-99 4.85877415E-99 1.06971678E-97 8.37157635E-99
16 9.80669821E-99 6.02513216E-99 1.30806930E-97 8.32485659E-99
17 9.25372944E-99 7.00605258E-99 1.41447764E-97 8.57081859E-99
18 1.01597940E-98 7.98845017E-99 1.55531534E-97 8.53827826E-99
19 1.18460185E-98 8.52504413E-99 1.64997333E-97 9.09597247E-99
20 1.00076716E-98 8.50676209E-99 1.74387273E-97 9.94166227E-99
21 1.00960114E-98 9.02532263E-99 1.79350155E-97 1.03976222E-98
22 1.50180640E-98 1.01876132E-98 1.86160249E-97 1.03137424E-98
23 2.31329210E-98 1.20593456E-98 5.37285620E-63 8.85676184E-99
24 2.02397026E-98 1.27970239E-98 2.03009277E-21 9.37920360E-99
25 2.19038221E-98 1.24312264E-98 6.06164813E-80 1.08065927E-98
26 2.70735458E-98 1.41854608E-98 5.28622397E-05 9.94735366E-99
27 2.89413190E-98 1.47058019E-98 7.69276610E-05 1.04573029E-98
28 2.21705234E-98 1.52378169E-98 5.89819361E-05 1.09300844E-98
29 2.09114682E-98 1.57525359E-98 4.47069430E-05 1.15071127E-98
30 2.29111565E-98 1.58792730E-98 1.05380817E-09 1.23804182E-98
31 3.18378668E-98 1.64584620E-98 1.40449114E-05 1.27236576E-98
32 2.91305546E-98 1.69835643E-98 1.43178241E-05 1.31540008E-98
33 5.22441521E-56 1.85937549E-98 8.07388923E-05 1.24582787E-98
34 6.66356452E-57 1.89227822E-98 1.15936147E-04 1.32678635E-98
35 4.18149140E-53 1.98998935E-98 2.95412498E-05 1.33883361E-98
36 1.95334642E-53 2.10776108E-98 2.53024003E-05 1.29661790E-98
37 3.76885609E-53 2.14341539E-98 3.76223705E-05 1.36348383E-98
38 4.06408550E-53 2.20323456E-98 3.08356584E-05 1.39974515E-98
39 5.25062819E-53 2.26893308E-98 3.17380983E-05 1.43150355E-98
40 1.02342837E-51 2.33107300E-98 2.78534105E-05 1.47631259E-98
41 3.85088463E-53 2.39799271E-98 4.44162442E-05 1.55716059E-98
42 3.95911942E-48 2.46872848E-98 4.58967263E-05 1.57021011E-98
43 6.18698139E-48 2.53654180E-98 4.31444057E-05 1.60542609E-98
44 7.81108888E-48 2.60710283E-98 2.13796406E-05 1.66451914E-98
45 9.94328567E-48 2.67357562E-98 3.80809742E-05 1.69039596E-98
