#int_mass winds winds_init rlof rlof_init cc cc_init
11 8.94330888E-10 2.35311361E-09 4.36531080E-09 2.38256322E-08 6.54915525E-17 6.05561173E-09
12 1.02109592E-09 2.90369304E-09 4.43066374E-09 2.52561408E-08 6.86684545E-16 7.17194882E-09
13 1.18626068E-09 3.55680517E-09 4.42967176E-09 2.65910079E-08 2.37573240E-14 8.43290118E-09
14 1.39284133E-09 4.30764694E-09 4.37894622E-09 2.78385029E-08 2.12522042E-16 9.18960278E-09
15 1.63959909E-09 5.15630239E-09 4.27749956E-09 2.89925144E-08 3.69831534E-14 1.05172581E-08
16 1.92709522E-09 5.94876023E-09 4.16939144E-09 3.03196052E-08 1.39639526E-14 1.15823906E-08
17 2.25866385E-09 7.10904734E-09 3.97339217E-09 3.12807938E-08 4.45194327E-16 1.28094171E-08
18 2.63689443E-09 8.12995620E-09 3.73071121E-09 3.27607787E-08 1.03278822E-15 1.35984504E-08
19 3.06131682E-09 9.06603615E-09 3.44260073E-09 3.43983480E-08 1.23269912E-14 1.44320872E-08
20 3.52995166E-09 6.99481683E-09 3.09080381E-09 3.62273650E-08 1.93747180E-12 1.82279743E-08
21 4.04765639E-09 8.57274629E-09 2.70193219E-09 3.70454580E-08 6.29833127E-13 1.89057527E-08
22 4.62180783E-09 8.12828725E-09 2.25249201E-09 3.44289694E-08 9.97838078E-13 2.48146139E-08
23 5.24411074E-09 9.02203379E-09 1.74285973E-09 3.61200441E-08 1.29931465E-12 2.49955316E-08
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 7.35025301E-09 1.79583561E-08 1.72086496E-12 3.78545259E-08 2.16689582E-13 2.45877231E-08
27 7.45899172E-09 1.60993318E-08 3.63223638E-24 3.36642491E-08 1.24856109E-13 3.38577780E-08
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 7.75519526E-09 2.50843444E-08 1.60370143E-30 3.47110471E-08 4.88903795E-12 3.47928193E-08
31 7.86473315E-09 2.25864254E-08 2.31220132E-30 3.53941337E-08 2.93574745E-13 3.91653616E-08
32 7.99677662E-09 3.11672278E-08 1.30411949E-30 3.65611390E-08 3.61475697E-12 3.21551625E-08
33 8.14046208E-09 3.37042591E-08 5.59718266E-31 3.65910739E-08 8.67705249E-13 3.28621693E-08
34 8.23629695E-09 3.60380063E-08 1.00862334E-30 3.51413419E-08 5.75851506E-12 3.55476500E-08
35 8.32746597E-09 3.87880998E-08 2.16154943E-30 3.65393790E-08 5.63223493E-12 3.47366771E-08
36 8.45259779E-09 4.09170409E-08 4.92256900E-30 3.69063703E-08 5.56367860E-12 3.56754012E-08
37 8.53110532E-09 4.52051738E-08 9.24173975E-33 3.46761841E-08 6.15406196E-12 3.70721545E-08
38 8.62755814E-09 4.75384527E-08 9.59020333E-33 3.43747184E-08 6.99650453E-13 3.88171526E-08
39 8.74357586E-09 5.01740567E-08 9.41628447E-33 3.39051004E-08 7.02551121E-13 4.00987184E-08
40 8.84997883E-09 5.25713915E-08 9.10117052E-33 3.34034151E-08 6.73841703E-13 4.12814759E-08
41 8.97100439E-09 5.50940556E-08 8.78196401E-33 3.28725817E-08 5.67860810E-13 4.23507186E-08
42 9.01545987E-09 5.78176814E-08 8.37621940E-33 3.22821602E-08 5.92047576E-13 4.46812712E-08
43 9.12047277E-09 6.04888880E-08 7.81738808E-33 3.15464825E-08 1.35897627E-13 4.42773684E-08
44 9.23343056E-09 6.51842355E-08 7.33106057E-33 3.01408657E-08 6.57819594E-12 4.60326384E-08
45 9.37861084E-09 6.78568239E-08 6.88278539E-33 2.94326843E-08 4.41868550E-13 4.78356177E-08
