#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.37940540E-98 7.09866643E-100 2.29118414E-98 7.18750744E-99 3.33260549E-05 1.82680375E-99
12 1.75714387E-98 8.75960607E-100 2.55705169E-98 7.61905068E-99 6.01232271E-05 2.16357052E-99
13 2.26169714E-98 1.07298574E-99 2.70712279E-98 8.02174168E-99 4.35502897E-05 2.54396355E-99
14 2.70390236E-98 1.29949309E-99 2.66210831E-98 8.39807501E-99 7.78523689E-06 2.77223864E-99
15 3.26028403E-98 1.55550801E-99 2.57048230E-98 8.74620705E-99 5.21301919E-05 3.17275405E-99
16 3.80180775E-98 1.79456973E-99 2.78405013E-98 9.14655215E-99 8.13250510E-05 3.49407386E-99
17 4.71421552E-98 2.14459495E-99 3.15387324E-98 9.43651509E-99 6.95128169E-05 3.86423242E-99
18 4.98131446E-98 2.45257377E-99 3.54595647E-98 9.88298393E-99 6.44746440E-05 4.10226105E-99
19 5.30232425E-98 2.73496214E-99 4.32794109E-98 1.03769915E-98 5.85151912E-05 4.35374529E-99
20 3.46918989E-98 2.11013489E-99 5.72044371E-98 1.09287532E-98 7.82973218E-05 5.49885516E-99
21 4.40062733E-98 2.58615079E-99 5.78264368E-98 1.11755483E-98 6.43693904E-05 5.70332139E-99
22 5.19220089E-98 2.45207030E-99 5.47274741E-98 1.03862290E-98 9.89095842E-10 7.48585472E-99
23 3.90914334E-98 2.72168790E-99 3.31098737E-98 1.08963776E-98 1.31421554E-05 7.54043239E-99
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 1.09149228E-97 5.41751911E-99 3.88319896E-98 1.14196209E-98 8.32101507E-05 7.41740831E-99
27 1.02898481E-97 4.85670498E-99 4.91451101E-98 1.01555349E-98 2.19246804E-07 1.02139170E-98
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.32926169E-97 7.56722468E-99 1.18332787E-98 1.04713238E-98 1.65544227E-05 1.04959921E-98
31 1.17752676E-97 6.81367439E-99 1.57219888E-98 1.06773913E-98 1.51238544E-05 1.18150622E-98
32 1.76807802E-97 9.40225550E-99 1.72402833E-98 1.10294432E-98 1.99362775E-04 9.70028696E-99
33 1.76918105E-97 1.01676048E-98 1.41455056E-98 1.10384737E-98 1.72353851E-04 9.91357055E-99
34 1.84104835E-97 1.08716292E-98 1.23273728E-98 1.06011313E-98 1.05447215E-04 1.07237028E-98
35 2.01913110E-97 1.17012532E-98 1.36850749E-98 1.10228789E-98 1.02674452E-04 1.04790556E-98
36 2.10049030E-97 1.23434934E-98 1.62301697E-98 1.11335896E-98 1.04574192E-04 1.07622416E-98
37 2.17309099E-97 1.36370997E-98 1.12038733E-98 1.04608066E-98 1.00748370E-04 1.11836019E-98
38 2.41432716E-97 1.43409828E-98 1.15883718E-98 1.03698631E-98 3.58766538E-05 1.17100176E-98
39 2.51683400E-97 1.51360687E-98 1.15934813E-98 1.02281929E-98 5.80354053E-05 1.20966291E-98
40 2.35946368E-97 1.58592756E-98 1.10060047E-98 1.00768488E-98 4.73640310E-05 1.24534330E-98
41 2.51080510E-97 1.66202907E-98 1.06919605E-98 9.91671168E-99 3.57168709E-05 1.27759928E-98
42 2.72816116E-97 1.74419302E-98 1.07315107E-98 9.73859850E-99 9.98366507E-05 1.34790534E-98
43 2.81091649E-97 1.82477564E-98 1.01938433E-98 9.51666572E-99 3.32966717E-05 1.33572075E-98
44 2.84961725E-97 1.96642076E-98 9.42677439E-99 9.09263158E-99 1.01514202E-04 1.38867220E-98
45 2.94122726E-97 2.04704505E-98 9.15062345E-99 8.87899365E-99 1.40446811E-04 1.44306289E-98
