#int_mass winds winds_init rlof rlof_init cc cc_init
11 1.17577278E-08 1.17576180E-08 1.19049878E-07 1.19047666E-07 8.09878429E-07 3.02575996E-08
12 1.45087694E-08 1.45086550E-08 1.26197373E-07 1.26195375E-07 9.90510424E-07 3.58355135E-08
13 1.77721281E-08 1.77720091E-08 1.32867031E-07 1.32865201E-07 1.09686473E-06 4.21360152E-08
14 2.15238062E-08 2.15236812E-08 1.39100154E-07 1.39098462E-07 2.59700238E-06 4.59169666E-08
15 2.57642236E-08 2.57640913E-08 1.44866198E-07 1.44864620E-07 2.72295904E-06 5.25507579E-08
16 2.97238447E-08 2.97237032E-08 1.51497071E-07 1.51495591E-07 2.36033268E-06 5.78728219E-08
17 3.55213691E-08 3.55212186E-08 1.56299684E-07 1.56298286E-07 2.76049148E-06 6.40038086E-08
18 4.06224754E-08 4.06223138E-08 1.63694533E-07 1.63693211E-07 3.29073752E-06 6.79463092E-08
19 4.52997257E-08 4.52995510E-08 1.71876781E-07 1.71875525E-07 4.08818749E-06 7.21116770E-08
20 3.49506412E-08 3.49504520E-08 1.81015626E-07 1.81014430E-07 6.18639310E-06 9.10782879E-08
21 4.28349780E-08 4.28347683E-08 1.85103263E-07 1.85102131E-07 7.66361616E-06 9.44648900E-08
22 4.06142209E-08 4.06139747E-08 1.72029571E-07 1.72028528E-07 1.05091180E-05 1.23989233E-07
23 4.50799454E-08 4.50796878E-08 1.80479199E-07 1.80478188E-07 1.15408399E-05 1.24893210E-07
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 8.97314061E-08 8.97311078E-08 1.89145644E-07 1.89144737E-07 1.27241857E-05 1.22855545E-07
27 8.04426303E-08 8.04422669E-08 1.68208311E-07 1.68207510E-07 1.69594601E-05 1.69174501E-07
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 1.25337388E-07 1.25336974E-07 1.73438674E-07 1.73437964E-07 2.41012228E-05 1.73846548E-07
31 1.12856250E-07 1.12855818E-07 1.76851788E-07 1.76851089E-07 2.42902462E-05 1.95694487E-07
32 1.55731299E-07 1.55730840E-07 1.82682862E-07 1.82682172E-07 3.13775394E-05 1.60667176E-07
33 1.72623949E-07 1.68407425E-07 1.82832428E-07 1.82831746E-07 3.30149464E-05 1.64199821E-07
34 1.81924695E-07 1.80068276E-07 1.75588621E-07 1.75587984E-07 3.47135133E-05 1.77618152E-07
35 2.15146548E-07 1.93809453E-07 1.82574061E-07 1.82573446E-07 3.38587361E-05 1.73566027E-07
36 2.27999272E-07 2.04446965E-07 1.84407733E-07 1.84407163E-07 3.50732692E-05 1.78256476E-07
37 2.82550576E-07 2.25873143E-07 1.73264345E-07 1.73263766E-07 3.61944487E-05 1.85235524E-07
38 3.02799798E-07 2.37531654E-07 1.71758009E-07 1.71757456E-07 4.10562563E-05 1.93954619E-07
39 3.25977254E-07 2.50700769E-07 1.69411481E-07 1.69410953E-07 4.02747581E-05 2.00358118E-07
40 3.47118055E-07 2.62679344E-07 1.66904725E-07 1.66904221E-07 4.23669326E-05 2.06267909E-07
41 3.70469894E-07 2.75284142E-07 1.64252328E-07 1.64251848E-07 4.27027317E-05 2.11610510E-07
42 3.95853137E-07 2.88893069E-07 1.61302193E-07 1.61301735E-07 4.41786605E-05 2.23255400E-07
43 4.21015113E-07 3.02240077E-07 1.57626266E-07 1.57625832E-07 4.15819278E-05 2.21237250E-07
44 4.60356589E-07 3.25700951E-07 1.50602901E-07 1.50602497E-07 4.39154521E-05 2.30007670E-07
45 4.85368277E-07 3.39054864E-07 1.47064364E-07 1.47063983E-07 4.44147076E-05 2.39016475E-07
