#int_mass winds winds_init rlof rlof_init cc cc_init
11 8.04865486E-06 8.04865486E-06 8.14938513E-05 8.14938513E-05 1.79461826E-05 2.07127818E-05
12 9.93187195E-06 9.93187195E-06 8.63868022E-05 8.63868022E-05 2.15564299E-05 2.45311321E-05
13 1.21657948E-05 1.21657948E-05 9.09526188E-05 9.09526188E-05 2.48378121E-05 2.88441284E-05
14 1.47339947E-05 1.47339947E-05 9.52195851E-05 9.52195851E-05 2.35396820E-05 3.14323714E-05
15 1.76367594E-05 1.76367593E-05 9.91667979E-05 9.91667979E-05 2.64161105E-05 3.59735206E-05
16 2.03473047E-05 2.03473040E-05 1.03706016E-04 1.03706016E-04 2.55816009E-05 3.96167292E-05
17 2.43159870E-05 2.43159821E-05 1.06993692E-04 1.06993692E-04 2.56759782E-05 4.38136844E-05
18 2.78079565E-05 2.78079270E-05 1.12055873E-04 1.12055873E-04 2.77931927E-05 4.65125156E-05
19 3.10098519E-05 3.10097207E-05 1.17657061E-04 1.17657061E-04 3.09598311E-05 4.93639102E-05
20 2.39252651E-05 2.39252649E-05 1.23913081E-04 1.23913081E-04 3.00294565E-05 6.23474673E-05
21 2.93224599E-05 2.93224585E-05 1.26711309E-04 1.26711309E-04 2.94418499E-05 6.46657593E-05
22 2.78022185E-05 2.78022185E-05 1.17761799E-04 1.17761799E-04 4.69973672E-05 8.48765914E-05
23 3.08592138E-05 3.08592138E-05 1.23545998E-04 1.23545998E-04 3.93078773E-05 8.54954074E-05
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 6.14260488E-05 6.14252577E-05 1.29478667E-04 1.29478667E-04 1.83419115E-05 8.41005280E-05
27 5.50665995E-05 5.50665995E-05 1.15146129E-04 1.15146129E-04 3.01929671E-05 1.15808080E-04
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 8.57991873E-05 8.57991853E-05 1.18726625E-04 1.18726625E-04 2.25543755E-05 1.19006321E-04
31 7.72552338E-05 7.72552338E-05 1.21063074E-04 1.21063074E-04 3.83435886E-05 1.33962286E-04
32 1.06616783E-04 1.06605248E-04 1.25054731E-04 1.25054731E-04 1.23999137E-05 1.09984407E-04
33 1.16868054E-04 1.15282980E-04 1.25157121E-04 1.25157121E-04 1.44355037E-05 1.12402673E-04
34 1.23852616E-04 1.23265393E-04 1.20198418E-04 1.20198418E-04 1.91891195E-05 1.21588165E-04
35 1.40505346E-04 1.32671889E-04 1.24980302E-04 1.24980302E-04 1.90506976E-05 1.18814291E-04
36 1.48262461E-04 1.39953778E-04 1.26235569E-04 1.26235569E-04 1.90795238E-05 1.22025129E-04
37 1.74455720E-04 1.54621027E-04 1.18607379E-04 1.18607379E-04 1.94511709E-05 1.26802622E-04
38 1.84348931E-04 1.62601838E-04 1.17576237E-04 1.17576237E-04 2.06780002E-05 1.32771262E-04
39 1.95632846E-04 1.71616731E-04 1.15969943E-04 1.15969943E-04 2.53496102E-05 1.37154765E-04
40 2.05292308E-04 1.79816641E-04 1.14253965E-04 1.14253965E-04 2.48395519E-05 1.41200302E-04
41 2.15705324E-04 1.88445231E-04 1.12438287E-04 1.12438287E-04 2.48534538E-05 1.44857569E-04
42 2.27029467E-04 1.97761196E-04 1.10418793E-04 1.10418793E-04 2.69038024E-05 1.52829056E-04
43 2.37674367E-04 2.06897865E-04 1.07902461E-04 1.07902461E-04 2.55501216E-05 1.51447535E-04
44 2.58276611E-04 2.22957962E-04 1.03094650E-04 1.03094650E-04 2.62995502E-05 1.57451309E-04
45 2.68771929E-04 2.32099357E-04 1.00672367E-04 1.00672367E-04 2.74439611E-05 1.63618270E-04
