#intial_mass winds winds_init cc cc_init
11 4.93733758E-06 4.93733758E-06 4.71148098E-04 2.35983967E-05
12 6.72664201E-06 6.72664201E-06 9.61248801E-05 2.45275699E-05
13 8.90001887E-06 8.90001887E-06 7.52116863E-04 2.55200452E-05
14 1.14911375E-05 1.14911375E-05 1.07518378E-04 2.54486026E-05
15 1.45059731E-05 1.45059731E-05 8.72491225E-05 2.49935185E-05
16 1.79881596E-05 1.79881596E-05 1.56167827E-04 2.48540356E-05
17 2.09167183E-05 2.09167183E-05 1.04586006E-04 2.55883604E-05
18 2.38496872E-05 2.38496871E-05 1.54882202E-03 2.54912106E-05
19 2.54516998E-05 2.54516998E-05 9.34334960E-05 2.71562184E-05
20 2.53971184E-05 2.53971184E-05 1.19797940E-04 2.96810432E-05
21 2.69452919E-05 2.69452918E-05 7.49793161E-05 3.10423212E-05
22 3.04153351E-05 3.04153350E-05 9.91514019E-05 3.07918962E-05
23 3.60034319E-05 3.60034318E-05 1.26982967E-04 2.64420500E-05
24 3.82057860E-05 3.82057859E-05 5.73037349E-04 2.80018109E-05
25 3.71136899E-05 3.71136898E-05 2.16353234E-04 3.22633113E-05
26 4.23509938E-05 4.23509937E-05 2.17164763E-04 2.96980350E-05
27 4.39044831E-05 4.39044829E-05 2.26361594E-04 3.12204992E-05
28 4.54928254E-05 4.54928251E-05 2.32060512E-04 3.26319983E-05
29 4.70295296E-05 4.70295293E-05 2.29960175E-04 3.43547288E-05
30 4.74079062E-05 4.74079059E-05 1.40564813E-04 3.69620008E-05
31 4.91370872E-05 4.91370869E-05 1.51566633E-04 3.79867492E-05
32 5.07047913E-05 5.07047909E-05 1.55778148E-04 3.92715479E-05
33 5.55120500E-05 5.55120489E-05 2.19838643E-04 3.71944549E-05
34 5.64943682E-05 5.64943671E-05 2.45547328E-04 3.96114874E-05
35 5.94115550E-05 5.94115533E-05 1.51948950E-04 3.99711610E-05
36 6.29276572E-05 6.29276534E-05 1.96267473E-04 3.87108018E-05
37 6.40120509E-05 6.39921204E-05 1.57756728E-04 4.07070985E-05
38 6.58373223E-05 6.57780342E-05 1.52368166E-04 4.17896878E-05
39 6.78445362E-05 6.77394777E-05 1.59501399E-04 4.27378416E-05
40 6.97366573E-05 6.95946780E-05 4.25964398E-04 4.40756249E-05
41 7.17782274E-05 7.15925802E-05 4.11242989E-04 4.64893592E-05
42 7.39380271E-05 7.37044114E-05 1.92333676E-03 4.68789554E-05
43 7.60087175E-05 7.57289927E-05 3.60718180E-04 4.79303358E-05
44 7.81673094E-05 7.78356070E-05 1.30812773E-03 4.96945714E-05
45 8.02031826E-05 7.98201663E-05 1.15231262E-03 5.04671294E-05
