#intial_mass winds winds_init cc cc_init
11 5.63134696E-99 1.65376070E-99 5.61880633E-98 7.90428047E-99
12 8.80723122E-99 2.25308803E-99 5.81257764E-98 8.21550693E-99
13 1.51603086E-98 2.98106037E-99 6.32739100E-98 8.54793643E-99
14 1.97250619E-98 3.84895528E-99 6.50672515E-98 8.52400674E-99
15 2.52578503E-98 4.85877415E-99 6.39214733E-98 8.37157635E-99
16 3.06332508E-98 6.02513216E-99 6.87696910E-98 8.32485659E-99
17 3.40878812E-98 7.00605258E-99 7.58611545E-98 8.57081859E-99
18 3.28748229E-98 7.98845017E-99 8.21531711E-98 8.53827826E-99
19 3.22518254E-98 8.52504413E-99 8.92476520E-98 9.09597247E-99
20 2.97411208E-98 8.50676209E-99 9.45645753E-98 9.94166227E-99
21 2.80998479E-98 9.02532263E-99 1.00526247E-97 1.03976222E-98
22 2.03638809E-98 1.01876132E-98 1.05683961E-97 1.03137424E-98
23 3.15701674E-98 1.20593456E-98 7.27489601E-83 8.85676184E-99
24 3.78876350E-98 1.27970239E-98 1.53833777E-35 9.37920360E-99
25 4.78927184E-98 1.24312264E-98 4.04631752E-82 1.08065927E-98
26 2.62178571E-98 1.41854608E-98 3.89790457E-08 9.94735366E-99
27 2.81482954E-98 1.47058019E-98 1.97709949E-07 1.04573029E-98
28 2.61198438E-98 1.52378169E-98 1.47566727E-06 1.09300844E-98
29 2.78051147E-98 1.57525359E-98 1.84518850E-07 1.15071127E-98
30 3.82382746E-98 1.58792730E-98 1.10604366E-16 1.23804182E-98
31 2.86564865E-98 1.64584620E-98 5.11341502E-07 1.27236576E-98
32 2.82802584E-98 1.69835643E-98 4.23842931E-08 1.31540008E-98
33 2.55610247E-98 1.85937549E-98 3.59716166E-13 1.24582787E-98
34 2.88212514E-98 1.89227822E-98 4.78505130E-13 1.32678635E-98
35 3.30131285E-98 1.98998935E-98 3.92744997E-12 1.33883361E-98
36 3.40200856E-98 2.10776108E-98 2.00448063E-15 1.29661790E-98
37 3.12152694E-98 2.14341539E-98 1.23557122E-09 1.36348383E-98
38 3.11045465E-98 2.20323456E-98 1.05486663E-11 1.39974515E-98
39 3.20787138E-98 2.26893308E-98 4.79974149E-11 1.43150355E-98
40 3.47651405E-98 2.33107300E-98 2.88906812E-16 1.47631259E-98
41 3.37716547E-98 2.39799271E-98 4.25167534E-11 1.55716059E-98
42 3.50028450E-98 2.46872848E-98 4.54105888E-11 1.57021011E-98
43 3.61561134E-98 2.53654180E-98 8.07583439E-10 1.60542609E-98
44 3.85881639E-98 2.60710283E-98 2.29084167E-11 1.66451914E-98
45 4.07143146E-98 2.67357562E-98 6.69973462E-12 1.69039596E-98
