#int_mass winds winds_init rlof rlof_init cc cc_init
11 6.84229048E-04 1.69894119E-03 1.07045691E-02 1.72020372E-02 5.87347650E-02 4.37213407E-03
12 7.92088037E-04 2.09645793E-03 1.14209930E-02 1.82348602E-02 8.35623604E-02 5.17812620E-03
13 9.31657270E-04 2.56800300E-03 1.20786200E-02 1.91986304E-02 1.60884446E-01 6.08853014E-03
14 1.10477884E-03 3.11010857E-03 1.26695424E-02 2.00993182E-02 1.03969122E-01 6.63486649E-03
15 1.31048541E-03 3.72283534E-03 1.32311357E-02 2.09325111E-02 1.93735870E-01 7.59342981E-03
16 1.54578246E-03 4.29498760E-03 1.37856293E-02 2.18906668E-02 2.16413710E-01 8.36245238E-03
17 1.82599650E-03 5.13271151E-03 1.42050697E-02 2.25846422E-02 2.23708963E-01 9.24836191E-03
18 2.14384990E-03 5.86980474E-03 1.46207090E-02 2.36531870E-02 2.44957045E-01 9.81804163E-03
19 2.50095856E-03 6.54565175E-03 1.49979229E-02 2.48355073E-02 3.52819850E-01 1.04199250E-02
20 2.73582594E-03 5.05023742E-03 1.53702527E-02 2.61560522E-02 3.51052331E-01 1.31605445E-02
21 3.19319297E-03 6.18949791E-03 1.54445268E-02 2.67467130E-02 3.49647591E-01 1.36498985E-02
22 3.61728665E-03 5.86859977E-03 1.49198828E-02 2.48576158E-02 3.31477004E-01 1.79160791E-02
23 4.15842727E-03 6.51388217E-03 1.53354371E-02 2.60785668E-02 3.86201938E-01 1.80467012E-02
24 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
25 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
26 5.97278701E-03 1.29658809E-02 1.56138138E-02 2.73308577E-02 8.26317262E-01 1.77522646E-02
27 6.51109860E-03 1.16236707E-02 1.40676901E-02 2.43054900E-02 3.21846451E-01 2.44452173E-02
28 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
29 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00 -1.00000000E+00
30 8.85719872E-03 1.81108238E-02 1.39152889E-02 2.50612751E-02 7.18748989E-01 2.51203144E-02
31 9.44914240E-03 1.63073335E-02 1.39974547E-02 2.55544617E-02 2.07777914E-01 2.82772773E-02
32 1.05016745E-02 2.25026479E-02 1.40523681E-02 2.63970361E-02 1.03192252E+00 2.32159339E-02
33 8.60651993E-02 2.43343771E-02 1.41871492E-02 2.64186490E-02 1.13645850E+00 2.37263907E-02
34 3.86393180E-02 2.60193358E-02 1.32358184E-02 2.53719467E-02 1.20764075E+00 2.56653000E-02
35 3.81564916E-01 2.80048953E-02 1.26757809E-02 2.63813255E-02 1.21041330E+00 2.50797799E-02
36 3.99473595E-01 2.95419846E-02 1.19355201E-02 2.66462921E-02 1.24693333E+00 2.57575359E-02
37 9.30166006E-01 3.26380041E-02 1.15117583E-02 2.50361041E-02 1.28981593E+00 2.67659878E-02
38 1.01164260E+00 3.43226246E-02 1.08833169E-02 2.48184468E-02 1.12082628E+00 2.80258714E-02
39 1.10980636E+00 3.62255231E-02 1.01942951E-02 2.44793840E-02 1.19103495E+00 2.89511581E-02
40 1.17207475E+00 3.79563919E-02 9.53188015E-03 2.41171686E-02 1.23096471E+00 2.98051056E-02
41 1.25014141E+00 3.97777480E-02 8.74138649E-03 2.37339084E-02 1.20242950E+00 3.05770958E-02
42 1.33933098E+00 4.17441979E-02 7.87986628E-03 2.33076258E-02 1.27412244E+00 3.22597480E-02
43 1.40782941E+00 4.36728013E-02 6.99388080E-03 2.27764687E-02 1.20803582E+00 3.19681313E-02
44 1.60367502E+00 4.70628286E-02 6.01759214E-03 2.17616174E-02 1.22075952E+00 3.32354311E-02
45 1.66760497E+00 4.89924296E-02 5.06330532E-03 2.12503125E-02 1.27573190E+00 3.45371770E-02
